,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC
76,NixOS/nixpkgs,release-16.03-start,2016-05-10,,,,,,,,,,,,,
77,NixOS/nixpkgs,black@2016-05-13,2016-05-13,BUG,10320.0,1924126.0,584.0,4358.0,801.0,7593.0,43.0,16.0,4361.0,24.0,128.0,11.0
78,NixOS/nixpkgs,16.09-beta,2016-09-01,BUG,10952.0,1193763.0,760.0,6415.0,1346.0,54476.0,48.0,1846.0,19270.0,291.0,3370.0,15.0
79,NixOS/nixpkgs,16.09,2016-10-02,BUG,10985.0,1189264.0,145.0,500.0,181.0,6756.0,25.0,155.0,689.0,1.0,10.0,2.0
80,NixOS/nixpkgs,17.03-beta,2017-02-27,BUG,11703.0,1277782.0,943.0,10253.0,1101.0,15495.0,51.0,4105.0,49880.0,311.0,2993.0,20.0
81,NixOS/nixpkgs,17.03,2017-03-30,BUG,11611.0,1281268.0,157.0,690.0,189.0,2549.0,20.0,116.0,711.0,112.0,1634.0,4.0
82,NixOS/nixpkgs,17.09-beta,2017-08-30,BUG,13140.0,1355492.0,1103.0,10474.0,1353.0,16778.0,51.0,5267.0,56321.0,722.0,32553.0,8.0
83,NixOS/nixpkgs,17.09,2017-09-29,BUG,13375.0,1366891.0,249.0,1142.0,413.0,7256.0,23.0,134.0,1226.0,144.0,2149.0,3.0
84,NixOS/nixpkgs,18.03-beta,2018-03-05,BUG,14724.0,1409251.0,1346.0,14584.0,1433.0,23916.0,60.0,7329.0,81345.0,356.0,4867.0,22.0
85,NixOS/nixpkgs,18.03,2018-04-04,BUG,14838.0,1422200.0,215.0,558.0,291.0,4362.0,21.0,30.0,936.0,43.0,603.0,2.0
86,NixOS/nixpkgs,18.09-beta,2018-09-02,BUG,16363.0,1546352.0,1439.0,18158.0,1236.0,15815.0,61.0,11381.0,100185.0,1315.0,11970.0,21.0
87,NixOS/nixpkgs,18.09,2018-10-06,BUG,16411.0,1557351.0,168.0,594.0,218.0,3756.0,19.0,133.0,1560.0,26.0,189.0,4.0
88,NixOS/nixpkgs,19.03-beta,2019-02-25,BUG,18462.0,1711015.0,1030.0,17280.0,867.0,10408.0,63.0,9147.0,98515.0,1253.0,14072.0,35.0
89,NixOS/nixpkgs,19.03,2019-04-11,BUG,18536.0,1730080.0,132.0,1225.0,172.0,1999.0,26.0,247.0,2212.0,27.0,289.0,5.0
90,NixOS/nixpkgs,19.09-beta,2019-09-09,BUG,19800.0,1821516.0,452.0,19412.0,302.0,3431.0,52.0,4555.0,56165.0,299.0,3895.0,21.0
91,NixOS/nixpkgs,19.09,2019-10-09,,,,,,,,,,,,,
92,NixOS/nixpkgs,20.03-beta,2020-02-10,,,,,,,,,,,,,
