,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC,NT_UC,NO_UC,Module_UC,Line_UC,T_UC
120,Homebrew/brew,2.0.6,2019-03-25,,,,,,,,,,,,,,,,,,
121,Homebrew/brew,2.1.0,2019-04-04,,,,,,,,,,,,,,,,,,
122,Homebrew/brew,2.1.1,2019-04-15,,,,,,,,,,,,,,,,,,
123,Homebrew/brew,2.1.2,2019-05-06,,,,,,,,,,,,,,,,,,
124,Homebrew/brew,2.1.3,2019-05-20,,,,,,,,,,,,,,,,,,
125,Homebrew/brew,2.1.4,2019-05-27,,,,,,,,,,,,,,,,,,
126,Homebrew/brew,2.1.5,2019-06-11,,,,,,,,,,,,,,,,,,
127,Homebrew/brew,2.1.6,2019-06-15,,,,,,,,,,,,,,,,,,
128,Homebrew/brew,2.1.7,2019-07-08,,,,,,,,,,,,,,,,,,
129,Homebrew/brew,2.1.8,2019-07-22,REFACTOR,1812.0,150114.0,,,,,,,,,,,1.0,44.0,1.0,56.0,-1.0
130,Homebrew/brew,2.1.9,2019-07-30,,,,,,,,,,,,,,,,,,
131,Homebrew/brew,2.1.10,2019-08-12,,,,,,,,,,,,,,,,,,
132,Homebrew/brew,2.1.11,2019-08-26,,,,,,,,,,,,,,,,,,
133,Homebrew/brew,2.1.12,2019-10-04,,,,,,,,,,,,,,,,,,
134,Homebrew/brew,2.1.13,2019-10-08,REFACTOR,1822.0,151746.0,,,,,,,,,,,2.0,39.0,5.0,203.0,-1.0
135,Homebrew/brew,2.1.14,2019-10-14,,,,,,,,,,,,,,,,,,
136,Homebrew/brew,2.1.15,2019-10-17,,,,,,,,,,,,,,,,,,
137,Homebrew/brew,2.1.16,2019-11-05,REFACTOR,1787.0,149858.0,,,,,,,,,,,1.0,124.0,4.0,183.0,-1.0
138,Homebrew/brew,2.2.0,2019-11-27,REFACTOR,1804.0,151959.0,,,,,,,,,,,5.0,138.0,4.0,189.0,-1.0
139,Homebrew/brew,2.2.1,2019-12-09,,,,,,,,,,,,,,,,,,
140,Homebrew/brew,2.2.2,2019-12-23,,,,,,,,,,,,,,,,,,
141,Homebrew/brew,2.2.3,2020-01-15,REFACTOR,1816.0,152543.0,,,,,,,,,,,1.0,106.0,1.0,74.0,-1.0
142,Homebrew/brew,2.2.4,2020-01-20,,,,,,,,,,,,,,,,,,
143,Homebrew/brew,2.2.5,2020-02-03,,,,,,,,,,,,,,,,,,
144,Homebrew/brew,2.2.6,2020-02-17,,,,,,,,,,,,,,,,,,
145,Homebrew/brew,2.2.7,2020-03-02,,,,,,,,,,,,,,,,,,
146,Homebrew/brew,2.2.8,2020-03-04,,,,,,,,,,,,,,,,,,
147,Homebrew/brew,2.2.9,2020-03-04,,,,,,,,,,,,,,,,,,
148,Homebrew/brew,2.2.10,2020-03-09,,,,,,,,,,,,,,,,,,
149,Homebrew/brew,2.2.11,2020-03-24,,,,,,,,,,,,,,,,,,
150,Homebrew/brew,2.2.12,2020-04-07,REFACTOR,1870.0,164097.0,,,,,,,,,,,1.0,161.0,1.0,17.0,-1.0
151,Homebrew/brew,2.2.13,2020-04-13,REFACTOR,1875.0,164538.0,,,,,,,,,,,3.0,76.0,8.0,272.0,-1.0
