Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
lock,Module_EC,OTHER,1.0,1.0,102.47,366739.26,605.59,0.85,0.86,492
lock,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,492
lock,Module_EC,RELEASE,1.0,1.0,12.43,23393.89,152.95,0.96,0.97,492
lock,Module_EC,SUPPORT,1.0,1.0,7.35,6176.74,78.59,0.98,0.98,492
lock,Module_EC,TESTING,1.0,1.0,20.51,88526.05,297.53,0.97,0.97,492
lock,Module_EC,UPGRADE,1.0,1.0,6.24,4117.77,64.17,0.99,0.99,492
cinder,Module_CC,BUG,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181
cinder,Module_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181
cinder,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181
cinder,Module_CC,OTHER,1.0,1.0,0.65,5.56,2.36,0.89,0.92,181
cinder,Module_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181
cinder,Module_CC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181
cinder,Module_CC,SUPPORT,1.0,1.0,1.08,31.87,5.65,0.96,0.96,181
cinder,Module_CC,TESTING,1.0,1.0,0.01,0.01,0.11,0.99,0.99,181
cinder,Module_CC,UPGRADE,1.0,1.0,0.02,0.02,0.13,0.98,0.99,181
cinder,Module_EC,BUG,1.0,1.0,106.19,33168.55,182.12,0.51,0.7,181
cinder,Module_EC,DOCS,1.0,1.0,13.98,1852.41,43.04,0.74,0.82,181
cinder,Module_EC,FEATURE,1.0,1.0,2.77,80.95,9.0,0.88,0.92,181
cinder,Module_EC,OTHER,1.0,1.0,283.83,337122.92,580.62,0.62,0.85,181
cinder,Module_EC,REFACTOR,1.0,1.0,8.12,495.76,22.27,0.8,0.91,181
cinder,Module_EC,RELEASE,1.0,1.0,3.47,136.77,11.7,0.81,0.86,181
cinder,Module_EC,SUPPORT,1.0,1.0,15.31,1217.99,34.9,0.7,0.79,181
cinder,Module_EC,TESTING,1.0,1.0,86.28,56387.47,237.46,0.55,0.63,181
cinder,Module_EC,UPGRADE,1.0,1.0,3.48,84.45,9.19,0.78,0.85,181
kubernetes,Module_CC,BUG,1.0,1.0,11.44,1949.64,44.15,0.82,0.85,641
kubernetes,Module_CC,DOCS,1.0,1.0,20.74,5828.98,76.35,0.9,0.92,641
kubernetes,Module_CC,FEATURE,1.0,1.0,0.4,7.94,2.82,0.98,0.98,641
kubernetes,Module_CC,OTHER,1.0,1.0,403.17,1585984.9,1259.36,0.66,0.72,641
kubernetes,Module_CC,REFACTOR,1.0,1.0,15.04,11802.74,108.64,0.92,0.92,641
kubernetes,Module_CC,RELEASE,1.0,1.0,2.61,149.12,12.21,0.9,0.91,641
kubernetes,Module_CC,SUPPORT,1.0,1.0,2.72,104.39,10.22,0.87,0.89,641
kubernetes,Module_CC,TESTING,1.0,1.0,23.04,17309.06,131.56,0.78,0.82,641
kubernetes,Module_CC,UPGRADE,1.0,1.0,0.83,11.22,3.35,0.88,0.9,641
kubernetes,Module_EC,BUG,1.0,1.0,240.03,1162069.76,1077.99,0.74,0.8,641
kubernetes,Module_EC,DOCS,1.0,1.0,37.79,29801.74,172.63,0.86,0.86,641
kubernetes,Module_EC,FEATURE,1.0,1.0,5.0,521.83,22.84,0.92,0.93,641
kubernetes,Module_EC,OTHER,1.0,1.0,1298.55,16981003.89,4120.8,0.7,0.73,641
kubernetes,Module_EC,REFACTOR,1.0,1.0,6.08,550.94,23.47,0.88,0.91,641
kubernetes,Module_EC,RELEASE,1.0,1.0,24.96,10063.5,100.32,0.9,0.9,641
kubernetes,Module_EC,SUPPORT,1.0,1.0,344.66,3360902.0,1833.28,0.82,0.85,641
kubernetes,Module_EC,TESTING,1.0,1.0,115.89,233702.67,483.43,0.77,0.8,641
kubernetes,Module_EC,UPGRADE,1.0,1.0,3.82,269.59,16.42,0.87,0.89,641
nixpkgs,Module_CC,BUG,1.0,1.0,87.86,227728.57,477.21,0.81,0.89,93
nixpkgs,Module_CC,DOCS,1.0,1.0,4.38,380.59,19.51,0.87,0.9,93
nixpkgs,Module_CC,FEATURE,1.0,1.0,2.63,102.25,10.11,0.83,0.84,93
nixpkgs,Module_CC,OTHER,1.0,1.0,563.53,8353889.74,2890.31,0.78,0.87,93
nixpkgs,Module_CC,REFACTOR,1.0,1.0,64.67,82344.71,286.96,0.84,0.89,93
nixpkgs,Module_CC,RELEASE,1.0,1.0,4.12,208.33,14.43,0.75,0.81,93
nixpkgs,Module_CC,SUPPORT,1.0,1.0,10.05,3638.4,60.32,0.77,0.84,93
nixpkgs,Module_CC,TESTING,1.0,1.0,35.4,29943.18,173.04,0.83,0.9,93
nixpkgs,Module_CC,UPGRADE,1.0,1.0,7.51,2539.55,50.39,0.77,0.84,93
nixpkgs,Module_EC,BUG,1.0,1.0,84.03,166898.08,408.53,0.76,0.82,93
nixpkgs,Module_EC,DOCS,1.0,1.0,5.04,1631.99,40.4,0.87,0.88,93
nixpkgs,Module_EC,FEATURE,1.0,1.0,0.05,0.05,0.23,0.97,0.97,93
nixpkgs,Module_EC,OTHER,1.0,1.0,380.08,1914937.41,1383.81,0.67,0.76,93
nixpkgs,Module_EC,REFACTOR,1.0,1.0,15.14,6041.27,77.73,0.86,0.86,93
nixpkgs,Module_EC,RELEASE,1.0,1.0,5.39,650.78,25.51,0.82,0.85,93
nixpkgs,Module_EC,SUPPORT,1.0,1.0,13.33,5863.91,76.58,0.82,0.88,93
nixpkgs,Module_EC,TESTING,1.0,1.0,24.26,14244.97,119.35,0.8,0.8,93
nixpkgs,Module_EC,UPGRADE,1.0,1.0,4.34,513.01,22.65,0.87,0.87,93
elasticsearch,Module_CC,BUG,1.0,1.0,92.45,51975.0,227.98,0.81,0.92,270
elasticsearch,Module_CC,DOCS,1.0,1.0,130.34,71929.26,268.2,0.69,0.81,270
elasticsearch,Module_CC,FEATURE,1.0,1.0,7.58,637.87,25.26,0.86,0.87,270
elasticsearch,Module_CC,OTHER,1.0,1.0,701.82,3224401.57,1795.66,0.72,0.89,270
elasticsearch,Module_CC,REFACTOR,1.0,1.0,20.25,3148.58,56.11,0.83,0.85,270
elasticsearch,Module_CC,RELEASE,1.0,1.0,9.26,397.3,19.93,0.8,0.87,270
elasticsearch,Module_CC,SUPPORT,1.0,1.0,26.07,4003.3,63.27,0.76,0.88,270
elasticsearch,Module_CC,TESTING,1.0,1.0,118.59,104358.4,323.05,0.74,0.86,270
elasticsearch,Module_CC,UPGRADE,1.0,1.0,67.93,26269.24,162.08,0.74,0.8,270
elasticsearch,Module_EC,BUG,1.0,1.0,1703.24,22502834.9,4743.72,0.79,0.83,270
elasticsearch,Module_EC,DOCS,1.0,1.0,484.04,4520372.05,2126.12,0.85,0.88,270
elasticsearch,Module_EC,FEATURE,1.0,1.0,751.27,7513184.12,2741.02,0.97,0.97,270
elasticsearch,Module_EC,OTHER,1.0,1.0,19604.87,4146640447.44,64394.41,0.77,0.81,270
elasticsearch,Module_EC,REFACTOR,1.0,1.0,335.91,2421522.93,1556.12,0.97,0.98,270
elasticsearch,Module_EC,RELEASE,1.0,1.0,394.96,1679980.91,1296.14,0.85,0.89,270
elasticsearch,Module_EC,SUPPORT,1.0,1.0,1642.81,26560528.24,5153.69,0.88,0.92,270
elasticsearch,Module_EC,TESTING,1.0,1.0,2162.56,49530997.99,7037.83,0.89,0.89,270
elasticsearch,Module_EC,UPGRADE,1.0,1.0,1248.41,16790144.54,4097.58,0.86,0.88,270
cf-deployment,Module_CC,BUG,1.0,1.0,0.35,3.99,2.0,0.93,0.95,192
cf-deployment,Module_CC,DOCS,1.0,1.0,0.23,1.28,1.13,0.95,0.95,192
cf-deployment,Module_CC,FEATURE,1.0,1.0,0.01,0.01,0.1,0.99,0.99,192
cf-deployment,Module_CC,OTHER,1.0,1.0,5.71,272.59,16.51,0.58,0.7,192
cf-deployment,Module_CC,REFACTOR,1.0,1.0,0.24,3.97,1.99,0.97,0.97,192
cf-deployment,Module_CC,RELEASE,1.0,1.0,0.43,3.71,1.93,0.93,0.93,192
cf-deployment,Module_CC,SUPPORT,1.0,1.0,0.23,3.82,1.96,0.97,0.97,192
cf-deployment,Module_CC,TESTING,1.0,1.0,1.73,61.7,7.86,0.84,0.85,192
cf-deployment,Module_CC,UPGRADE,1.0,1.0,0.03,0.04,0.2,0.97,0.98,192
cf-deployment,Module_EC,BUG,1.0,1.0,3.2,219.21,14.81,0.93,0.93,192
cf-deployment,Module_EC,DOCS,1.0,1.0,0.19,1.69,1.3,0.96,0.96,192
cf-deployment,Module_EC,FEATURE,1.0,1.0,0.01,0.02,0.14,0.99,0.99,192
cf-deployment,Module_EC,OTHER,1.0,1.0,19.08,2308.17,48.04,0.54,0.6,192
cf-deployment,Module_EC,REFACTOR,1.0,1.0,0.01,0.01,0.07,0.99,0.99,192
cf-deployment,Module_EC,RELEASE,1.0,1.0,2.0,209.1,14.46,0.95,0.96,192
cf-deployment,Module_EC,SUPPORT,1.0,1.0,5.26,1751.38,41.85,0.96,0.96,192
cf-deployment,Module_EC,TESTING,1.0,1.0,0.47,15.48,3.94,0.93,0.94,192
cf-deployment,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,192
socket.io,Module_CC,BUG,1.0,1.0,0.26,1.88,1.37,0.94,0.95,127
socket.io,Module_CC,DOCS,1.0,1.0,0.18,0.67,0.82,0.92,0.94,127
socket.io,Module_CC,FEATURE,1.0,1.0,0.14,0.65,0.8,0.97,0.97,127
socket.io,Module_CC,OTHER,1.0,1.0,0.47,5.01,2.24,0.94,0.94,127
socket.io,Module_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,127
socket.io,Module_CC,RELEASE,1.0,1.0,0.43,8.46,2.91,0.94,0.94,127
socket.io,Module_CC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,127
socket.io,Module_CC,TESTING,1.0,1.0,0.09,0.28,0.53,0.96,0.96,127
socket.io,Module_CC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,127
socket.io,Module_EC,BUG,1.0,1.0,9.3,2416.7,49.16,0.95,0.95,127
socket.io,Module_EC,DOCS,1.0,1.0,55.28,161304.61,401.63,0.96,0.96,127
socket.io,Module_EC,FEATURE,1.0,1.0,14.4,9675.54,98.36,0.98,0.98,127
socket.io,Module_EC,OTHER,1.0,1.0,21.88,15996.72,126.48,0.94,0.94,127
socket.io,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,127
socket.io,Module_EC,RELEASE,1.0,1.0,9.29,2412.03,49.11,0.95,0.95,127
socket.io,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,127
socket.io,Module_EC,TESTING,1.0,1.0,0.46,24.76,4.98,0.98,0.98,127
socket.io,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,127
d3,Module_CC,BUG,1.0,1.0,3.48,192.52,13.87,0.71,0.82,262
d3,Module_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,262
d3,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,262
d3,Module_CC,OTHER,1.0,1.0,18.77,9453.46,97.23,0.62,0.71,262
d3,Module_CC,REFACTOR,1.0,1.0,1.45,463.88,21.54,0.98,0.98,262
d3,Module_CC,RELEASE,1.0,1.0,0.06,0.31,0.56,0.99,1.0,262
d3,Module_CC,SUPPORT,1.0,1.0,0.31,5.25,2.29,0.96,0.97,262
d3,Module_CC,TESTING,1.0,1.0,3.48,662.08,25.73,0.88,0.9,262
d3,Module_CC,UPGRADE,1.0,1.0,0.11,1.17,1.08,0.99,0.99,262
d3,Module_EC,BUG,1.0,1.0,0.03,0.17,0.41,0.99,0.99,262
d3,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,262
d3,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,262
d3,Module_EC,OTHER,1.0,1.0,0.36,5.78,2.4,0.98,0.98,262
d3,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,262
d3,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,262
d3,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,262
d3,Module_EC,TESTING,1.0,1.0,0.0,0.0,0.0,1.0,1.0,262
d3,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,262
jekyll,Module_CC,BUG,1.0,1.0,3.66,93.49,9.67,0.64,0.73,138
jekyll,Module_CC,DOCS,1.0,1.0,9.47,1201.47,34.66,0.77,0.83,138
jekyll,Module_CC,FEATURE,1.0,1.0,1.33,38.81,6.23,0.9,0.9,138
jekyll,Module_CC,OTHER,1.0,1.0,20.84,3274.93,57.23,0.54,0.75,138
jekyll,Module_CC,REFACTOR,1.0,1.0,0.49,2.31,1.52,0.86,0.88,138
jekyll,Module_CC,RELEASE,1.0,1.0,2.37,18.95,4.35,0.56,0.67,138
jekyll,Module_CC,SUPPORT,1.0,1.0,1.05,17.49,4.18,0.85,0.88,138
jekyll,Module_CC,TESTING,1.0,1.0,1.23,16.62,4.08,0.8,0.91,138
jekyll,Module_CC,UPGRADE,1.0,1.0,0.5,3.6,1.9,0.88,0.9,138
jekyll,Module_EC,BUG,1.0,1.0,14.66,2605.02,51.04,0.88,0.88,138
jekyll,Module_EC,DOCS,1.0,1.0,28.01,16726.93,129.33,0.91,0.93,138
jekyll,Module_EC,FEATURE,1.0,1.0,11.55,6129.59,78.29,0.98,0.98,138
jekyll,Module_EC,OTHER,1.0,1.0,101.84,166473.42,408.01,0.78,0.79,138
jekyll,Module_EC,REFACTOR,1.0,1.0,0.04,0.09,0.31,0.99,0.99,138
jekyll,Module_EC,RELEASE,1.0,1.0,2.2,129.78,11.39,0.96,0.96,138
jekyll,Module_EC,SUPPORT,1.0,1.0,10.25,4822.64,69.45,0.97,0.97,138
jekyll,Module_EC,TESTING,1.0,1.0,10.84,2698.65,51.95,0.89,0.9,138
jekyll,Module_EC,UPGRADE,1.0,1.0,9.4,2821.79,53.12,0.93,0.93,138
requests,Module_CC,BUG,1.0,1.0,0.82,3.97,1.99,0.78,0.8,137
requests,Module_CC,DOCS,1.0,1.0,0.23,0.4,0.63,0.93,0.93,137
requests,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,137
requests,Module_CC,OTHER,1.0,1.0,10.29,469.72,21.67,0.53,0.61,137
requests,Module_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,137
requests,Module_CC,RELEASE,1.0,1.0,0.1,0.13,0.36,0.93,0.93,137
requests,Module_CC,SUPPORT,1.0,1.0,0.08,0.18,0.43,0.96,0.96,137
requests,Module_CC,TESTING,1.0,1.0,0.27,0.69,0.83,0.92,0.95,137
requests,Module_CC,UPGRADE,1.0,1.0,0.21,1.79,1.34,0.96,0.98,137
requests,Module_EC,BUG,1.0,1.0,0.67,5.14,2.27,0.82,0.85,137
requests,Module_EC,DOCS,1.0,1.0,0.12,0.25,0.5,0.96,0.96,137
requests,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,137
requests,Module_EC,OTHER,1.0,1.0,16.58,2052.97,45.31,0.7,0.76,137
requests,Module_EC,REFACTOR,1.0,1.0,0.01,0.01,0.09,0.99,0.99,137
requests,Module_EC,RELEASE,1.0,1.0,0.07,0.13,0.36,0.96,0.96,137
requests,Module_EC,SUPPORT,1.0,1.0,0.28,0.55,0.74,0.97,0.98,137
requests,Module_EC,TESTING,1.0,1.0,0.26,0.8,0.9,0.89,0.91,137
requests,Module_EC,UPGRADE,1.0,1.0,0.18,2.1,1.45,0.99,0.99,137
office-js,Module_CC,BUG,1.0,1.0,0.05,0.32,0.56,0.99,0.99,307
office-js,Module_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307
office-js,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307
office-js,Module_CC,OTHER,1.0,1.0,12.12,2109.85,45.93,0.85,0.86,307
office-js,Module_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307
office-js,Module_CC,RELEASE,1.0,1.0,3.16,421.93,20.54,0.95,0.96,307
office-js,Module_CC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307
office-js,Module_CC,TESTING,1.0,1.0,0.0,0.0,0.06,1.0,1.0,307
office-js,Module_CC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307
office-js,Module_EC,BUG,1.0,1.0,0.0,0.0,0.06,1.0,1.0,307
office-js,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307
office-js,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307
office-js,Module_EC,OTHER,1.0,1.0,1.96,294.92,17.17,0.98,0.98,307
office-js,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307
office-js,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.06,1.0,1.0,307
office-js,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.06,1.0,1.0,307
office-js,Module_EC,TESTING,1.0,1.0,0.0,0.0,0.06,1.0,1.0,307
office-js,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307
gitlabhq,Module_CC,BUG,1.0,1.0,10.35,978.36,31.28,0.66,0.74,1154
gitlabhq,Module_CC,DOCS,1.0,1.0,7.58,1766.34,42.03,0.78,0.82,1154
gitlabhq,Module_CC,FEATURE,1.0,1.0,4.84,358.99,18.95,0.84,0.86,1154
gitlabhq,Module_CC,OTHER,1.0,1.0,47.88,25527.21,159.77,0.63,0.73,1154
gitlabhq,Module_CC,REFACTOR,1.0,1.0,2.74,197.7,14.06,0.86,0.88,1154
gitlabhq,Module_CC,RELEASE,1.0,1.0,0.19,2.35,1.53,0.94,0.96,1154
gitlabhq,Module_CC,SUPPORT,1.0,1.0,3.32,282.57,16.81,0.89,0.91,1154
gitlabhq,Module_CC,TESTING,1.0,1.0,2.21,120.33,10.97,0.84,0.87,1154
gitlabhq,Module_CC,UPGRADE,1.0,1.0,1.18,136.07,11.66,0.87,0.89,1154
gitlabhq,Module_EC,BUG,1.0,1.0,14.02,1572.97,39.66,0.73,0.83,1154
gitlabhq,Module_EC,DOCS,1.0,1.0,3.39,87.45,9.35,0.78,0.83,1154
gitlabhq,Module_EC,FEATURE,1.0,1.0,3.0,156.33,12.5,0.83,0.87,1154
gitlabhq,Module_EC,OTHER,1.0,1.0,130.66,117193.27,342.34,0.63,0.74,1154
gitlabhq,Module_EC,REFACTOR,1.0,1.0,6.94,1033.98,32.16,0.85,0.88,1154
gitlabhq,Module_EC,RELEASE,1.0,1.0,1.09,47.05,6.86,0.94,0.94,1154
gitlabhq,Module_EC,SUPPORT,1.0,1.0,4.02,165.61,12.87,0.82,0.85,1154
gitlabhq,Module_EC,TESTING,1.0,1.0,4.01,140.35,11.85,0.8,0.87,1154
gitlabhq,Module_EC,UPGRADE,1.0,1.0,1.61,69.51,8.34,0.86,0.9,1154
webpack,Module_CC,BUG,1.0,1.0,5.8,516.36,22.72,0.61,0.7,424
webpack,Module_CC,DOCS,1.0,1.0,0.34,9.05,3.01,0.98,0.98,424
webpack,Module_CC,FEATURE,1.0,1.0,0.34,4.88,2.21,0.97,0.98,424
webpack,Module_CC,OTHER,1.0,1.0,65.29,66698.53,258.26,0.44,0.56,424
webpack,Module_CC,REFACTOR,1.0,1.0,5.44,1193.85,34.55,0.94,0.94,424
webpack,Module_CC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,424
webpack,Module_CC,SUPPORT,1.0,1.0,2.16,122.69,11.08,0.89,0.91,424
webpack,Module_CC,TESTING,1.0,1.0,8.34,1506.28,38.81,0.78,0.81,424
webpack,Module_CC,UPGRADE,1.0,1.0,0.7,10.0,3.16,0.93,0.93,424
webpack,Module_EC,BUG,1.0,1.0,10.54,2529.4,50.29,0.91,0.92,424
webpack,Module_EC,DOCS,1.0,1.0,0.15,8.23,2.87,0.99,0.99,424
webpack,Module_EC,FEATURE,1.0,1.0,11.83,13036.8,114.18,0.97,0.97,424
webpack,Module_EC,OTHER,1.0,1.0,28.57,12053.81,109.79,0.82,0.84,424
webpack,Module_EC,REFACTOR,1.0,1.0,16.97,40093.08,200.23,0.97,0.97,424
webpack,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,424
webpack,Module_EC,SUPPORT,1.0,1.0,1.65,285.79,16.91,0.99,0.99,424
webpack,Module_EC,TESTING,1.0,1.0,6.22,1073.58,32.77,0.93,0.93,424
webpack,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.05,1.0,1.0,424
json-server,Module_CC,BUG,1.0,1.0,1.0,4.16,2.04,0.65,0.67,121
json-server,Module_CC,DOCS,1.0,1.0,0.03,0.07,0.26,0.99,0.99,121
json-server,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,121
json-server,Module_CC,OTHER,1.0,1.0,3.07,54.86,7.41,0.53,0.67,121
json-server,Module_CC,REFACTOR,1.0,1.0,0.81,12.63,3.55,0.92,0.93,121
json-server,Module_CC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,121
json-server,Module_CC,SUPPORT,1.0,1.0,0.08,0.17,0.41,0.95,0.97,121
json-server,Module_CC,TESTING,1.0,1.0,0.15,0.36,0.6,0.93,0.93,121
json-server,Module_CC,UPGRADE,1.0,1.0,0.09,0.47,0.69,0.98,0.98,121
json-server,Module_EC,BUG,1.0,1.0,10.72,5810.29,76.23,0.97,0.97,121
json-server,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,121
json-server,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,121
json-server,Module_EC,OTHER,1.0,1.0,64.36,64441.65,253.85,0.87,0.88,121
json-server,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,121
json-server,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,121
json-server,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,121
json-server,Module_EC,TESTING,1.0,1.0,2.93,1035.67,32.18,0.99,0.99,121
json-server,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,121
pm2,Module_CC,BUG,1.0,1.0,6.53,308.2,17.56,0.48,0.64,137
pm2,Module_CC,DOCS,1.0,1.0,0.15,0.64,0.8,0.93,0.94,137
pm2,Module_CC,FEATURE,1.0,1.0,1.45,14.75,3.84,0.82,0.86,137
pm2,Module_CC,OTHER,1.0,1.0,15.07,1896.96,43.55,0.48,0.64,137
pm2,Module_CC,REFACTOR,1.0,1.0,3.98,300.49,17.33,0.8,0.87,137
pm2,Module_CC,RELEASE,1.0,1.0,0.25,0.39,0.63,0.82,0.85,137
pm2,Module_CC,SUPPORT,1.0,1.0,0.26,0.96,0.98,0.91,0.92,137
pm2,Module_CC,TESTING,1.0,1.0,6.07,339.35,18.42,0.59,0.66,137
pm2,Module_CC,UPGRADE,1.0,1.0,0.99,9.59,3.1,0.8,0.85,137
pm2,Module_EC,BUG,1.0,1.0,1.3,52.42,7.24,0.88,0.88,137
pm2,Module_EC,DOCS,1.0,1.0,0.01,0.01,0.09,1.0,1.0,137
pm2,Module_EC,FEATURE,1.0,1.0,0.26,3.15,1.78,0.99,0.99,137
pm2,Module_EC,OTHER,1.0,1.0,14.82,2113.23,45.97,0.77,0.8,137
pm2,Module_EC,REFACTOR,1.0,1.0,0.28,3.09,1.76,0.99,0.99,137
pm2,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,137
pm2,Module_EC,SUPPORT,1.0,1.0,2.61,301.58,17.37,0.96,0.97,137
pm2,Module_EC,TESTING,1.0,1.0,0.14,1.0,1.0,0.96,0.96,137
pm2,Module_EC,UPGRADE,1.0,1.0,0.04,0.06,0.24,0.96,0.96,137
lodash,Module_CC,BUG,1.0,1.0,0.41,13.31,3.65,0.95,0.98,414
lodash,Module_CC,DOCS,1.0,1.0,0.62,7.3,2.7,0.93,0.95,414
lodash,Module_CC,FEATURE,1.0,1.0,0.01,0.01,0.12,0.99,0.99,414
lodash,Module_CC,OTHER,1.0,1.0,107.25,201546.11,448.94,0.48,0.58,414
lodash,Module_CC,REFACTOR,1.0,1.0,0.01,0.01,0.09,0.99,0.99,414
lodash,Module_CC,RELEASE,1.0,1.0,0.0,0.0,0.05,1.0,1.0,414
lodash,Module_CC,SUPPORT,1.0,1.0,0.2,2.72,1.65,0.95,0.95,414
lodash,Module_CC,TESTING,1.0,1.0,1.26,176.78,13.3,0.93,0.96,414
lodash,Module_CC,UPGRADE,1.0,1.0,0.0,0.01,0.1,1.0,1.0,414
lodash,Module_EC,BUG,1.0,1.0,0.42,14.53,3.81,0.95,0.98,414
lodash,Module_EC,DOCS,1.0,1.0,0.62,7.3,2.7,0.93,0.95,414
lodash,Module_EC,FEATURE,1.0,1.0,0.01,0.01,0.12,0.99,0.99,414
lodash,Module_EC,OTHER,1.0,1.0,107.25,201546.11,448.94,0.48,0.58,414
lodash,Module_EC,REFACTOR,1.0,1.0,0.01,0.01,0.09,0.99,0.99,414
lodash,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.05,1.0,1.0,414
lodash,Module_EC,SUPPORT,1.0,1.0,0.2,2.72,1.65,0.95,0.95,414
lodash,Module_EC,TESTING,1.0,1.0,1.27,176.9,13.3,0.93,0.96,414
lodash,Module_EC,UPGRADE,1.0,1.0,0.0,0.01,0.1,1.0,1.0,414
devise,Module_CC,BUG,1.0,1.0,2.93,29.75,5.45,0.6,0.66,134
devise,Module_CC,DOCS,1.0,1.0,1.2,14.5,3.81,0.81,0.83,134
devise,Module_CC,FEATURE,1.0,1.0,0.17,1.11,1.05,0.99,0.99,134
devise,Module_CC,OTHER,1.0,1.0,23.66,2862.4,53.5,0.37,0.59,134
devise,Module_CC,REFACTOR,1.0,1.0,0.68,3.6,1.9,0.84,0.85,134
devise,Module_CC,RELEASE,1.0,1.0,1.63,8.03,2.83,0.6,0.73,134
devise,Module_CC,SUPPORT,1.0,1.0,1.67,29.82,5.46,0.82,0.84,134
devise,Module_CC,TESTING,1.0,1.0,8.92,644.44,25.39,0.66,0.69,134
devise,Module_CC,UPGRADE,1.0,1.0,0.93,13.27,3.64,0.88,0.89,134
devise,Module_EC,BUG,1.0,1.0,1.31,94.06,9.7,0.89,0.9,134
devise,Module_EC,DOCS,1.0,1.0,0.03,0.07,0.27,0.99,0.99,134
devise,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,134
devise,Module_EC,OTHER,1.0,1.0,17.26,12505.72,111.83,0.74,0.79,134
devise,Module_EC,REFACTOR,1.0,1.0,0.04,0.05,0.23,0.98,0.98,134
devise,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,134
devise,Module_EC,SUPPORT,1.0,1.0,0.09,0.55,0.74,0.99,0.99,134
devise,Module_EC,TESTING,1.0,1.0,2.35,180.72,13.44,0.87,0.88,134
devise,Module_EC,UPGRADE,1.0,1.0,0.03,0.06,0.24,0.99,0.99,134
jest,Module_CC,BUG,1.0,1.0,11.5,3702.6,60.85,0.71,0.76,180
jest,Module_CC,DOCS,1.0,1.0,6.3,437.0,20.9,0.79,0.83,180
