,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC,NT_UC,NO_UC,Module_UC,Line_UC,T_UC
84,systemjs/systemjs,0.19.0,2015-09-18,,,,9.0,70.0,19.0,420.0,9.0,18.0,135.0,38.0,840.0,18.0,,,,,
85,systemjs/systemjs,0.19.1,2015-09-22,,,,,,,,,,,,,,,,,,
86,systemjs/systemjs,0.19.2,2015-09-23,,,,,,,,,,,,,,,,,,
87,systemjs/systemjs,0.19.3,2015-09-24,,,,,,,,,,,,,,,,,,
88,systemjs/systemjs,0.19.4,2015-10-08,,,,1.0,13.0,1.0,4.0,1.0,2.0,25.0,2.0,8.0,2.0,,,,,
89,systemjs/systemjs,0.19.5,2015-10-19,,,,,,,,,,,,,,,,,,
90,systemjs/systemjs,0.19.6,2015-11-16,,,,1.0,23.0,1.0,1.0,1.0,2.0,43.0,2.0,2.0,2.0,,,,,
91,systemjs/systemjs,0.19.7,2015-12-15,,,,4.0,44.0,8.0,66.0,4.0,8.0,73.0,16.0,132.0,8.0,,,,,
92,systemjs/systemjs,0.19.8,2015-12-15,,,,,,,,,,,,,,,,,,
93,systemjs/systemjs,0.19.9,2015-12-17,,,,1.0,1.0,2.0,32.0,1.0,2.0,2.0,4.0,64.0,2.0,,,,,
94,systemjs/systemjs,0.19.10,2016-01-05,,,,1.0,21.0,2.0,44.0,1.0,2.0,38.0,4.0,88.0,2.0,,,,,
95,systemjs/systemjs,0.19.11,2016-01-06,,,,,,,,,,,,,,,,,,
96,systemjs/systemjs,0.19.12,2016-01-06,,,,,,,,,,,,,,,,,,
97,systemjs/systemjs,0.19.13,2016-01-07,,,,,,,,,,,,,,,,,,
98,systemjs/systemjs,0.19.14,2016-01-09,,,,,,,,,,,,,,,,,,
99,systemjs/systemjs,0.19.15,2016-01-12,,,,,,,,,,,,,,,,,,
100,systemjs/systemjs,0.19.16,2016-01-13,,,,,,,,,,,,,,,,,,
101,systemjs/systemjs,0.19.17,2016-01-20,,,,1.0,3.0,1.0,28.0,1.0,2.0,6.0,2.0,56.0,2.0,,,,,
102,systemjs/systemjs,0.19.18,2016-02-01,,,,2.0,10.0,14.0,215.0,2.0,4.0,18.0,28.0,430.0,4.0,,,,,
103,systemjs/systemjs,0.19.20,2016-02-04,,,,,,,,,,,,,,,,,,
104,systemjs/systemjs,0.19.19,2016-02-04,,,,,,,,,,,,,,,,,,
105,systemjs/systemjs,0.19.21,2016-02-15,,,,,,,,,,,,,,,,,,
106,systemjs/systemjs,0.19.22,2016-02-16,,,,,,,,,,,,,,,,,,
107,systemjs/systemjs,0.19.23,2016-02-25,SUPPORT,269.0,20858.0,1.0,15.0,3.0,24.0,1.0,2.0,30.0,6.0,48.0,2.0,1.0,,1.0,2.0,-1.0
108,systemjs/systemjs,0.19.24,2016-03-09,,,,2.0,21.0,8.0,124.0,2.0,4.0,39.0,16.0,248.0,4.0,,,,,
109,systemjs/systemjs,0.19.25,2016-03-30,,,,,,,,,,,,,,,,,,
110,systemjs/systemjs,0.19.26,2016-04-11,,,,,,,,,,,,,,,,,,
111,systemjs/systemjs,0.19.27,2016-04-29,,,,,,,,,,,,,,,,,,
