Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
nova,Module,TESTING,0.93,0.93,416.58,1703496.16,1305.18,0.42,0.56,234,0,0.301
react,Line,REFACTOR,0.94,0.94,6947.12,1055302743.59,32485.42,0.77,0.82,130,0,0.577
react,Module,REFACTOR,0.93,0.93,105.26,231011.71,480.64,0.78,0.82,130,0,0.577
mesos,Line,TESTING,1.0,1.0,838.0,5970600.6,2443.48,0.76,0.82,257,0,0.478
mesos,Module,TESTING,1.0,1.0,10.27,726.16,26.95,0.78,0.88,257,0,0.478
brew,Line,REFACTOR,0.76,0.75,586.06,7755296.68,2784.83,0.65,0.71,152,0,0.557
brew,Module,REFACTOR,0.75,0.74,25.69,18807.53,137.14,0.66,0.78,152,0,0.557
nixpkgs,Line,TESTING,0.8,0.79,22188.93,16811744195.98,129660.11,0.42,0.51,93,0,0.416
nixpkgs,Module,TESTING,0.92,0.92,110.69,91123.14,301.87,0.54,0.65,93,0,0.416
gitlabhq,Line,SUPPORT,0.92,0.92,772.58,8544864.99,2923.16,0.68,0.74,1154,0,0.516
gitlabhq,Module,SUPPORT,0.97,0.97,12.39,2397.59,48.97,0.74,0.81,1154,0,0.516
cinder,Line,DOCS,0.99,0.99,445.18,1358476.82,1165.54,0.67,0.74,181,0,0.526
cinder,Module,DOCS,0.98,0.98,13.73,1568.22,39.6,0.69,0.83,181,0,0.526
lock,Line,FEATURE,0.85,0.85,1614.21,112331885.79,10598.67,0.99,0.99,492,0,0.672
lock,Module,FEATURE,0.85,0.85,53.54,117808.6,343.23,0.99,0.99,492,0,0.672
elasticsearch,Line,BUG,1.0,1.0,45861.28,22507508813.7,150025.03,0.47,0.61,270,0,0.259
elasticsearch,Module,BUG,1.0,1.0,1758.52,26978628.48,5194.1,0.52,0.73,270,0,0.259
Odin,Line,FEATURE,0.89,0.87,29.77,20144.18,141.93,0.94,0.94,35,0,0.669
Odin,Module,FEATURE,0.92,0.91,0.36,4.23,2.06,0.97,0.97,35,0,0.669
kubernetes,Line,TESTING,0.95,0.95,34937.13,9356936575.61,96731.26,0.56,0.65,641,0,0.388
kubernetes,Module,TESTING,0.97,0.97,252.2,441811.7,664.69,0.62,0.73,641,0,0.388
nova,Line,FEATURE,0.95,0.95,161.0,224773.94,474.1,0.72,0.79,234,0,0.538
nova,Module,FEATURE,0.95,0.95,5.89,255.61,15.99,0.72,0.81,234,0,0.538
react,Line,TESTING,0.94,0.94,50111.34,69126192306.33,262918.6,0.46,0.6,130,0,0.4
react,Module,TESTING,0.97,0.97,691.43,11918272.54,3452.29,0.49,0.62,130,0,0.4
angular.js,Line,FEATURE,0.99,0.99,2176.46,24340022.7,4933.56,0.43,0.56,204,0,0.319
angular.js,Module,FEATURE,0.98,0.98,31.54,7404.84,86.05,0.57,0.79,204,0,0.319
mesos,Line,FEATURE,0.97,0.97,6.8,555.92,23.58,0.91,0.93,257,0,0.638
mesos,Module,FEATURE,1.0,1.0,0.1,0.14,0.38,0.93,0.98,257,0,0.638
nixpkgs,Line,FEATURE,0.82,0.81,10974.39,3467795335.22,58887.99,0.66,0.7,93,0,0.538
nixpkgs,Module,FEATURE,0.89,0.88,3.46,94.33,9.71,0.71,0.77,93,0,0.538
brew,Line,TESTING,0.89,0.89,766.45,4932934.48,2221.02,0.32,0.39,152,0,0.403
brew,Module,TESTING,0.91,0.91,29.87,5627.3,75.02,0.36,0.47,152,0,0.403
cinder,Line,REFACTOR,0.98,0.98,1978.23,18891781.28,4346.47,0.75,0.82,181,0,0.558
cinder,Module,REFACTOR,0.98,0.98,8.73,381.33,19.53,0.76,0.87,181,0,0.558
lock,Line,UPGRADE,0.78,0.78,1510.94,92856122.94,9636.19,0.94,0.94,492,0,0.664
lock,Module,UPGRADE,0.83,0.83,11.5,4751.57,68.93,0.95,0.95,492,0,0.664
Odin,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.682
Odin,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.682
react,Line,FEATURE,0.89,0.89,8583.76,3002032320.38,54790.81,0.76,0.78,130,0,0.6
react,Module,FEATURE,0.94,0.94,127.32,543118.7,736.97,0.76,0.8,130,0,0.6
nova,Line,UPGRADE,0.96,0.96,819.78,4896750.03,2212.86,0.59,0.66,234,0,0.49
nova,Module,UPGRADE,0.97,0.97,9.3,589.32,24.28,0.7,0.77,234,0,0.49
angular.js,Line,UPGRADE,0.93,0.93,2988.48,67697769.98,8227.87,0.61,0.63,204,0,0.502
angular.js,Module,UPGRADE,0.94,0.94,9.05,669.85,25.88,0.67,0.73,204,0,0.502
elasticsearch,Line,DOCS,1.0,1.0,36920.97,11630052796.28,107842.72,0.46,0.56,270,0,0.296
elasticsearch,Module,DOCS,1.0,1.0,924.3,9137237.05,3022.79,0.5,0.67,270,0,0.296
mesos,Line,UPGRADE,0.83,0.83,4022.54,617321485.21,24845.96,0.68,0.73,257,0,0.524
mesos,Module,UPGRADE,0.87,0.87,7.34,2019.88,44.94,0.75,0.82,257,0,0.524
kubernetes,Line,FEATURE,0.97,0.97,1014.04,12706352.4,3564.6,0.68,0.76,641,0,0.531
kubernetes,Module,FEATURE,0.98,0.98,28.52,10845.16,104.14,0.71,0.81,641,0,0.531
brew,Line,FEATURE,0.89,0.89,10.89,2602.33,51.01,0.95,0.95,152,0,0.658
brew,Module,FEATURE,0.86,0.86,0.16,0.71,0.84,0.95,0.97,152,0,0.658
nixpkgs,Line,UPGRADE,0.88,0.87,875.22,8962515.68,2993.75,0.37,0.46,93,0,0.412
nixpkgs,Module,UPGRADE,0.9,0.89,33.57,14790.28,121.62,0.45,0.6,93,0,0.412
cinder,Line,TESTING,0.98,0.98,1675.63,12272169.07,3503.17,0.44,0.6,181,0,0.437
cinder,Module,TESTING,0.95,0.95,89.43,47629.79,218.24,0.41,0.57,181,0,0.437
Odin,Line,RELEASE,0.93,0.92,0.7,6.73,2.59,0.89,0.94,35,0,0.656
Odin,Module,RELEASE,0.94,0.93,0.16,0.26,0.51,0.89,0.89,35,0,0.656
lock,Line,RELEASE,0.87,0.87,840.5,25076290.09,5007.62,0.57,0.65,492,0,0.537
lock,Module,RELEASE,0.98,0.98,34.29,36978.06,192.3,0.68,0.85,492,0,0.537
gitlabhq,Line,OTHER,0.95,0.95,24591.93,5145050179.16,71729.01,0.22,0.38,1154,0,0.25
gitlabhq,Module,OTHER,0.96,0.96,390.95,4448417.59,2109.13,0.4,0.62,1154,0,0.25
react,Line,UPGRADE,0.99,0.99,933.4,13584084.79,3685.66,0.67,0.72,130,0,0.536
react,Module,UPGRADE,0.96,0.96,38.93,38881.41,197.18,0.72,0.81,130,0,0.536
angular.js,Line,RELEASE,0.96,0.96,90.97,29448.1,171.6,0.44,0.53,204,0,0.446
angular.js,Module,RELEASE,0.99,0.99,1.94,16.36,4.04,0.76,0.85,204,0,0.446
nova,Line,RELEASE,0.92,0.92,1273.88,19483012.12,4413.96,0.51,0.62,234,0,0.455
nova,Module,RELEASE,0.97,0.97,4.42,220.5,14.85,0.72,0.85,234,0,0.455
elasticsearch,Line,REFACTOR,1.0,1.0,30219.45,7993414655.66,89405.9,0.69,0.77,270,0,0.437
elasticsearch,Module,REFACTOR,1.0,1.0,652.28,5323394.3,2307.25,0.69,0.77,270,0,0.437
mesos,Line,RELEASE,0.98,0.98,91.27,47169.31,217.18,0.71,0.77,257,0,0.538
mesos,Module,RELEASE,1.0,1.0,0.73,4.39,2.09,0.93,0.98,257,0,0.538
nixpkgs,Line,RELEASE,0.88,0.87,763.32,6341038.24,2518.14,0.45,0.58,93,0,0.443
nixpkgs,Module,RELEASE,0.93,0.93,17.76,2070.17,45.5,0.57,0.75,93,0,0.443
brew,Line,UPGRADE,0.9,0.9,156.5,224525.63,473.84,0.31,0.43,152,0,0.389
brew,Module,UPGRADE,0.86,0.86,15.72,4152.51,64.44,0.34,0.51,152,0,0.389
kubernetes,Line,UPGRADE,0.94,0.94,2981.71,106033454.06,10297.25,0.57,0.64,641,0,0.459
kubernetes,Module,UPGRADE,0.95,0.95,47.05,22703.85,150.68,0.63,0.7,641,0,0.459
Odin,Line,SUPPORT,0.92,0.91,243.53,381984.01,618.05,0.74,0.83,35,0,0.617
Odin,Module,SUPPORT,0.97,0.96,2.42,36.52,6.04,0.8,0.86,35,0,0.617
cinder,Line,FEATURE,0.98,0.98,277.01,510752.12,714.67,0.78,0.86,181,0,0.589
cinder,Module,FEATURE,0.97,0.97,4.61,148.7,12.19,0.76,0.8,181,0,0.589
lock,Line,SUPPORT,0.82,0.82,359.99,10644049.77,3262.52,0.88,0.9,492,0,0.638
lock,Module,SUPPORT,0.91,0.91,6.47,3735.2,61.12,0.89,0.92,492,0,0.638
react,Line,RELEASE,0.92,0.92,8086.93,910391922.73,30172.7,0.48,0.53,130,0,0.449
react,Module,RELEASE,0.92,0.92,189.83,895557.52,946.34,0.55,0.66,130,0,0.449
angular.js,Line,SUPPORT,0.92,0.92,47.62,35802.95,189.22,0.77,0.8,204,0,0.606
angular.js,Module,SUPPORT,0.95,0.95,1.78,28.38,5.33,0.78,0.85,204,0,0.606
mesos,Line,SUPPORT,0.99,0.99,343.86,923327.53,960.9,0.74,0.85,257,0,0.514
mesos,Module,SUPPORT,0.99,0.99,6.42,262.92,16.21,0.75,0.86,257,0,0.514
nova,Line,SUPPORT,0.94,0.94,8112.66,892597519.34,29876.37,0.46,0.62,234,0,0.372
nova,Module,SUPPORT,0.94,0.94,293.36,1144286.82,1069.71,0.48,0.66,234,0,0.372
elasticsearch,Line,TESTING,1.0,1.0,86578.95,40669937532.07,201667.89,0.37,0.48,270,0,0.31
elasticsearch,Module,TESTING,1.0,1.0,2707.95,62969792.07,7935.35,0.44,0.59,270,0,0.31
nixpkgs,Line,SUPPORT,0.9,0.89,2271.14,42958738.82,6554.29,0.41,0.51,93,0,0.415
nixpkgs,Module,SUPPORT,0.95,0.95,48.5,26784.09,163.66,0.44,0.67,93,0,0.415
brew,Line,RELEASE,0.86,0.86,4.23,241.65,15.55,0.89,0.9,152,0,0.645
brew,Module,RELEASE,0.93,0.93,0.23,0.79,0.89,0.91,0.93,152,0,0.645
Odin,Line,OTHER,0.92,0.91,7147.61,100963049.37,10048.04,0.26,0.34,35,0,0.425
Odin,Module,OTHER,0.98,0.98,59.19,13264.04,115.17,0.46,0.6,35,0,0.425
cinder,Line,UPGRADE,0.97,0.97,80.97,26928.09,164.1,0.67,0.78,181,0,0.551
cinder,Module,UPGRADE,0.98,0.98,3.83,80.85,8.99,0.7,0.78,181,0,0.551
linux,Line,BUG,0.99,0.99,1773.41,29348337.06,5417.41,0.47,0.71,640,0,0.136
linux,Module,BUG,0.99,0.99,47.65,21536.22,146.75,0.72,0.95,640,0,0.136
kubernetes,Line,RELEASE,0.91,0.91,10637.31,903676256.82,30061.21,0.58,0.62,641,0,0.404
kubernetes,Module,RELEASE,0.92,0.92,83.7,39669.52,199.17,0.56,0.61,641,0,0.404
react,Line,SUPPORT,0.97,0.97,9672.69,1417681060.41,37652.11,0.56,0.62,130,0,0.477
react,Module,SUPPORT,0.98,0.98,110.71,249842.79,499.84,0.68,0.73,130,0,0.477
lock,Line,OTHER,0.95,0.95,33515.15,22956828178.8,151515.11,0.25,0.38,492,0,0.344
lock,Module,OTHER,0.92,0.92,185.88,563652.02,750.77,0.13,0.3,492,0,0.344
angular.js,Line,OTHER,0.96,0.96,32392.1,4917073437.23,70121.85,0.24,0.36,204,0,0.199
angular.js,Module,OTHER,0.97,0.97,655.93,1622308.69,1273.7,0.24,0.35,204,0,0.199
mesos,Line,OTHER,0.95,0.95,7474.75,669290653.15,25870.65,0.46,0.67,257,0,0.381
mesos,Module,OTHER,1.0,1.0,110.11,69128.63,262.92,0.63,0.81,257,0,0.381
nixpkgs,Line,OTHER,0.95,0.95,91938.05,53173436133.15,230593.66,0.26,0.41,93,0,0.312
nixpkgs,Module,OTHER,0.96,0.96,1719.78,32846029.54,5731.15,0.38,0.59,93,0,0.312
nova,Line,OTHER,0.92,0.92,202492.76,358935097558.7,599111.92,0.26,0.38,234,0,0.16
nova,Module,OTHER,0.96,0.96,959.03,33572524.65,5794.18,0.74,0.91,234,0,0.16
elasticsearch,Line,FEATURE,0.99,0.99,90188.55,58358862582.93,241575.79,0.64,0.7,270,0,0.477
elasticsearch,Module,FEATURE,0.99,0.99,1105.96,8610880.64,2934.43,0.67,0.73,270,0,0.477
brew,Line,SUPPORT,0.82,0.81,321.06,2742257.49,1655.98,0.52,0.57,152,0,0.535
brew,Module,SUPPORT,0.83,0.82,7.93,867.52,29.45,0.55,0.67,152,0,0.535
cinder,Line,RELEASE,0.92,0.92,251.0,868736.33,932.06,0.64,0.71,181,0,0.554
cinder,Module,RELEASE,0.97,0.97,4.95,159.2,12.62,0.71,0.81,181,0,0.554
cf-deployment,Line,BUG,0.88,0.88,57.84,30542.38,174.76,0.65,0.66,192,0,0.546
cf-deployment,Module,BUG,0.86,0.86,4.17,173.06,13.16,0.72,0.79,192,0,0.546
react,Line,OTHER,0.96,0.96,297396.11,1975785163666.05,1405626.25,0.18,0.26,130,0,0.155
react,Module,OTHER,0.95,0.95,7818.85,1569767633.69,39620.29,0.19,0.38,130,0,0.155
kubernetes,Line,SUPPORT,0.93,0.93,85525.23,102418170568.13,320028.39,0.56,0.63,641,0,0.448
kubernetes,Module,SUPPORT,0.94,0.94,425.89,2803015.82,1674.22,0.63,0.73,641,0,0.448
linux,Line,DOCS,0.94,0.94,749.72,25185588.77,5018.52,0.51,0.6,640,0,0.504
linux,Module,DOCS,0.95,0.95,9.92,3287.29,57.33,0.61,0.77,640,0,0.504
office-js,Line,BUG,0.79,0.79,9218.37,7049199580.44,83959.51,0.94,0.94,307,0,0.662
office-js,Module,BUG,0.85,0.85,3.2,758.35,27.54,0.96,0.97,307,0,0.662
d3,Line,BUG,0.89,0.89,112.62,167279.78,409.0,0.48,0.58,262,0,0.527
d3,Module,BUG,0.94,0.94,4.82,377.76,19.44,0.58,0.78,262,0,0.527
brew,Line,OTHER,0.91,0.91,3049.95,52069007.08,7215.89,0.14,0.26,152,0,0.199
brew,Module,OTHER,0.93,0.93,199.42,190511.47,436.48,0.2,0.34,152,0,0.199
socket.io,Line,BUG,0.94,0.94,207.18,684488.74,827.34,0.4,0.5,127,0,0.511
socket.io,Module,BUG,0.94,0.94,12.38,3169.18,56.3,0.63,0.76,127,0,0.511
elasticsearch,Line,UPGRADE,1.0,1.0,25550.62,6928435225.55,83237.22,0.39,0.49,270,0,0.348
elasticsearch,Module,UPGRADE,1.0,1.0,1473.68,17604248.98,4195.74,0.48,0.62,270,0,0.348
jekyll,Line,BUG,0.88,0.88,384.86,2355342.28,1534.71,0.29,0.43,138,0,0.391
jekyll,Module,BUG,0.94,0.94,24.94,5275.91,72.64,0.38,0.57,138,0,0.391
cinder,Line,SUPPORT,0.98,0.98,2475.07,32404862.32,5692.53,0.56,0.74,181,0,0.423
cinder,Module,SUPPORT,0.99,0.99,23.9,2098.02,45.8,0.66,0.78,181,0,0.423
cf-deployment,Line,DOCS,0.88,0.88,15.15,5719.35,75.63,0.92,0.93,192,0,0.649
cf-deployment,Module,DOCS,0.87,0.87,0.37,5.71,2.39,0.94,0.96,192,0,0.649
webpack,Line,BUG,0.82,0.82,6221.03,928569818.95,30472.44,0.31,0.36,424,0,0.367
webpack,Module,BUG,0.96,0.96,31.66,10019.77,100.1,0.41,0.56,424,0,0.367
requests,Line,BUG,0.9,0.9,47.69,8180.39,90.45,0.34,0.49,137,0,0.388
requests,Module,BUG,0.96,0.96,2.64,23.21,4.82,0.55,0.74,137,0,0.388
office-js,Line,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
linux,Line,REFACTOR,0.96,0.96,326.2,1809307.83,1345.11,0.82,0.87,640,0,0.613
linux,Module,REFACTOR,0.99,0.99,2.76,107.0,10.34,0.85,0.9,640,0,0.613
d3,Line,DOCS,0.82,0.82,0.02,0.06,0.25,1.0,1.0,262,0,0.681
d3,Module,DOCS,0.82,0.82,0.0,0.0,0.06,1.0,1.0,262,0,0.681
socket.io,Line,DOCS,0.97,0.97,3694.16,781323562.06,27952.17,0.87,0.88,127,0,0.632
socket.io,Module,DOCS,0.96,0.96,55.8,163460.52,404.3,0.92,0.94,127,0,0.632
jekyll,Line,DOCS,0.92,0.92,772.56,8559884.54,2925.73,0.54,0.58,138,0,0.485
jekyll,Module,DOCS,0.91,0.91,40.4,24180.8,155.5,0.6,0.72,138,0,0.485
kubernetes,Line,OTHER,0.96,0.96,321212.07,665924966345.84,816042.26,0.32,0.43,641,0,0.291
kubernetes,Module,OTHER,0.99,0.99,1863.46,18921801.37,4349.92,0.4,0.55,641,0,0.291
cf-deployment,Line,REFACTOR,0.94,0.94,5.05,1688.36,41.09,0.98,0.98,192,0,0.672
cf-deployment,Module,REFACTOR,0.89,0.89,0.23,2.99,1.73,0.97,0.97,192,0,0.672
elasticsearch,Line,RELEASE,0.99,0.99,4374.75,147656236.42,12151.39,0.35,0.5,270,0,0.322
elasticsearch,Module,RELEASE,0.98,0.98,514.65,1639032.85,1280.25,0.43,0.68,270,0,0.322
lodash,Line,BUG,0.99,0.99,649.39,13296805.6,3646.48,0.83,0.84,414,0,0.601
lodash,Module,BUG,1.0,1.0,3.56,281.39,16.77,0.86,0.89,414,0,0.601
cinder,Line,OTHER,0.87,0.87,183782.66,257775297061.89,507715.76,0.28,0.41,181,0,0.279
cinder,Module,OTHER,0.99,0.99,260.27,253237.54,503.23,0.64,0.87,181,0,0.279
webpack,Line,DOCS,0.81,0.81,134.96,639966.79,799.98,0.92,0.94,424,0,0.658
webpack,Module,DOCS,0.89,0.89,1.94,111.84,10.58,0.92,0.92,424,0,0.658
office-js,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
requests,Line,DOCS,0.89,0.89,49.72,26222.76,161.93,0.55,0.61,137,0,0.509
requests,Module,DOCS,0.93,0.93,1.66,16.95,4.12,0.63,0.78,137,0,0.509
d3,Line,REFACTOR,0.89,0.89,133.17,3483722.99,1866.47,0.97,0.98,262,0,0.674
d3,Module,REFACTOR,0.89,0.89,1.52,474.24,21.78,0.98,0.98,262,0,0.674
socket.io,Line,REFACTOR,0.89,0.89,15.56,4746.34,68.89,0.94,0.95,127,0,0.666
socket.io,Module,REFACTOR,0.9,0.9,0.25,1.29,1.14,0.94,0.94,127,0,0.666
jekyll,Line,REFACTOR,0.91,0.91,29.83,7970.68,89.28,0.77,0.83,138,0,0.6
jekyll,Module,REFACTOR,0.91,0.91,0.92,7.78,2.79,0.8,0.85,138,0,0.6
cf-deployment,Line,TESTING,0.83,0.83,204.41,1594335.26,1262.67,0.59,0.66,192,0,0.531
cf-deployment,Module,TESTING,0.9,0.9,2.81,83.1,9.12,0.62,0.76,192,0,0.531
linux,Line,TESTING,0.93,0.93,1006.96,18938115.47,4351.79,0.41,0.48,640,0,0.464
linux,Module,TESTING,0.99,0.99,6.5,502.18,22.41,0.62,0.79,640,0,0.464
elasticsearch,Line,SUPPORT,1.0,1.0,133917.51,121686960224.09,348836.58,0.49,0.66,270,0,0.339
elasticsearch,Module,SUPPORT,1.0,1.0,2508.96,46326491.7,6806.36,0.52,0.68,270,0,0.339
lodash,Line,DOCS,1.0,1.0,609.88,4876990.56,2208.39,0.85,0.91,414,0,0.588
lodash,Module,DOCS,1.0,1.0,4.3,254.99,15.97,0.87,0.9,414,0,0.588
json-server,Line,BUG,0.86,0.85,682.86,8084927.86,2843.4,0.53,0.57,121,0,0.546
json-server,Module,BUG,0.89,0.89,8.1,3506.69,59.22,0.55,0.69,121,0,0.546
webpack,Line,REFACTOR,0.98,0.98,563.53,5652486.74,2377.5,0.83,0.87,424,0,0.593
webpack,Module,REFACTOR,0.9,0.9,25.98,30342.63,174.19,0.83,0.86,424,0,0.593
pm2,Line,BUG,0.86,0.85,213.06,258506.63,508.44,0.29,0.42,137,0,0.35
pm2,Module,BUG,0.88,0.88,10.74,658.84,25.67,0.42,0.58,137,0,0.35
office-js,Line,TESTING,0.97,0.97,1772.85,375823862.34,19386.18,0.99,1.0,307,0,0.677
office-js,Module,TESTING,1.0,1.0,1.52,242.89,15.58,0.99,0.99,307,0,0.677
requests,Line,REFACTOR,0.88,0.88,15.67,11314.82,106.37,0.93,0.93,137,0,0.661
requests,Module,REFACTOR,0.93,0.93,0.14,0.4,0.63,0.95,0.96,137,0,0.661
d3,Line,TESTING,0.95,0.95,215.67,9280370.9,3046.37,0.8,0.84,262,0,0.613
d3,Module,TESTING,0.89,0.89,3.94,565.05,23.77,0.81,0.88,262,0,0.613
socket.io,Line,TESTING,0.88,0.88,5970.33,793897869.18,28176.19,0.7,0.76,127,0,0.587
socket.io,Module,TESTING,0.99,0.99,1.7,30.25,5.5,0.73,0.87,127,0,0.587
cf-deployment,Line,FEATURE,0.87,0.87,0.24,4.2,2.05,0.98,0.98,192,0,0.677
cf-deployment,Module,FEATURE,0.9,0.9,0.02,0.06,0.25,0.98,0.98,192,0,0.677
jekyll,Line,TESTING,0.95,0.95,113.08,86557.75,294.21,0.44,0.59,138,0,0.436
jekyll,Module,TESTING,0.95,0.95,12.44,1874.49,43.3,0.57,0.72,138,0,0.436
json-server,Line,DOCS,0.8,0.79,0.16,1.02,1.01,0.99,0.99,121,0,0.678
json-server,Module,DOCS,0.8,0.79,0.04,0.05,0.22,0.99,0.99,121,0,0.678
lodash,Line,REFACTOR,0.99,0.99,2.4,721.88,26.87,0.99,0.99,414,0,0.666
lodash,Module,REFACTOR,1.0,1.0,0.03,0.06,0.25,1.0,1.0,414,0,0.666
pm2,Line,DOCS,0.91,0.91,16.73,4020.92,63.41,0.85,0.88,137,0,0.641
pm2,Module,DOCS,0.97,0.97,0.15,0.45,0.67,0.91,0.96,137,0,0.641
office-js,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
elasticsearch,Line,OTHER,1.0,1.0,529381.15,2674276448956.83,1635321.51,0.4,0.64,270,0,0.235
elasticsearch,Module,OTHER,1.0,1.0,26703.8,5167494207.71,71885.29,0.49,0.73,270,0,0.235
linux,Line,FEATURE,0.91,0.91,176.64,790540.33,889.12,0.66,0.74,640,0,0.562
linux,Module,FEATURE,0.99,0.99,2.82,94.27,9.71,0.76,0.84,640,0,0.562
requests,Line,TESTING,0.75,0.74,205.48,642445.61,801.53,0.48,0.55,137,0,0.477
requests,Module,TESTING,0.96,0.96,1.34,20.63,4.54,0.79,0.88,137,0,0.477
webpack,Line,TESTING,0.97,0.97,377.9,2700566.07,1643.34,0.66,0.73,424,0,0.497
webpack,Module,TESTING,0.98,0.98,14.01,2623.09,51.22,0.68,0.75,424,0,0.497
d3,Line,FEATURE,0.75,0.75,0.26,10.35,3.22,1.0,1.0,262,0,0.68
d3,Module,FEATURE,0.75,0.75,0.02,0.07,0.27,1.0,1.0,262,0,0.68
socket.io,Line,FEATURE,0.89,0.89,299.6,7122976.07,2668.89,0.93,0.93,127,0,0.657
socket.io,Module,FEATURE,0.97,0.97,14.61,9711.03,98.54,0.94,0.94,127,0,0.657
cf-deployment,Line,UPGRADE,0.88,0.88,3.3,240.49,15.51,0.95,0.95,192,0,0.667
cf-deployment,Module,UPGRADE,0.93,0.93,0.05,0.05,0.23,0.96,0.98,192,0,0.667
jekyll,Line,FEATURE,0.89,0.89,110.6,315133.97,561.37,0.78,0.82,138,0,0.604
jekyll,Module,FEATURE,0.88,0.88,12.4,5380.93,73.35,0.82,0.87,138,0,0.604
json-server,Line,REFACTOR,0.89,0.89,21.85,7338.9,85.67,0.92,0.92,121,0,0.658
json-server,Module,REFACTOR,0.9,0.9,0.6,5.59,2.36,0.91,0.93,121,0,0.658
lodash,Line,TESTING,1.0,1.0,328.68,3076646.12,1754.04,0.83,0.87,414,0,0.59
lodash,Module,TESTING,1.0,1.0,6.2,1298.93,36.04,0.83,0.89,414,0,0.59
office-js,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
pm2,Line,REFACTOR,0.89,0.89,220.39,524925.4,724.52,0.79,0.85,137,0,0.608
pm2,Module,REFACTOR,0.89,0.89,4.67,384.08,19.6,0.8,0.84,137,0,0.608
requests,Line,FEATURE,0.85,0.84,1.79,33.89,5.82,0.95,0.97,137,0,0.649
requests,Module,FEATURE,0.86,0.85,0.12,0.11,0.33,0.96,0.96,137,0,0.649
socket.io,Line,UPGRADE,0.98,0.98,0.03,0.04,0.2,0.98,1.0,127,0,0.673
socket.io,Module,UPGRADE,0.98,0.98,0.02,0.02,0.13,0.97,1.0,127,0,0.673
d3,Line,UPGRADE,0.87,0.87,8.89,10828.02,104.06,0.98,0.98,262,0,0.678
d3,Module,UPGRADE,0.91,0.91,0.1,0.82,0.9,0.98,0.98,262,0,0.678
webpack,Line,FEATURE,0.88,0.88,197.19,865880.4,930.53,0.88,0.89,424,0,0.591
webpack,Module,FEATURE,0.84,0.84,11.96,8399.74,91.65,0.88,0.91,424,0,0.591
linux,Line,UPGRADE,0.85,0.85,67.86,235150.56,484.92,0.8,0.83,640,0,0.625
linux,Module,UPGRADE,0.95,0.95,0.84,14.87,3.86,0.87,0.92,640,0,0.625
video.js,Line,BUG,0.91,0.91,4762.09,405585017.78,20139.14,0.43,0.52,398,0,0.452
video.js,Module,BUG,0.99,0.99,76.64,97500.68,312.25,0.55,0.75,398,0,0.452
jekyll,Line,UPGRADE,0.96,0.96,48.13,75362.66,274.52,0.67,0.72,138,0,0.572
jekyll,Module,UPGRADE,0.96,0.96,6.63,1675.62,40.93,0.75,0.82,138,0,0.572
cf-deployment,Line,RELEASE,0.85,0.85,374.55,3036516.5,1742.56,0.6,0.67,192,0,0.526
cf-deployment,Module,RELEASE,0.96,0.96,3.71,166.5,12.9,0.75,0.83,192,0,0.526
json-server,Line,TESTING,0.91,0.91,281.31,7461238.89,2731.53,0.88,0.9,121,0,0.65
json-server,Module,TESTING,0.9,0.9,3.09,1023.05,31.99,0.91,0.92,121,0,0.65
lodash,Line,FEATURE,0.99,0.99,3.61,782.26,27.97,0.98,0.98,414,0,0.663
lodash,Module,FEATURE,1.0,1.0,0.1,0.59,0.77,0.98,0.98,414,0,0.663
pm2,Line,TESTING,0.8,0.79,244.14,612174.14,782.42,0.53,0.61,137,0,0.515
pm2,Module,TESTING,0.87,0.87,6.77,368.71,19.2,0.59,0.72,137,0,0.515
requests,Line,UPGRADE,0.88,0.88,39.64,28744.88,169.54,0.86,0.87,137,0,0.646
requests,Module,UPGRADE,0.91,0.91,0.7,8.96,2.99,0.91,0.93,137,0,0.646
office-js,Line,RELEASE,0.89,0.89,54480.71,47123288588.33,217078.99,0.53,0.63,307,0,0.455
office-js,Module,RELEASE,0.95,0.95,23.86,8213.39,90.63,0.54,0.68,307,0,0.455
d3,Line,RELEASE,0.83,0.83,6.21,905.23,30.09,0.98,0.98,262,0,0.647
d3,Module,RELEASE,0.88,0.88,0.39,2.77,1.66,0.98,0.98,262,0,0.647
socket.io,Line,RELEASE,0.98,0.98,93.64,168885.33,410.96,0.61,0.74,127,0,0.496
socket.io,Module,RELEASE,0.99,0.99,10.93,3270.89,57.19,0.58,0.86,127,0,0.496
