Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
pm2,Module,SUPPORT,0.84,0.84,2.5,199.24,14.12,0.83,0.88,137
video.js,Line,SUPPORT,0.87,0.87,162.84,852193.87,923.14,0.92,0.94,398
video.js,Module,SUPPORT,0.98,0.98,1.02,27.83,5.28,0.93,0.95,398
requests,Line,SUPPORT,0.89,0.89,12.19,1024.71,32.01,0.71,0.76,137
requests,Module,SUPPORT,0.96,0.96,0.45,1.16,1.08,0.75,0.88,137
json-server,Line,SUPPORT,0.86,0.86,33.74,70322.94,265.18,0.91,0.92,121
json-server,Module,SUPPORT,0.92,0.92,0.18,0.54,0.74,0.91,0.94,121
lodash,Line,SUPPORT,1.0,1.0,51.64,100929.93,317.69,0.92,0.93,414
lodash,Module,SUPPORT,1.0,1.0,0.85,35.28,5.94,0.94,0.96,414
devise,Line,SUPPORT,0.96,0.96,40.78,13277.26,115.23,0.76,0.78,134
devise,Module,SUPPORT,0.97,0.97,2.7,38.94,6.24,0.72,0.81,134
office-js,Line,OTHER,0.49,0.48,168409.72,83799192626.72,289480.9,0.31,0.5,307
office-js,Module,OTHER,0.67,0.67,80.45,13576.72,116.52,0.54,0.76,307
d3,Line,OTHER,0.89,0.89,1701.22,38934100.13,6239.72,0.19,0.29,262
d3,Module,OTHER,0.94,0.94,21.31,7936.8,89.09,0.36,0.64,262
cf-deployment,Line,OTHER,0.89,0.89,1239.43,13018178.1,3608.07,0.23,0.32,192
cf-deployment,Module,OTHER,0.95,0.95,21.34,1814.99,42.6,0.34,0.49,192
socket.io,Line,OTHER,0.83,0.83,4690.08,587020631.55,24228.51,0.34,0.41,127
socket.io,Module,OTHER,0.96,0.96,40.25,39206.12,198.01,0.53,0.7,127
jekyll,Line,OTHER,0.93,0.93,1958.3,20084265.96,4481.55,0.17,0.25,138
jekyll,Module,OTHER,0.97,0.97,212.79,508150.94,712.85,0.28,0.53,138
webpack,Line,OTHER,0.99,0.99,3708.38,140469206.96,11851.97,0.22,0.32,424
webpack,Module,OTHER,0.99,0.99,101.78,81857.05,286.11,0.3,0.44,424
pm2,Line,OTHER,0.87,0.87,1002.61,4382659.15,2093.48,0.2,0.34,137
pm2,Module,OTHER,0.86,0.86,42.11,8849.09,94.07,0.31,0.5,137
video.js,Line,OTHER,0.88,0.88,22382.97,1204964841.36,34712.6,0.22,0.4,398
video.js,Module,OTHER,0.99,0.99,78.57,65395.12,255.72,0.42,0.61,398
requests,Line,OTHER,0.84,0.84,3029.84,64860151.06,8053.58,0.1,0.21,137
requests,Module,OTHER,0.93,0.93,26.83,3400.24,58.31,0.44,0.71,137
json-server,Line,OTHER,0.84,0.84,23359.42,8711552570.2,93335.7,0.14,0.22,121
json-server,Module,OTHER,0.89,0.89,81.04,58169.39,241.18,0.4,0.62,121
lodash,Line,OTHER,0.98,0.98,12490.35,980361622.73,31310.73,0.1,0.21,414
lodash,Module,OTHER,0.99,0.99,255.91,497338.1,705.22,0.21,0.34,414
devise,Line,OTHER,0.87,0.87,983.69,6611015.69,2571.19,0.21,0.4,134
devise,Module,OTHER,0.93,0.93,71.34,29180.16,170.82,0.32,0.59,134
jest,Line,BUG,0.95,0.95,1795.45,24883539.8,4988.34,0.41,0.51,180
jest,Module,BUG,0.95,0.95,93.28,75209.53,274.24,0.49,0.6,180
webtorrent,Line,BUG,0.47,0.46,69.66,118959.56,344.91,0.56,0.62,306
webtorrent,Module,BUG,0.66,0.66,0.97,18.19,4.26,0.74,0.84,306
npm,Line,BUG,0.86,0.86,3932.34,374881433.36,19361.86,0.47,0.53,591
npm,Module,BUG,0.89,0.89,40.1,35135.32,187.44,0.58,0.69,591
superagent,Line,BUG,0.55,0.54,478.66,2413660.1,1553.6,0.38,0.44,135
superagent,Module,BUG,0.78,0.77,2.71,25.78,5.08,0.44,0.56,135
keystone,Line,BUG,0.99,0.99,1092.38,724786230.13,26921.85,0.91,0.93,1504
keystone,Module,BUG,0.98,0.98,13.63,83197.65,288.44,0.92,0.94,1504
medium-editor,Line,BUG,0.98,0.98,343.75,1787145.83,1336.84,0.19,0.29,150
medium-editor,Module,BUG,0.98,0.98,18.82,7414.33,86.11,0.28,0.53,150
mongoose,Line,BUG,0.95,0.95,3593.99,211907543.45,14557.04,0.18,0.32,582
mongoose,Module,BUG,0.99,0.99,20.59,6684.71,81.76,0.41,0.69,582
pandoc,Line,BUG,0.95,0.95,296.74,1370130.39,1170.53,0.4,0.5,136
pandoc,Module,BUG,0.96,0.96,13.82,4555.27,67.49,0.57,0.79,136
swagger-ui,Line,BUG,0.85,0.85,3976.58,101624840.5,10080.91,0.21,0.25,189
swagger-ui,Module,BUG,0.91,0.91,47.09,14573.29,120.72,0.37,0.56,189
selenium,Line,BUG,0.87,0.87,5045.74,142403759.04,11933.3,0.11,0.22,123
selenium,Module,BUG,0.94,0.94,64.19,34476.21,185.68,0.28,0.56,123
browser-sync,Line,BUG,0.66,0.66,709.78,7429653.34,2725.74,0.41,0.45,219
browser-sync,Module,BUG,0.89,0.89,3.17,80.83,8.99,0.47,0.67,219
generator-jhipster,Line,BUG,0.89,0.89,964.65,11606927.46,3406.89,0.23,0.33,207
generator-jhipster,Module,BUG,0.97,0.97,37.13,9432.47,97.12,0.29,0.49,207
jest,Line,DOCS,0.8,0.8,6239.92,2335370108.78,48325.67,0.69,0.71,180
jest,Module,DOCS,0.83,0.83,26.53,15312.22,123.74,0.7,0.73,180
webtorrent,Line,DOCS,0.94,0.94,10.21,4738.94,68.84,0.93,0.95,306
webtorrent,Module,DOCS,0.96,0.96,0.1,0.26,0.51,0.93,0.96,306
keystone,Line,DOCS,0.95,0.95,225.32,16931649.47,4114.81,0.96,0.96,1504
keystone,Module,DOCS,0.97,0.97,2.52,1691.53,41.13,0.96,0.97,1504
superagent,Line,DOCS,0.79,0.79,47.54,65888.17,256.69,0.81,0.82,135
superagent,Module,DOCS,0.93,0.93,0.43,2.37,1.54,0.84,0.89,135
mongoose,Line,DOCS,0.95,0.95,13118.95,3086331309.0,55554.76,0.48,0.53,582
mongoose,Module,DOCS,0.97,0.97,47.0,35332.57,187.97,0.54,0.67,582
medium-editor,Line,DOCS,0.97,0.97,65.13,80083.02,282.99,0.81,0.86,150
medium-editor,Module,DOCS,0.98,0.98,0.72,9.97,3.16,0.87,0.91,150
pandoc,Line,DOCS,0.97,0.97,67.0,35906.49,189.49,0.71,0.76,136
pandoc,Module,DOCS,0.94,0.94,2.06,74.0,8.6,0.74,0.83,136
npm,Line,DOCS,0.89,0.89,190.42,1524967.74,1234.9,0.76,0.8,591
npm,Module,DOCS,0.99,0.99,4.74,250.13,15.82,0.77,0.82,591
selenium,Line,DOCS,0.88,0.88,26276.14,4210730331.28,64890.14,0.29,0.36,123
selenium,Module,DOCS,0.89,0.89,335.98,376625.31,613.7,0.28,0.42,123
swagger-ui,Line,DOCS,0.85,0.85,136.9,1175738.18,1084.31,0.87,0.88,189
swagger-ui,Module,DOCS,0.89,0.89,3.02,318.14,17.84,0.88,0.91,189
browser-sync,Line,DOCS,0.86,0.86,4.51,245.82,15.68,0.88,0.89,219
browser-sync,Module,DOCS,0.85,0.85,0.43,3.69,1.92,0.9,0.92,219
generator-jhipster,Line,DOCS,0.9,0.9,5.33,530.1,23.02,0.81,0.84,207
generator-jhipster,Module,DOCS,0.96,0.96,0.26,0.87,0.93,0.89,0.94,207
jest,Line,REFACTOR,0.93,0.93,1710.89,163985755.78,12805.69,0.92,0.92,180
jest,Module,REFACTOR,0.87,0.87,50.91,144761.21,380.47,0.92,0.93,180
keystone,Line,REFACTOR,0.96,0.96,845.19,330468801.02,18178.8,0.98,0.98,1504
keystone,Module,REFACTOR,0.99,0.99,14.55,86925.89,294.83,0.98,0.99,1504
webtorrent,Line,REFACTOR,0.81,0.81,3.08,896.41,29.94,0.99,0.99,306
webtorrent,Module,REFACTOR,0.94,0.94,0.03,0.05,0.23,0.98,0.98,306
medium-editor,Line,REFACTOR,0.98,0.98,30.73,31079.07,176.29,0.91,0.92,150
medium-editor,Module,REFACTOR,0.97,0.97,0.82,19.5,4.42,0.9,0.91,150
pandoc,Line,REFACTOR,0.91,0.91,121.53,257078.92,507.03,0.77,0.82,136
pandoc,Module,REFACTOR,0.97,0.97,1.13,17.9,4.23,0.78,0.86,136
superagent,Line,REFACTOR,0.82,0.82,450.9,7164831.3,2676.72,0.86,0.86,135
superagent,Module,REFACTOR,0.83,0.83,2.02,112.47,10.61,0.85,0.86,135
mongoose,Line,REFACTOR,0.98,0.98,307.62,2096711.87,1448.0,0.73,0.78,582
mongoose,Module,REFACTOR,0.99,0.99,2.65,135.11,11.62,0.8,0.86,582
npm,Line,REFACTOR,1.0,1.0,55.05,49150.96,221.7,0.93,0.97,591
npm,Module,REFACTOR,1.0,1.0,0.99,16.67,4.08,0.97,0.97,591
selenium,Line,REFACTOR,0.97,0.97,2138.78,57022132.22,7551.3,0.5,0.55,123
selenium,Module,REFACTOR,0.97,0.97,18.76,3015.78,54.92,0.54,0.63,123
browser-sync,Line,REFACTOR,0.89,0.89,14.03,5140.27,71.7,0.95,0.96,219
browser-sync,Module,REFACTOR,0.92,0.92,0.4,5.11,2.26,0.96,0.97,219
swagger-ui,Line,REFACTOR,0.92,0.92,10.71,2803.81,52.95,0.93,0.95,189
swagger-ui,Module,REFACTOR,0.91,0.91,0.31,2.62,1.62,0.93,0.95,189
generator-jhipster,Line,REFACTOR,0.91,0.91,554.06,8487690.54,2913.36,0.77,0.79,207
generator-jhipster,Module,REFACTOR,0.97,0.97,11.5,2422.47,49.22,0.79,0.85,207
jest,Line,TESTING,0.96,0.96,2896.19,141585697.68,11898.98,0.55,0.59,180
jest,Module,TESTING,0.89,0.89,172.97,584602.56,764.59,0.55,0.63,180
keystone,Line,TESTING,0.99,0.99,664.69,197789180.1,14063.75,0.97,0.97,1504
keystone,Module,TESTING,0.99,0.99,4.89,9108.04,95.44,0.97,0.97,1504
webtorrent,Line,TESTING,0.91,0.91,16.12,5874.43,76.64,0.86,0.88,306
webtorrent,Module,TESTING,0.83,0.83,0.8,9.59,3.1,0.85,0.89,306
pandoc,Line,TESTING,0.95,0.95,1150.48,20342303.81,4510.24,0.44,0.52,136
pandoc,Module,TESTING,0.97,0.97,16.79,6220.57,78.87,0.56,0.74,136
superagent,Line,TESTING,0.8,0.8,394.22,4720533.7,2172.68,0.64,0.7,135
superagent,Module,TESTING,0.9,0.9,2.64,96.02,9.8,0.71,0.8,135
medium-editor,Line,TESTING,0.98,0.98,186.36,978188.92,989.03,0.57,0.68,150
medium-editor,Module,TESTING,0.98,0.98,5.87,1119.0,33.45,0.61,0.71,150
mongoose,Line,TESTING,0.97,0.97,609.65,3428218.99,1851.55,0.38,0.53,582
mongoose,Module,TESTING,0.98,0.98,12.9,1767.33,42.04,0.64,0.78,582
npm,Line,TESTING,0.97,0.97,548.94,3527792.18,1878.24,0.65,0.7,591
npm,Module,TESTING,1.0,1.0,9.9,1286.73,35.87,0.72,0.82,591
selenium,Line,TESTING,0.89,0.89,14537.65,3779922689.04,61481.08,0.22,0.33,123
selenium,Module,TESTING,0.93,0.93,123.31,196406.3,443.18,0.31,0.57,123
browser-sync,Line,TESTING,0.81,0.81,143.92,511846.23,715.43,0.81,0.83,219
browser-sync,Module,TESTING,0.88,0.88,3.26,259.83,16.12,0.83,0.86,219
swagger-ui,Line,TESTING,0.83,0.83,5390.04,1643228986.2,40536.76,0.79,0.81,189
swagger-ui,Module,TESTING,0.89,0.89,32.86,76821.91,277.17,0.79,0.82,189
generator-jhipster,Line,TESTING,0.96,0.96,384.79,783755.07,885.3,0.39,0.48,207
generator-jhipster,Module,TESTING,0.95,0.95,16.04,2006.81,44.8,0.5,0.64,207
keystone,Line,FEATURE,0.91,0.91,11.41,60569.82,246.11,0.99,0.99,1504
keystone,Module,FEATURE,0.92,0.92,0.22,17.58,4.19,0.99,0.99,1504
jest,Line,FEATURE,0.85,0.85,373.44,4215857.5,2053.26,0.9,0.91,180
jest,Module,FEATURE,0.9,0.9,17.71,9208.05,95.96,0.88,0.92,180
webtorrent,Line,FEATURE,0.47,0.46,0.08,0.4,0.63,0.97,0.97,306
webtorrent,Module,FEATURE,0.59,0.59,0.02,0.01,0.11,0.97,0.97,306
pandoc,Line,FEATURE,0.95,0.95,3.8,289.6,17.02,0.93,0.94,136
pandoc,Module,FEATURE,0.96,0.96,0.21,1.02,1.01,0.93,0.94,136
superagent,Line,FEATURE,0.8,0.8,3.79,515.86,22.71,0.95,0.95,135
superagent,Module,FEATURE,0.9,0.9,0.22,1.14,1.07,0.94,0.95,135
medium-editor,Line,FEATURE,0.95,0.95,7.63,1264.5,35.56,0.9,0.9,150
medium-editor,Module,FEATURE,0.95,0.95,0.4,3.23,1.8,0.9,0.91,150
mongoose,Line,FEATURE,0.99,0.99,46.08,87319.92,295.5,0.85,0.87,582
mongoose,Module,FEATURE,0.99,0.99,1.68,121.2,11.01,0.85,0.9,582
selenium,Line,FEATURE,0.9,0.9,105.48,542889.2,736.81,0.81,0.83,123
selenium,Module,FEATURE,0.89,0.89,2.47,240.41,15.51,0.82,0.85,123
browser-sync,Line,FEATURE,0.92,0.92,2.53,220.42,14.85,0.95,0.95,219
browser-sync,Module,FEATURE,0.85,0.85,0.13,0.54,0.73,0.95,0.96,219
npm,Line,FEATURE,0.9,0.9,24.76,109461.78,330.85,0.95,0.96,591
npm,Module,FEATURE,0.91,0.91,0.37,26.11,5.11,0.97,0.98,591
swagger-ui,Line,FEATURE,0.86,0.86,2558.34,94509949.89,9721.62,0.78,0.79,189
swagger-ui,Module,FEATURE,0.89,0.89,45.46,26405.26,162.5,0.78,0.79,189
generator-jhipster,Line,FEATURE,0.85,0.85,72.27,109768.97,331.31,0.8,0.8,207
generator-jhipster,Module,FEATURE,0.79,0.79,1.58,37.43,6.12,0.8,0.8,207
jest,Line,UPGRADE,0.89,0.89,4186.19,400077605.7,20001.94,0.8,0.82,180
jest,Module,UPGRADE,0.91,0.91,91.08,233118.4,482.82,0.82,0.85,180
keystone,Line,UPGRADE,0.89,0.89,23.18,34143.52,184.78,0.98,0.98,1504
keystone,Module,UPGRADE,0.95,0.95,0.64,30.99,5.57,0.98,0.98,1504
pandoc,Line,UPGRADE,0.96,0.96,49.38,28111.2,167.66,0.62,0.7,136
pandoc,Module,UPGRADE,0.97,0.97,1.46,82.45,9.08,0.79,0.89,136
webtorrent,Line,UPGRADE,0.76,0.76,0.26,6.39,2.53,0.99,0.99,306
webtorrent,Module,UPGRADE,0.94,0.94,0.01,0.01,0.08,0.99,0.99,306
superagent,Line,UPGRADE,0.79,0.79,2.79,273.48,16.54,0.96,0.96,135
superagent,Module,UPGRADE,0.81,0.81,0.32,3.64,1.91,0.96,0.96,135
medium-editor,Line,UPGRADE,0.99,0.99,3.58,395.25,19.88,0.95,0.96,150
medium-editor,Module,UPGRADE,0.97,0.97,0.36,4.88,2.21,0.95,0.96,150
mongoose,Line,UPGRADE,0.87,0.87,15.67,13552.85,116.42,0.88,0.89,582
mongoose,Module,UPGRADE,0.95,0.95,0.6,9.76,3.12,0.91,0.93,582
selenium,Line,UPGRADE,0.99,0.99,1208.38,34807138.41,5899.76,0.63,0.71,123
selenium,Module,UPGRADE,0.97,0.97,6.92,605.67,24.61,0.62,0.75,123
browser-sync,Line,UPGRADE,0.93,0.93,0.15,2.06,1.43,0.99,0.99,219
browser-sync,Module,UPGRADE,0.88,0.88,0.03,0.09,0.3,0.99,0.99,219
swagger-ui,Line,UPGRADE,0.87,0.87,528.69,13760999.85,3709.58,0.97,0.97,189
swagger-ui,Module,UPGRADE,0.84,0.84,2.15,228.02,15.1,0.97,0.97,189
npm,Line,UPGRADE,0.99,0.99,3859.26,265978881.71,16308.86,0.63,0.67,591
npm,Module,UPGRADE,0.99,0.99,58.57,67694.51,260.18,0.64,0.74,591
generator-jhipster,Line,UPGRADE,0.88,0.88,151.05,585096.38,764.92,0.47,0.56,207
generator-jhipster,Module,UPGRADE,0.94,0.94,5.73,392.41,19.81,0.52,0.62,207
jest,Line,RELEASE,0.78,0.78,463.61,6204213.05,2490.83,0.73,0.77,180
jest,Module,RELEASE,0.91,0.91,6.34,271.49,16.48,0.73,0.82,180
keystone,Line,RELEASE,0.82,0.82,23.77,65346.38,255.63,0.95,0.95,1504
keystone,Module,RELEASE,0.81,0.81,2.54,785.85,28.03,0.95,0.95,1504
webtorrent,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,306
webtorrent,Module,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,306
medium-editor,Line,RELEASE,1.0,1.0,1.4,39.57,6.29,0.96,0.97,150
medium-editor,Module,RELEASE,1.0,1.0,0.09,0.17,0.42,0.97,0.99,150
mongoose,Line,RELEASE,0.97,0.97,3461.0,353677960.03,18806.33,0.38,0.55,582
mongoose,Module,RELEASE,0.98,0.98,8.56,2277.96,47.73,0.63,0.95,582
pandoc,Line,RELEASE,0.96,0.96,34.57,20836.83,144.35,0.76,0.82,136
pandoc,Module,RELEASE,0.98,0.98,0.42,3.58,1.89,0.89,0.94,136
superagent,Line,RELEASE,0.8,0.8,23.22,7119.36,84.38,0.71,0.8,135
superagent,Module,RELEASE,0.93,0.93,0.5,1.93,1.39,0.76,0.93,135
selenium,Line,RELEASE,0.91,0.91,1879.83,16280024.4,4034.85,0.27,0.34,123
selenium,Module,RELEASE,0.86,0.86,20.77,4455.84,66.75,0.31,0.44,123
browser-sync,Line,RELEASE,0.93,0.93,0.28,7.41,2.72,0.98,0.98,219
browser-sync,Module,RELEASE,0.89,0.89,0.05,0.16,0.4,0.98,0.99,219
swagger-ui,Line,RELEASE,0.83,0.83,6877.04,1927110801.95,43898.87,0.72,0.74,189
swagger-ui,Module,RELEASE,0.97,0.97,9.83,1696.1,41.18,0.81,0.89,189
npm,Line,RELEASE,0.99,0.99,6.04,911.74,30.19,0.94,0.96,591
npm,Module,RELEASE,1.0,1.0,0.07,0.08,0.28,0.98,0.98,591
generator-jhipster,Line,RELEASE,0.91,0.91,6.1,444.17,21.08,0.63,0.74,207
generator-jhipster,Module,RELEASE,0.95,0.95,0.75,5.65,2.38,0.71,0.83,207
jest,Line,SUPPORT,0.87,0.87,4562.12,671378965.6,25910.98,0.77,0.8,180
jest,Module,SUPPORT,0.93,0.93,37.95,33110.91,181.96,0.79,0.82,180
keystone,Line,SUPPORT,0.95,0.95,22.2,77148.35,277.76,0.97,0.98,1504
keystone,Module,SUPPORT,0.94,0.94,0.84,159.37,12.62,0.98,0.98,1504
medium-editor,Line,SUPPORT,0.94,0.94,112.33,266686.36,516.42,0.88,0.88,150
medium-editor,Module,SUPPORT,0.96,0.96,2.12,135.22,11.63,0.87,0.89,150
webtorrent,Line,SUPPORT,0.9,0.9,7.62,864.13,29.4,0.85,0.88,306
webtorrent,Module,SUPPORT,0.9,0.9,0.13,0.18,0.43,0.89,0.94,306
superagent,Line,SUPPORT,0.8,0.8,198.78,998297.98,999.15,0.76,0.8,135
superagent,Module,SUPPORT,0.9,0.9,0.82,6.84,2.62,0.75,0.81,135
pandoc,Line,SUPPORT,0.95,0.95,274.25,1370253.95,1170.58,0.6,0.69,136
pandoc,Module,SUPPORT,0.96,0.96,7.04,1039.69,32.24,0.64,0.76,136
mongoose,Line,SUPPORT,0.94,0.94,415.82,4772683.47,2184.65,0.8,0.82,582
mongoose,Module,SUPPORT,0.99,0.99,2.0,84.86,9.21,0.85,0.89,582
browser-sync,Line,SUPPORT,0.82,0.82,2.44,177.79,13.33,0.96,0.96,219
browser-sync,Module,SUPPORT,0.93,0.93,0.1,0.37,0.61,0.96,0.97,219
selenium,Line,SUPPORT,0.84,0.84,4354.38,106285899.61,10309.51,0.25,0.33,123
selenium,Module,SUPPORT,0.88,0.88,30.15,8179.97,90.44,0.41,0.58,123
swagger-ui,Line,SUPPORT,0.83,0.83,86.13,156250.56,395.29,0.81,0.81,189
swagger-ui,Module,SUPPORT,0.87,0.87,1.29,26.23,5.12,0.82,0.88,189
npm,Line,SUPPORT,0.99,0.99,37.43,19164.84,138.44,0.79,0.84,591
npm,Module,SUPPORT,0.98,0.98,1.34,41.76,6.46,0.85,0.91,591
generator-jhipster,Line,SUPPORT,0.87,0.87,252.22,712925.55,844.35,0.59,0.68,207
generator-jhipster,Module,SUPPORT,0.89,0.89,15.26,5035.81,70.96,0.61,0.69,207
keystone,Line,OTHER,0.99,0.99,4812.22,7871288915.58,88720.28,0.89,0.9,1504
keystone,Module,OTHER,0.99,0.99,52.9,777888.43,881.98,0.89,0.92,1504
jest,Line,OTHER,0.91,0.91,42196.85,21472998142.1,146536.68,0.14,0.24,180
jest,Module,OTHER,0.85,0.85,1672.3,38780226.84,6227.38,0.13,0.24,180
medium-editor,Line,OTHER,0.97,0.97,3915.05,176693465.17,13292.61,0.15,0.32,150
medium-editor,Module,OTHER,0.98,0.98,94.53,157291.82,396.6,0.35,0.65,150
webtorrent,Line,OTHER,0.87,0.87,198.94,956669.35,978.09,0.19,0.35,306
webtorrent,Module,OTHER,0.92,0.92,5.46,295.39,17.19,0.44,0.77,306
mongoose,Line,OTHER,0.99,0.99,4997.5,240214467.96,15498.85,0.15,0.22,582
mongoose,Module,OTHER,0.99,0.99,38.91,17917.76,133.86,0.3,0.46,582
pandoc,Line,OTHER,0.97,0.97,4649.78,289318728.08,17009.37,0.16,0.31,136
pandoc,Module,OTHER,0.97,0.97,124.31,292250.0,540.6,0.3,0.51,136
superagent,Line,OTHER,0.7,0.69,782.21,3747321.83,1935.8,0.1,0.17,135
superagent,Module,OTHER,0.87,0.87,8.62,539.91,23.24,0.27,0.5,135
browser-sync,Line,OTHER,0.89,0.89,202.99,391751.85,625.9,0.51,0.55,219
browser-sync,Module,OTHER,0.92,0.92,6.86,407.46,20.19,0.58,0.68,219
selenium,Line,OTHER,0.93,0.93,80449.27,60422210343.69,245809.3,0.13,0.25,123
selenium,Module,OTHER,0.93,0.93,729.2,4407048.7,2099.3,0.28,0.43,123
swagger-ui,Line,OTHER,0.78,0.78,20480.29,4664047259.19,68293.83,0.13,0.22,189
swagger-ui,Module,OTHER,0.89,0.89,175.81,141103.61,375.64,0.28,0.42,189
npm,Line,OTHER,0.95,0.95,41293.1,49367885343.09,222188.85,0.13,0.27,591
npm,Module,OTHER,0.95,0.95,562.5,9754055.3,3123.15,0.23,0.44,591
generator-jhipster,Line,OTHER,0.96,0.96,4897.34,158348470.66,12583.66,0.19,0.3,207
generator-jhipster,Module,OTHER,0.96,0.96,321.56,1011472.61,1005.72,0.23,0.44,207
karma,Line,BUG,0.82,0.82,719.54,5057132.55,2248.81,0.25,0.36,201
karma,Module,BUG,0.96,0.96,19.22,3648.48,60.4,0.43,0.63,201
systemjs,Line,BUG,0.86,0.86,360.79,3226997.52,1796.38,0.4,0.47,212
systemjs,Module,BUG,0.9,0.9,12.87,2145.09,46.32,0.46,0.59,212
jsdom,Line,BUG,0.89,0.89,279.04,982467.62,991.2,0.37,0.45,246
jsdom,Module,BUG,0.95,0.95,4.47,193.17,13.9,0.49,0.66,246
stylus,Line,BUG,0.82,0.82,103.09,137081.18,370.24,0.29,0.49,162
stylus,Module,BUG,0.93,0.93,4.53,72.19,8.5,0.39,0.67,162
ng-file-upload,Line,BUG,0.25,0.24,103.05,88041.73,296.72,0.62,0.63,224
ng-file-upload,Module,BUG,0.82,0.82,2.92,39.37,6.27,0.67,0.78,224
pomelo,Line,BUG,0.99,0.99,21.29,2045.63,45.23,0.56,0.62,93
pomelo,Module,BUG,0.99,0.99,1.84,21.19,4.6,0.54,0.8,93
dat,Line,BUG,0.82,0.81,476.97,2463769.05,1569.64,0.46,0.56,106
dat,Module,BUG,0.91,0.91,20.52,6258.49,79.11,0.56,0.76,106
nightwatch,Line,BUG,0.76,0.76,213.62,199772.75,446.96,0.31,0.41,174
nightwatch,Module,BUG,0.87,0.87,6.79,252.95,15.9,0.39,0.54,174
fpm,Line,BUG,0.87,0.86,95.97,199008.5,446.1,0.36,0.56,81
fpm,Module,BUG,0.87,0.86,9.34,1524.32,39.04,0.52,0.69,81
natural,Line,BUG,0.9,0.88,1951.97,81350748.62,9019.46,0.55,0.68,22
natural,Module,BUG,0.92,0.91,9.67,809.61,28.45,0.55,0.64,22
fluentd,Line,BUG,0.99,0.99,500.29,2175110.19,1474.83,0.33,0.45,217
fluentd,Module,BUG,0.99,0.99,25.61,5317.47,72.92,0.41,0.58,217
middleman,Line,BUG,0.91,0.91,907.32,19854400.39,4455.83,0.55,0.6,284
middleman,Module,BUG,0.98,0.98,12.75,2850.55,53.39,0.6,0.7,284
jsdom,Line,DOCS,0.86,0.86,1.18,52.36,7.24,0.95,0.96,246
jsdom,Module,DOCS,0.88,0.88,0.08,0.2,0.45,0.96,0.97,246
karma,Line,DOCS,0.73,0.73,386.62,1102131.47,1049.82,0.58,0.62,201
karma,Module,DOCS,0.94,0.94,8.58,517.8,22.76,0.61,0.66,201
systemjs,Line,DOCS,0.92,0.92,179.33,519718.49,720.92,0.81,0.83,212
systemjs,Module,DOCS,0.95,0.95,1.84,42.57,6.52,0.83,0.88,212
stylus,Line,DOCS,0.78,0.78,1090.23,52886500.78,7272.31,0.73,0.76,162
stylus,Module,DOCS,0.78,0.78,5.96,1758.63,41.94,0.85,0.91,162
dat,Line,DOCS,0.91,0.91,471.04,5634417.4,2373.69,0.84,0.88,106
dat,Module,DOCS,0.89,0.89,9.91,2566.24,50.66,0.84,0.88,106
pomelo,Line,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,93
pomelo,Module,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,93
ng-file-upload,Line,DOCS,0.87,0.87,0.02,0.07,0.27,1.0,1.0,224
ng-file-upload,Module,DOCS,0.87,0.87,0.0,0.0,0.07,1.0,1.0,224
nightwatch,Line,DOCS,0.76,0.76,112.93,322625.49,568.0,0.89,0.9,174
nightwatch,Module,DOCS,0.88,0.88,0.98,13.89,3.73,0.88,0.9,174
middleman,Line,DOCS,0.86,0.86,33.91,70906.65,266.28,0.95,0.96,284
middleman,Module,DOCS,0.86,0.86,1.52,113.0,10.63,0.95,0.96,284
fluentd,Line,DOCS,0.9,0.9,0.04,0.2,0.45,0.98,0.99,217
fluentd,Module,DOCS,0.9,0.9,0.01,0.01,0.1,0.99,0.99,217
fpm,Line,DOCS,0.86,0.85,25.06,24429.57,156.3,0.88,0.88,81
fpm,Module,DOCS,0.89,0.89,0.65,9.03,3.0,0.89,0.91,81
natural,Line,DOCS,0.93,0.92,22.93,4848.92,69.63,0.82,0.82,22
natural,Module,DOCS,0.93,0.92,0.75,5.22,2.29,0.82,0.82,22
jsdom,Line,REFACTOR,0.69,0.69,23.58,17057.71,130.61,0.94,0.95,246
jsdom,Module,REFACTOR,0.8,0.8,0.18,0.97,0.99,0.95,0.97,246
systemjs,Line,REFACTOR,0.99,0.99,49.51,57156.11,239.07,0.94,0.95,212
systemjs,Module,REFACTOR,0.99,0.99,1.3,36.57,6.05,0.94,0.95,212
pomelo,Line,REFACTOR,0.99,0.99,15.0,5465.83,73.93,0.96,0.98,93
pomelo,Module,REFACTOR,1.0,1.0,0.1,0.16,0.4,0.97,1.0,93
karma,Line,REFACTOR,0.98,0.98,519.23,3511244.46,1873.83,0.74,0.8,201
karma,Module,REFACTOR,0.99,0.99,11.25,1607.79,40.1,0.75,0.8,201
stylus,Line,REFACTOR,0.83,0.83,12.77,3173.36,56.33,0.8,0.83,162
stylus,Module,REFACTOR,0.94,0.94,0.47,2.55,1.6,0.85,0.88,162
dat,Line,REFACTOR,0.91,0.91,11.59,6874.7,82.91,0.94,0.95,106
