Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
nixpkgs,Line,DOCS,0.64,0.62,842.98,15228273.35,3902.34,0.63,0.71,93,0,0.516
nixpkgs,Module,DOCS,0.86,0.85,14.96,2357.49,48.55,0.65,0.7,93,0,0.516
Odin,Line,FEATURE,1.0,1.0,27.0,19898.2,141.06,0.94,0.94,35,0,0.669
Odin,Module,FEATURE,1.0,1.0,0.51,5.54,2.35,0.94,0.94,35,0,0.669
mesos,Line,DOCS,0.55,0.54,446.43,2562850.31,1600.89,0.74,0.81,257,0,0.518
mesos,Module,DOCS,0.85,0.85,7.46,747.83,27.35,0.8,0.87,257,0,0.518
linux,Line,REFACTOR,0.76,0.76,273.73,1613165.6,1270.1,0.83,0.9,640,0,0.613
linux,Module,REFACTOR,0.93,0.93,2.7,109.79,10.48,0.9,0.94,640,0,0.613
react,Line,DOCS,0.02,-0.02,71485.22,259407909596.2,509321.03,0.52,0.58,130,0,0.415
react,Module,DOCS,0.55,0.53,688.72,26875931.42,5184.2,0.54,0.64,130,0,0.415
brew,Line,DOCS,-0.01,-0.04,163.98,564526.36,751.35,0.45,0.53,152,0,0.45
brew,Module,DOCS,0.03,-0.0,8.0,645.96,25.42,0.49,0.6,152,0,0.45
cinder,Line,DOCS,0.87,0.87,534.16,2503935.37,1582.38,0.61,0.7,181,0,0.526
cinder,Module,DOCS,0.82,0.81,15.4,2334.31,48.31,0.64,0.77,181,0,0.526
elasticsearch,Line,DOCS,0.73,0.72,194131.7,509453587091.42,713760.17,0.41,0.53,270,0,0.296
elasticsearch,Module,DOCS,0.86,0.86,4585.15,351012642.42,18735.33,0.46,0.69,270,0,0.296
lock,Line,UPGRADE,-0.06,-0.07,240.08,25139674.81,5013.95,0.95,0.95,492,0,0.664
lock,Module,UPGRADE,-0.52,-0.54,7.0,2768.4,52.62,0.95,0.95,492,0,0.664
nova,Line,TESTING,0.46,0.45,23110.08,5693802311.54,75457.29,0.41,0.55,234,0,0.301
nova,Module,TESTING,0.49,0.48,411.18,1532956.91,1238.13,0.34,0.55,234,0,0.301
kubernetes,Line,TESTING,0.22,0.21,33739.63,10633554824.47,103119.13,0.54,0.63,641,0,0.388
kubernetes,Module,TESTING,0.59,0.59,251.95,486887.89,697.77,0.54,0.7,641,0,0.388
Odin,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.682
Odin,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.682
angular.js,Line,TESTING,0.11,0.09,3349.79,56719461.01,7531.23,0.25,0.35,204,0,0.281
angular.js,Module,TESTING,0.87,0.87,22.38,3359.53,57.96,0.51,0.78,204,0,0.281
linux,Line,TESTING,0.29,0.28,1315.18,36247180.66,6020.56,0.42,0.52,640,0,0.464
linux,Module,TESTING,0.74,0.74,15.01,2898.24,53.84,0.65,0.78,640,0,0.464
Odin,Line,RELEASE,1.0,1.0,0.64,4.82,2.19,0.89,0.91,35,0,0.656
Odin,Module,RELEASE,0.99,0.99,0.08,0.08,0.29,0.91,0.94,35,0,0.656
lock,Line,RELEASE,0.04,0.03,371.04,14399000.81,3794.6,0.52,0.64,492,0,0.537
lock,Module,RELEASE,0.21,0.2,34.41,28413.84,168.56,0.53,0.72,492,0,0.537
nixpkgs,Line,REFACTOR,0.3,0.26,832.16,11150412.3,3339.22,0.71,0.77,93,0,0.533
nixpkgs,Module,REFACTOR,0.34,0.3,42.75,35343.25,188.0,0.7,0.71,93,0,0.533
mesos,Line,REFACTOR,0.91,0.91,427.36,1278713.36,1130.8,0.82,0.89,257,0,0.544
mesos,Module,REFACTOR,0.95,0.95,4.53,151.08,12.29,0.81,0.93,257,0,0.544
react,Line,REFACTOR,0.58,0.56,7127.43,1342059158.28,36634.13,0.76,0.81,130,0,0.577
react,Module,REFACTOR,0.25,0.22,87.46,238971.81,488.85,0.79,0.82,130,0,0.577
kubernetes,Line,FEATURE,0.3,0.29,1035.78,15477330.9,3934.12,0.65,0.72,641,0,0.531
kubernetes,Module,FEATURE,0.43,0.43,31.94,14900.11,122.07,0.7,0.76,641,0,0.531
brew,Line,REFACTOR,-0.0,-0.03,309.61,4394392.47,2096.28,0.66,0.72,152,0,0.557
brew,Module,REFACTOR,-0.0,-0.03,11.85,10127.87,100.64,0.64,0.72,152,0,0.557
cinder,Line,REFACTOR,0.77,0.76,2718.02,44905681.62,6701.17,0.74,0.8,181,0,0.558
cinder,Module,REFACTOR,0.79,0.78,9.46,451.15,21.24,0.74,0.81,181,0,0.558
Odin,Line,SUPPORT,0.57,0.5,265.88,378806.16,615.47,0.77,0.77,35,0,0.617
Odin,Module,SUPPORT,0.85,0.82,2.31,30.51,5.52,0.77,0.86,35,0,0.617
elasticsearch,Line,REFACTOR,0.49,0.48,93505.57,118918291118.74,344845.31,0.46,0.59,270,0,0.437
elasticsearch,Module,REFACTOR,0.24,0.23,3213.37,177987606.38,13341.2,0.51,0.56,270,0,0.437
linux,Line,FEATURE,0.52,0.52,145.03,693739.97,832.91,0.65,0.73,640,0,0.562
linux,Module,FEATURE,0.92,0.92,2.68,104.66,10.23,0.83,0.87,640,0,0.562
nova,Line,FEATURE,0.53,0.52,216.6,306476.11,553.6,0.64,0.71,234,0,0.538
nova,Module,FEATURE,0.55,0.54,6.08,254.27,15.95,0.63,0.74,234,0,0.538
lock,Line,SUPPORT,-1.83,-1.86,679.77,36839613.66,6069.56,0.87,0.88,492,0,0.638
lock,Module,SUPPORT,-1.31,-1.33,18.1,19414.18,139.33,0.87,0.87,492,0,0.638
Odin,Line,OTHER,0.37,0.26,6418.64,114139316.56,10683.6,0.29,0.4,35,0,0.425
Odin,Module,OTHER,0.62,0.55,82.76,24675.07,157.08,0.23,0.63,35,0,0.425
angular.js,Line,FEATURE,0.65,0.64,3223.19,91432341.61,9562.03,0.4,0.54,204,0,0.319
angular.js,Module,FEATURE,0.88,0.88,29.47,8240.27,90.78,0.55,0.83,204,0,0.319
kubernetes,Line,UPGRADE,0.05,0.04,2342.66,118273995.78,10875.38,0.56,0.64,641,0,0.459
kubernetes,Module,UPGRADE,0.16,0.15,40.48,26042.69,161.38,0.56,0.67,641,0,0.459
nixpkgs,Line,TESTING,0.01,-0.05,25548.81,26084825347.25,161507.97,0.42,0.58,93,0,0.416
nixpkgs,Module,TESTING,0.58,0.56,91.65,100663.5,317.28,0.63,0.75,93,0,0.416
mesos,Line,TESTING,0.96,0.96,1012.23,8080185.5,2842.57,0.74,0.83,257,0,0.478
mesos,Module,TESTING,0.98,0.98,11.48,1060.39,32.56,0.77,0.85,257,0,0.478
linux,Line,UPGRADE,0.2,0.19,44.91,160640.65,400.8,0.82,0.86,640,0,0.625
linux,Module,UPGRADE,0.71,0.71,0.77,18.83,4.34,0.9,0.93,640,0,0.625
react,Line,TESTING,0.35,0.32,49142.68,65827657688.89,256569.01,0.5,0.55,130,0,0.4
react,Module,TESTING,0.48,0.46,796.47,18890212.53,4346.29,0.52,0.63,130,0,0.4
brew,Line,TESTING,0.02,-0.01,583.38,5661263.6,2379.34,0.32,0.42,152,0,0.403
brew,Module,TESTING,0.07,0.04,24.36,7181.17,84.74,0.39,0.49,152,0,0.403
cinder,Line,TESTING,0.8,0.79,1529.71,11439240.68,3382.19,0.47,0.61,181,0,0.437
cinder,Module,TESTING,0.63,0.62,67.56,41229.44,203.05,0.5,0.64,181,0,0.437
lock,Line,OTHER,0.03,0.02,31674.57,24012164640.13,154958.59,0.24,0.31,492,0,0.344
lock,Module,OTHER,-0.02,-0.03,171.96,656479.73,810.23,0.18,0.34,492,0,0.344
elasticsearch,Line,TESTING,0.85,0.85,289720.85,555470234529.88,745298.76,0.27,0.42,270,0,0.31
elasticsearch,Module,TESTING,0.94,0.94,8983.58,657788349.22,25647.38,0.35,0.59,270,0,0.31
nova,Line,UPGRADE,0.29,0.27,1069.68,9130226.57,3021.63,0.54,0.59,234,0,0.49
nova,Module,UPGRADE,0.72,0.71,9.98,745.02,27.3,0.66,0.82,234,0,0.49
kubernetes,Line,RELEASE,-0.02,-0.03,9334.76,1203709689.34,34694.52,0.55,0.57,641,0,0.404
kubernetes,Module,RELEASE,-0.04,-0.05,77.91,50847.98,225.49,0.55,0.56,641,0,0.404
angular.js,Line,UPGRADE,0.39,0.37,2436.22,84304888.48,9181.77,0.63,0.65,204,0,0.502
angular.js,Module,UPGRADE,0.6,0.59,7.51,715.57,26.75,0.63,0.72,204,0,0.502
linux,Line,RELEASE,-0.0,-0.01,322.57,21764356.92,4665.23,0.49,0.54,640,0,0.496
linux,Module,RELEASE,0.07,0.06,6.74,662.41,25.74,0.62,0.63,640,0,0.496
nixpkgs,Line,FEATURE,-0.01,-0.07,20738.42,9881718065.29,99406.83,0.66,0.7,93,0,0.538
nixpkgs,Module,FEATURE,0.31,0.27,4.8,179.13,13.38,0.69,0.74,93,0,0.538
react,Line,FEATURE,0.09,0.05,9337.34,4079393890.41,63870.13,0.75,0.77,130,0,0.6
react,Module,FEATURE,0.5,0.48,173.88,928603.44,963.64,0.76,0.83,130,0,0.6
kubernetes,Line,SUPPORT,0.09,0.08,59054.98,83980820123.35,289794.44,0.59,0.66,641,0,0.448
kubernetes,Module,SUPPORT,0.03,0.02,387.9,3385544.33,1839.98,0.63,0.75,641,0,0.448
mesos,Line,FEATURE,0.78,0.78,4.6,466.75,21.6,0.95,0.96,257,0,0.638
mesos,Module,FEATURE,0.91,0.91,0.12,0.42,0.65,0.95,0.95,257,0,0.638
brew,Line,FEATURE,-1.17,-1.24,8.93,2899.06,53.84,0.95,0.95,152,0,0.658
brew,Module,FEATURE,-1.43,-1.51,0.16,1.01,1.0,0.95,0.95,152,0,0.658
cinder,Line,FEATURE,0.75,0.74,481.88,1477833.35,1215.66,0.74,0.78,181,0,0.589
cinder,Module,FEATURE,0.73,0.72,4.16,126.38,11.24,0.75,0.81,181,0,0.589
elasticsearch,Line,FEATURE,0.44,0.43,174298.79,262460061131.46,512308.56,0.6,0.62,270,0,0.477
elasticsearch,Module,FEATURE,0.53,0.52,2128.1,40765657.71,6384.8,0.57,0.61,270,0,0.477
linux,Line,SUPPORT,0.57,0.57,6989.94,802430791.21,28327.21,0.27,0.43,640,0,0.368
linux,Module,SUPPORT,0.89,0.89,55.23,41165.41,202.89,0.46,0.69,640,0,0.368
nova,Line,RELEASE,-1.03,-1.07,2179.22,57963403.24,7613.37,0.48,0.59,234,0,0.455
nova,Module,RELEASE,-0.1,-0.12,8.63,852.41,29.2,0.57,0.79,234,0,0.455
angular.js,Line,RELEASE,0.62,0.61,93.38,32208.63,179.47,0.43,0.5,204,0,0.446
angular.js,Module,RELEASE,0.92,0.92,2.03,20.01,4.47,0.75,0.9,204,0,0.446
kubernetes,Line,OTHER,0.63,0.63,290840.67,658809819028.44,811671.0,0.27,0.4,641,0,0.291
kubernetes,Module,OTHER,0.86,0.86,2137.83,29006256.9,5385.75,0.45,0.62,641,0,0.291
nixpkgs,Line,UPGRADE,0.28,0.24,669.63,7195326.98,2682.41,0.41,0.62,93,0,0.412
nixpkgs,Module,UPGRADE,0.43,0.4,28.4,12410.82,111.4,0.47,0.72,93,0,0.412
linux,Line,OTHER,0.38,0.38,57512.15,35732185448.27,189029.59,0.24,0.44,640,0,0.119
linux,Module,OTHER,0.91,0.91,560.62,3572781.33,1890.18,0.61,0.87,640,0,0.119
react,Line,UPGRADE,-0.18,-0.23,1487.67,61833974.02,7863.46,0.68,0.72,130,0,0.536
react,Module,UPGRADE,0.31,0.28,72.86,157607.13,397.0,0.72,0.78,130,0,0.536
brew,Line,UPGRADE,-0.13,-0.17,133.02,261938.63,511.8,0.3,0.43,152,0,0.389
brew,Module,UPGRADE,-0.51,-0.56,13.32,5336.02,73.05,0.32,0.49,152,0,0.389
mesos,Line,UPGRADE,-0.01,-0.03,2568.5,404890722.19,20121.9,0.7,0.74,257,0,0.524
mesos,Module,UPGRADE,0.13,0.11,4.67,1153.74,33.97,0.74,0.8,257,0,0.524
cinder,Line,UPGRADE,0.7,0.69,107.16,45071.72,212.3,0.68,0.77,181,0,0.551
cinder,Module,UPGRADE,0.53,0.52,4.96,113.19,10.64,0.63,0.74,181,0,0.551
elasticsearch,Line,UPGRADE,0.95,0.95,34320.32,11836264032.79,108794.6,0.41,0.51,270,0,0.348
elasticsearch,Module,UPGRADE,0.99,0.99,2861.08,121567814.22,11025.78,0.41,0.53,270,0,0.348
nova,Line,SUPPORT,0.61,0.6,6941.33,697769534.35,26415.33,0.47,0.66,234,0,0.372
nova,Module,SUPPORT,0.62,0.61,249.2,1054978.2,1027.12,0.52,0.74,234,0,0.372
cf-deployment,Line,BUG,-0.03,-0.06,37.85,27022.59,164.39,0.62,0.65,192,0,0.546
cf-deployment,Module,BUG,-0.02,-0.05,3.38,186.86,13.67,0.69,0.7,192,0,0.546
angular.js,Line,SUPPORT,0.34,0.32,53.64,49875.69,223.33,0.77,0.83,204,0,0.606
angular.js,Module,SUPPORT,0.37,0.35,2.82,77.06,8.78,0.75,0.78,204,0,0.606
nixpkgs,Line,RELEASE,0.13,0.08,574.5,5878961.9,2424.66,0.43,0.54,93,0,0.443
nixpkgs,Module,RELEASE,0.4,0.37,16.95,2853.36,53.42,0.54,0.67,93,0,0.443
office-js,Line,BUG,-0.81,-0.84,7905.8,6579653377.04,81115.06,0.94,0.94,307,0,0.662
office-js,Module,BUG,-0.42,-0.44,4.12,1013.35,31.83,0.94,0.94,307,0,0.662
react,Line,RELEASE,0.16,0.13,6092.63,901616018.95,30026.92,0.51,0.6,130,0,0.449
react,Module,RELEASE,0.07,0.03,136.69,832191.26,912.25,0.53,0.68,130,0,0.449
mesos,Line,RELEASE,0.78,0.78,96.55,60502.76,245.97,0.7,0.76,257,0,0.538
mesos,Module,RELEASE,0.93,0.93,1.17,12.81,3.58,0.82,0.87,257,0,0.538
brew,Line,RELEASE,-0.26,-0.3,5.65,495.0,22.25,0.88,0.88,152,0,0.645
brew,Module,RELEASE,-0.58,-0.63,0.51,3.84,1.96,0.89,0.89,152,0,0.645
cinder,Line,RELEASE,-0.03,-0.06,264.89,1547255.28,1243.89,0.65,0.69,181,0,0.554
cinder,Module,RELEASE,0.63,0.62,5.02,174.53,13.21,0.65,0.73,181,0,0.554
elasticsearch,Line,RELEASE,0.87,0.87,7276.08,301630720.71,17367.52,0.3,0.51,270,0,0.322
elasticsearch,Module,RELEASE,0.59,0.58,786.25,3015336.07,1736.47,0.42,0.59,270,0,0.322
nova,Line,OTHER,0.32,0.31,179053.16,393562567704.82,627345.65,0.26,0.5,234,0,0.16
nova,Module,OTHER,0.91,0.91,945.05,28795746.52,5366.17,0.73,0.92,234,0,0.16
cf-deployment,Line,DOCS,0.15,0.13,17.17,9186.16,95.84,0.92,0.92,192,0,0.649
cf-deployment,Module,DOCS,0.45,0.44,0.46,8.62,2.94,0.94,0.95,192,0,0.649
angular.js,Line,OTHER,0.54,0.53,24768.89,3630863209.44,60256.64,0.23,0.4,204,0,0.199
angular.js,Module,OTHER,0.35,0.33,711.84,2498390.51,1580.63,0.2,0.35,204,0,0.199
nixpkgs,Line,SUPPORT,0.14,0.09,2820.31,82877450.58,9103.71,0.4,0.53,93,0,0.415
nixpkgs,Module,SUPPORT,0.69,0.67,79.24,63150.28,251.3,0.46,0.6,93,0,0.415
office-js,Line,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
react,Line,SUPPORT,0.41,0.39,11768.27,3590835911.97,59923.58,0.62,0.66,130,0,0.477
react,Module,SUPPORT,0.62,0.6,133.91,464541.72,681.57,0.65,0.78,130,0,0.477
mesos,Line,SUPPORT,0.91,0.91,336.41,945167.48,972.2,0.72,0.83,257,0,0.514
mesos,Module,SUPPORT,0.96,0.96,6.04,213.04,14.6,0.74,0.88,257,0,0.514
brew,Line,SUPPORT,-0.0,-0.03,175.44,2247481.38,1499.16,0.53,0.61,152,0,0.535
brew,Module,SUPPORT,0.03,-0.0,5.46,749.02,27.37,0.67,0.73,152,0,0.535
cinder,Line,SUPPORT,0.84,0.84,2491.36,36491315.99,6040.8,0.56,0.72,181,0,0.423
cinder,Module,SUPPORT,0.91,0.91,32.95,4352.91,65.98,0.54,0.78,181,0,0.423
elasticsearch,Line,SUPPORT,0.86,0.86,381126.17,1389055095273.47,1178581.82,0.34,0.48,270,0,0.339
elasticsearch,Module,SUPPORT,0.93,0.93,4739.71,214224769.95,14636.42,0.45,0.59,270,0,0.339
cf-deployment,Line,REFACTOR,0.37,0.35,8.99,3718.43,60.98,0.97,0.97,192,0,0.672
cf-deployment,Module,REFACTOR,0.85,0.85,0.29,4.02,2.0,0.97,0.97,192,0,0.672
d3,Line,BUG,0.32,0.31,116.06,286764.51,535.5,0.5,0.61,262,0,0.527
d3,Module,BUG,0.39,0.38,5.75,627.71,25.05,0.56,0.7,262,0,0.527
nixpkgs,Line,OTHER,0.76,0.75,98143.79,68592172061.75,261901.07,0.27,0.41,93,0,0.312
nixpkgs,Module,OTHER,0.7,0.68,2727.81,67045259.69,8188.12,0.34,0.58,93,0,0.312
office-js,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
react,Line,OTHER,0.14,0.11,384135.33,3431073021666.33,1852315.58,0.16,0.22,130,0,0.155
react,Module,OTHER,0.18,0.15,8500.35,2107785929.58,45910.63,0.19,0.42,130,0,0.155
mesos,Line,OTHER,0.74,0.73,7112.13,556337822.91,23586.81,0.46,0.62,257,0,0.381
mesos,Module,OTHER,0.96,0.96,100.64,63328.93,251.65,0.56,0.75,257,0,0.381
socket.io,Line,BUG,0.17,0.14,238.95,1048033.36,1023.74,0.43,0.54,127,0,0.511
socket.io,Module,BUG,0.7,0.69,13.76,3836.58,61.94,0.69,0.78,127,0,0.511
brew,Line,OTHER,-0.4,-0.45,3175.84,152681774.39,12356.45,0.14,0.41,152,0,0.199
brew,Module,OTHER,0.22,0.19,259.68,698072.27,835.51,0.22,0.39,152,0,0.199
cinder,Line,OTHER,0.14,0.12,130742.72,245081677879.67,495057.25,0.43,0.57,181,0,0.279
cinder,Module,OTHER,0.96,0.96,248.23,220108.93,469.16,0.67,0.88,181,0,0.279
elasticsearch,Line,OTHER,0.92,0.92,2463235.53,66172319075489.39,8134637.0,0.31,0.54,270,0,0.235
elasticsearch,Module,OTHER,0.98,0.98,58270.5,31728584532.72,178125.19,0.42,0.72,270,0,0.235
cf-deployment,Line,TESTING,-0.0,-0.03,206.38,1727604.86,1314.38,0.6,0.65,192,0,0.531
cf-deployment,Module,TESTING,0.31,0.29,3.28,160.92,12.69,0.69,0.77,192,0,0.531
webpack,Line,BUG,-0.0,-0.01,3207.69,782923367.03,27980.77,0.32,0.4,424,0,0.367
webpack,Module,BUG,0.37,0.36,40.75,20001.09,141.43,0.41,0.5,424,0,0.367
d3,Line,DOCS,1.0,1.0,0.02,0.06,0.25,1.0,1.0,262,0,0.681
d3,Module,DOCS,1.0,1.0,0.0,0.0,0.06,1.0,1.0,262,0,0.681
office-js,Line,TESTING,0.96,0.96,2366.43,636414305.18,25227.25,0.99,0.99,307,0,0.677
office-js,Module,TESTING,1.0,1.0,1.66,360.66,18.99,0.99,0.99,307,0,0.677
socket.io,Line,DOCS,0.66,0.65,3689.03,781312722.34,27951.97,0.87,0.88,127,0,0.632
socket.io,Module,DOCS,0.99,0.99,55.64,163343.82,404.16,0.94,0.94,127,0,0.632
webpack,Line,DOCS,-0.62,-0.64,88.82,542255.31,736.38,0.92,0.92,424,0,0.658
webpack,Module,DOCS,-0.22,-0.23,1.52,106.19,10.3,0.93,0.93,424,0,0.658
jekyll,Line,BUG,0.07,0.03,339.33,2930921.39,1711.99,0.31,0.42,138,0,0.391
jekyll,Module,BUG,0.4,0.38,18.4,3530.09,59.41,0.41,0.63,138,0,0.391
cf-deployment,Line,FEATURE,1.0,1.0,0.28,5.15,2.27,0.98,0.98,192,0,0.677
cf-deployment,Module,FEATURE,1.0,1.0,0.02,0.05,0.23,0.99,0.99,192,0,0.677
webpack,Line,REFACTOR,0.07,0.06,1314.61,26832865.47,5180.04,0.79,0.8,424,0,0.593
webpack,Module,REFACTOR,0.03,0.02,42.74,53942.2,232.25,0.82,0.82,424,0,0.593
d3,Line,REFACTOR,0.63,0.62,140.55,3463725.31,1861.11,0.97,0.97,262,0,0.674
d3,Module,REFACTOR,0.61,0.6,1.6,467.71,21.63,0.97,0.98,262,0,0.674
office-js,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
socket.io,Line,REFACTOR,0.44,0.42,22.23,7644.02,87.43,0.93,0.93,127,0,0.666
socket.io,Module,REFACTOR,0.67,0.66,0.26,1.46,1.21,0.93,0.94,127,0,0.666
lodash,Line,BUG,-0.53,-0.55,2405.29,274903164.05,16580.2,0.82,0.83,414,0,0.601
lodash,Module,BUG,0.14,0.13,20.06,23974.36,154.84,0.86,0.91,414,0,0.601
jekyll,Line,DOCS,0.08,0.05,482.75,6156895.57,2481.31,0.56,0.69,138,0,0.485
jekyll,Module,DOCS,0.17,0.14,31.97,22226.5,149.09,0.67,0.78,138,0,0.485
webpack,Line,TESTING,0.57,0.56,650.99,5808012.03,2409.98,0.62,0.69,424,0,0.497
webpack,Module,TESTING,0.57,0.56,22.3,7022.19,83.8,0.64,0.71,424,0,0.497
video.js,Line,BUG,0.38,0.37,4593.45,563108734.27,23729.91,0.42,0.53,398,0,0.452
video.js,Module,BUG,0.87,0.87,71.63,142857.25,377.96,0.57,0.75,398,0,0.452
cf-deployment,Line,UPGRADE,0.52,0.51,1.67,140.67,11.86,0.95,0.96,192,0,0.667
cf-deployment,Module,UPGRADE,0.21,0.19,0.07,0.14,0.38,0.96,0.96,192,0,0.667
requests,Line,BUG,0.33,0.3,37.98,7877.1,88.75,0.4,0.56,137,0,0.388
requests,Module,BUG,0.67,0.66,2.61,30.38,5.51,0.61,0.78,137,0,0.388
json-server,Line,BUG,-0.04,-0.09,433.31,5174067.63,2274.66,0.52,0.6,121,0,0.546
json-server,Module,BUG,0.9,0.9,10.29,4420.24,66.48,0.64,0.68,121,0,0.546
pm2,Line,BUG,0.16,0.13,178.15,243196.51,493.15,0.3,0.43,137,0,0.35
pm2,Module,BUG,0.3,0.27,8.73,470.84,21.7,0.44,0.63,137,0,0.35
lodash,Line,DOCS,0.55,0.54,8180.19,2368795370.21,48670.27,0.82,0.87,414,0,0.588
lodash,Module,DOCS,0.75,0.75,45.64,91956.36,303.24,0.82,0.87,414,0,0.588
devise,Line,BUG,0.37,0.35,84.64,38063.91,195.1,0.33,0.46,134,0,0.394
devise,Module,BUG,0.41,0.39,10.0,667.7,25.84,0.45,0.61,134,0,0.394
d3,Line,TESTING,0.02,0.0,243.07,9677090.54,3110.8,0.78,0.81,262,0,0.613
d3,Module,TESTING,0.08,0.06,5.8,1420.72,37.69,0.82,0.84,262,0,0.613
office-js,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
video.js,Line,DOCS,0.3,0.29,25889.65,76233469638.29,276104.09,0.81,0.82,398,0,0.613
video.js,Module,DOCS,-0.07,-0.08,77.93,403769.52,635.43,0.83,0.85,398,0,0.613
webpack,Line,FEATURE,-0.04,-0.05,206.51,1040979.79,1020.28,0.85,0.85,424,0,0.591
webpack,Module,FEATURE,-0.02,-0.03,11.4,7586.24,87.1,0.85,0.85,424,0,0.591
socket.io,Line,TESTING,0.68,0.67,5598.42,968088682.51,31114.12,0.68,0.73,127,0,0.587
socket.io,Module,TESTING,0.92,0.92,1.49,26.68,5.16,0.8,0.87,127,0,0.587
jekyll,Line,REFACTOR,0.19,0.16,27.35,8764.24,93.62,0.76,0.81,138,0,0.6
jekyll,Module,REFACTOR,0.27,0.24,0.88,8.4,2.9,0.78,0.8,138,0,0.6
requests,Line,DOCS,0.13,0.1,42.92,24140.57,155.37,0.54,0.63,137,0,0.509
requests,Module,DOCS,0.5,0.48,1.49,16.64,4.08,0.67,0.8,137,0,0.509
cf-deployment,Line,RELEASE,0.01,-0.02,290.42,2935889.75,1713.44,0.62,0.72,192,0,0.526
cf-deployment,Module,RELEASE,0.63,0.62,4.27,173.02,13.15,0.69,0.8,192,0,0.526
lodash,Line,REFACTOR,0.96,0.96,1.87,455.44,21.34,0.99,0.99,414,0,0.666
lodash,Module,REFACTOR,1.0,1.0,0.07,0.5,0.7,0.99,0.99,414,0,0.666
video.js,Line,REFACTOR,0.06,0.05,3267.01,239855740.49,15487.28,0.93,0.93,398,0,0.644
video.js,Module,REFACTOR,-0.41,-0.43,147.7,500576.88,707.51,0.92,0.94,398,0,0.644
json-server,Line,DOCS,1.0,1.0,0.15,1.34,1.16,0.99,0.99,121,0,0.678
json-server,Module,DOCS,1.0,1.0,0.03,0.07,0.26,0.99,0.99,121,0,0.678
pm2,Line,DOCS,0.66,0.65,12.91,3067.1,55.38,0.85,0.91,137,0,0.641
pm2,Module,DOCS,0.81,0.8,0.15,0.64,0.8,0.94,0.97,137,0,0.641
webpack,Line,UPGRADE,0.63,0.63,61.74,93680.11,306.07,0.87,0.89,424,0,0.63
webpack,Module,UPGRADE,0.64,0.64,1.59,63.16,7.95,0.88,0.91,424,0,0.63
d3,Line,FEATURE,1.0,1.0,0.31,13.02,3.61,1.0,1.0,262,0,0.68
d3,Module,FEATURE,1.0,1.0,0.03,0.09,0.3,1.0,1.0,262,0,0.68
devise,Line,DOCS,0.71,0.7,17.42,4486.82,66.98,0.72,0.78,134,0,0.577
devise,Module,DOCS,0.8,0.79,1.14,12.26,3.5,0.8,0.83,134,0,0.577
office-js,Line,RELEASE,0.12,0.11,39553.08,39674296030.0,199184.08,0.57,0.6,307,0,0.455
office-js,Module,RELEASE,0.15,0.14,22.41,7274.12,85.29,0.58,0.6,307,0,0.455
socket.io,Line,FEATURE,-1.9,-2.02,300.39,7086643.84,2662.08,0.93,0.94,127,0,0.657
socket.io,Module,FEATURE,-0.46,-0.52,14.65,9654.72,98.26,0.93,0.94,127,0,0.657
jekyll,Line,TESTING,0.65,0.64,114.21,120584.68,347.25,0.49,0.61,138,0,0.436
jekyll,Module,TESTING,0.95,0.95,10.15,2000.96,44.73,0.7,0.82,138,0,0.436
lodash,Line,TESTING,0.4,0.39,1430.48,142270640.1,11927.73,0.8,0.83,414,0,0.59
lodash,Module,TESTING,0.46,0.45,30.83,69751.89,264.11,0.86,0.92,414,0,0.59
video.js,Line,TESTING,0.01,-0.0,3151.18,217613347.54,14751.72,0.8,0.83,398,0,0.6
video.js,Module,TESTING,0.75,0.75,18.61,9541.11,97.68,0.84,0.87,398,0,0.6
webpack,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,424,0,0.682
webpack,Module,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,424,0,0.682
requests,Line,REFACTOR,0.04,0.0,10.93,11135.94,105.53,0.93,0.93,137,0,0.661
requests,Module,REFACTOR,0.5,0.48,0.16,0.66,0.81,0.94,0.94,137,0,0.661
cf-deployment,Line,SUPPORT,0.43,0.41,25.76,14181.35,119.09,0.88,0.89,192,0,0.635
cf-deployment,Module,SUPPORT,0.29,0.27,2.99,611.89,24.74,0.9,0.92,192,0,0.635
