Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
dat,Module,UPGRADE,0.93,0.9,1.27,4.06,2.02,0.0,0.4,10
dat,Line,RELEASE,1.0,1.0,1.0,1.0,1.0,0.0,0.5,2
dat,Module,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2
dat,Line,SUPPORT,0.9,0.8,119.32,29619.42,172.1,0.0,0.0,5
dat,Module,SUPPORT,0.99,0.96,58.32,6628.58,81.42,0.0,0.0,5
dat,Line,OTHER,0.1,0.08,15471.33,2550233802.38,50499.84,0.01,0.01,91
dat,Module,OTHER,0.62,0.61,103.1,84427.62,290.56,0.13,0.22,91
middleman,Line,BUG,0.18,0.15,61.49,18228.72,135.01,0.11,0.27,66
middleman,Module,BUG,0.55,0.53,4.12,45.26,6.73,0.23,0.44,66
middleman,Line,DOCS,1.0,1.0,4114.0,16924996.0,4114.0,0.0,0.0,2
middleman,Module,DOCS,1.0,1.0,146.0,21316.0,146.0,0.0,0.0,2
middleman,Line,REFACTOR,1.0,1.0,1860.0,3459600.0,1860.0,0.0,0.0,2
middleman,Module,REFACTOR,1.0,1.0,37.0,1369.0,37.0,0.0,0.0,2
middleman,Line,TESTING,0.06,-0.01,129.3,34017.2,184.44,0.13,0.27,30
middleman,Module,TESTING,0.28,0.2,10.07,202.52,14.23,0.1,0.13,30
fluentd,Line,BUG,0.96,0.96,555.94,1218784.66,1103.99,0.2,0.27,131
fluentd,Module,BUG,0.97,0.97,28.27,2424.11,49.24,0.24,0.34,131
middleman,Line,FEATURE,0.09,-0.21,93.39,14052.83,118.54,0.0,0.0,9
middleman,Module,FEATURE,0.34,-0.06,3.89,20.94,4.58,0.11,0.11,9
fluentd,Line,DOCS,0.11,-1.67,14.31,484.85,22.02,0.0,0.0,4
fluentd,Module,DOCS,0.83,0.83,1.36,3.13,1.77,0.0,0.25,4
middleman,Line,UPGRADE,0.88,0.64,622.22,555046.51,745.01,0.0,0.0,4
middleman,Module,UPGRADE,1.0,1.0,64.9,7922.45,89.01,0.0,0.0,4
core-js,Line,BUG,0.88,0.87,2465.53,25950370.17,5094.15,0.12,0.21,48
core-js,Module,BUG,0.94,0.94,159.82,73390.12,270.91,0.17,0.21,48
fluentd,Line,REFACTOR,0.66,0.61,34.87,1577.13,39.71,0.62,0.81,16
fluentd,Module,REFACTOR,0.98,0.98,0.27,0.15,0.38,0.81,1.0,16
middleman,Line,RELEASE,0.34,0.19,49.02,3702.28,60.85,0.0,0.0,12
middleman,Module,RELEASE,0.35,0.11,1.92,6.13,2.48,0.08,0.17,12
core-js,Line,DOCS,0.98,0.97,38.14,5402.24,73.5,0.5,0.6,10
core-js,Module,DOCS,0.76,0.64,11.57,354.03,18.82,0.1,0.2,10
fluentd,Line,TESTING,0.96,0.96,1474.98,4511853.53,2124.11,0.21,0.26,76
fluentd,Module,TESTING,0.97,0.97,19.42,851.84,29.19,0.28,0.36,76
core-js,Line,REFACTOR,1.0,1.0,391.55,458643.45,677.23,1.0,1.0,3
core-js,Module,REFACTOR,1.0,1.0,335.64,336675.69,580.24,0.0,0.0,3
middleman,Line,SUPPORT,0.02,-0.12,2577.25,19472225.39,4412.73,0.0,0.0,17
middleman,Module,SUPPORT,0.09,-0.12,38.84,3869.3,62.2,0.0,0.12,17
fluentd,Line,FEATURE,0.89,0.87,91.82,30441.29,174.47,0.75,0.81,16
fluentd,Module,FEATURE,0.94,0.92,1.17,5.0,2.24,0.81,0.94,16
vega,Line,BUG,0.96,0.96,2030.09,50037013.89,7073.68,0.11,0.16,38
vega,Module,BUG,0.97,0.97,14.84,1952.46,44.19,0.16,0.34,38
core-js,Line,TESTING,0.99,0.99,4208.66,34931413.24,5910.28,0.32,0.32,22
core-js,Module,TESTING,1.0,1.0,36.78,3176.48,56.36,0.32,0.36,22
middleman,Line,OTHER,0.0,-0.01,19856.7,4045009205.88,63600.39,0.01,0.03,155
middleman,Module,OTHER,0.17,0.15,247.07,543406.73,737.16,0.04,0.07,155
core-js,Line,FEATURE,1.0,1.0,2909.92,28034963.28,5294.81,0.0,0.0,4
core-js,Module,FEATURE,1.0,1.0,344.28,442581.57,665.27,0.0,0.0,4
fluentd,Line,UPGRADE,0.97,0.97,6.26,99.5,9.97,0.82,0.82,17
fluentd,Module,UPGRADE,0.99,0.99,1.01,4.16,2.04,0.82,0.82,17
vega,Line,DOCS,0.34,0.27,2800.4,22865985.95,4781.84,0.0,0.04,23
vega,Module,DOCS,0.57,0.5,4.35,60.98,7.81,0.61,0.74,23
core-js,Line,UPGRADE,0.98,0.97,10.2,153.67,12.4,0.5,0.62,8
core-js,Module,UPGRADE,0.99,0.98,1.42,3.13,1.77,0.75,0.75,8
fluentd,Line,RELEASE,0.82,0.78,7.29,87.59,9.36,0.46,0.69,13
fluentd,Module,RELEASE,0.84,0.79,3.64,46.88,6.85,0.62,0.69,13
vega,Line,REFACTOR,0.99,0.99,2280.05,26023519.34,5101.33,0.0,0.22,9
vega,Module,REFACTOR,0.95,0.92,34.11,5453.81,73.85,0.11,0.11,9
core-js,Line,SUPPORT,0.89,0.87,202.03,80303.54,283.38,0.0,0.36,14
core-js,Module,SUPPORT,0.92,0.9,26.01,1852.82,43.04,0.14,0.36,14
fluentd,Line,SUPPORT,0.97,0.97,249.32,103375.8,321.52,0.26,0.54,68
fluentd,Module,SUPPORT,0.94,0.94,9.51,120.15,10.96,0.26,0.44,68
vega,Line,TESTING,0.01,-0.11,11273.82,315422982.46,17760.15,0.05,0.1,20
vega,Module,TESTING,0.96,0.95,25.26,2485.93,49.86,0.1,0.2,20
vega,Line,FEATURE,0.97,0.91,82097.28,13630506233.89,116749.76,0.0,0.0,4
vega,Module,FEATURE,1.0,1.0,109.37,18130.84,134.65,0.0,0.0,4
core-js,Line,OTHER,0.8,0.79,9698.13,332591779.77,18237.1,0.18,0.37,62
core-js,Module,OTHER,0.96,0.96,356.44,297922.69,545.82,0.11,0.16,62
vega,Line,UPGRADE,1.0,1.0,33.0,1089.0,33.0,0.0,0.0,2
vega,Module,UPGRADE,1.0,1.0,2.0,4.0,2.0,0.0,0.0,2
fluentd,Line,OTHER,0.92,0.92,2510.42,26011914.65,5100.19,0.13,0.29,163
fluentd,Module,OTHER,0.94,0.94,90.48,26373.94,162.4,0.12,0.26,163
vega,Line,RELEASE,0.05,-0.01,16411.36,5165970148.81,71874.68,0.88,0.88,33
vega,Module,RELEASE,0.18,0.1,4.64,490.79,22.15,0.82,0.94,33
mathjs,Line,BUG,0.0,-0.03,3794.12,152453372.37,12347.2,0.06,0.1,79
mathjs,Module,BUG,0.01,-0.03,85.99,58517.88,241.9,0.0,0.04,79
vega,Line,SUPPORT,0.07,-0.06,17757.04,2461235923.78,49610.84,0.0,0.0,17
vega,Module,SUPPORT,0.36,0.21,39.67,3798.49,61.63,0.06,0.12,17
AutoMapper,Line,BUG,0.02,-0.08,15004.35,953715007.1,30882.28,0.0,0.0,23
AutoMapper,Module,BUG,0.8,0.77,109.74,50451.83,224.61,0.17,0.17,23
mathjs,Line,DOCS,0.02,-0.06,3575.09,99243134.97,9962.08,0.07,0.11,27
mathjs,Module,DOCS,0.13,0.02,112.77,94730.37,307.78,0.07,0.19,27
vega,Line,OTHER,0.75,0.74,31417.62,10364710224.92,101807.22,0.02,0.08,51
vega,Module,OTHER,0.45,0.41,552.01,4192422.16,2047.54,0.06,0.08,51
AutoMapper,Line,DOCS,0.46,-0.08,14089.52,444843486.54,21091.31,0.2,0.2,5
AutoMapper,Module,DOCS,0.75,0.0,342.2,197244.73,444.12,0.0,0.0,5
mathjs,Line,REFACTOR,0.86,0.8,27146.18,2586028729.28,50853.01,0.0,0.0,8
mathjs,Module,REFACTOR,0.98,0.96,131.42,54679.2,233.84,0.0,0.0,8
AutoMapper,Line,REFACTOR,0.98,0.97,4386.41,75066245.85,8664.08,0.29,0.29,7
AutoMapper,Module,REFACTOR,0.96,0.92,183.39,124550.08,352.92,0.14,0.14,7
mathjs,Line,TESTING,0.25,0.22,1064.73,4810544.96,2193.3,0.19,0.3,53
mathjs,Module,TESTING,0.12,0.07,24.55,2293.94,47.9,0.13,0.26,53
mathjs,Line,FEATURE,1.0,1.0,230.06,101642.15,318.81,0.0,0.0,3
mathjs,Module,FEATURE,1.0,1.0,2.82,14.22,3.77,0.0,0.0,3
AutoMapper,Line,TESTING,0.39,0.31,78442.76,22653126886.28,150509.56,0.0,0.11,18
AutoMapper,Module,TESTING,0.65,0.58,302.1,252453.76,502.45,0.06,0.06,18
mathjs,Line,UPGRADE,1.0,1.0,213.28,97889.25,312.87,0.0,0.0,3
mathjs,Module,UPGRADE,1.0,1.0,11.71,404.75,20.12,0.67,0.67,3
AutoMapper,Line,UPGRADE,1.0,1.0,19135.67,943994452.35,30724.49,0.0,0.0,3
AutoMapper,Module,UPGRADE,1.0,1.0,11.51,388.41,19.71,0.67,0.67,3
mathjs,Line,RELEASE,0.12,-0.01,40582.16,6821214937.01,82590.65,0.06,0.06,17
mathjs,Module,RELEASE,0.27,0.1,4.38,39.5,6.28,0.35,0.65,17
AutoMapper,Line,SUPPORT,0.96,0.95,17168.73,2320444642.31,48170.99,0.0,0.11,9
AutoMapper,Module,SUPPORT,0.97,0.95,399.02,1290526.92,1136.01,0.22,0.22,9
mathjs,Line,SUPPORT,0.46,0.4,1074.54,9946082.92,3153.74,0.18,0.23,22
mathjs,Module,SUPPORT,0.98,0.98,15.0,967.43,31.1,0.09,0.27,22
AutoMapper,Line,OTHER,0.66,0.64,62544.24,16029128488.34,126606.19,0.03,0.1,31
AutoMapper,Module,OTHER,0.92,0.91,288.07,355885.25,596.56,0.16,0.39,31
mathjs,Line,OTHER,0.19,0.17,15922.5,1968715648.09,44370.21,0.04,0.07,96
mathjs,Module,OTHER,0.34,0.32,154.89,91979.42,303.28,0.04,0.16,96
