Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
fluentd,Line,FEATURE,0.92,0.91,95.05,35287.74,187.85,0.62,0.81,21
fluentd,Module,FEATURE,0.95,0.94,1.39,7.4,2.72,0.76,0.86,21
core-js,Line,REFACTOR,0.99,0.98,1045.89,3720281.79,1928.8,0.57,0.57,7
core-js,Module,REFACTOR,1.0,1.0,80.54,24061.84,155.12,0.57,0.71,7
middleman,Line,SUPPORT,0.04,-0.0,1010.45,5352955.65,2313.65,0.04,0.2,46
middleman,Module,SUPPORT,0.8,0.79,35.2,5643.87,75.13,0.04,0.28,46
fluentd,Line,UPGRADE,0.93,0.92,6.67,116.6,10.8,0.83,0.87,23
fluentd,Module,UPGRADE,0.96,0.95,0.7,1.32,1.15,0.78,0.91,23
core-js,Line,TESTING,0.67,0.65,24563.86,1271869775.67,35663.28,0.33,0.33,33
core-js,Module,TESTING,0.66,0.62,497.24,563938.22,750.96,0.33,0.33,33
fluentd,Line,RELEASE,0.82,0.79,6.67,75.21,8.67,0.6,0.73,15
fluentd,Module,RELEASE,0.84,0.8,2.62,23.97,4.9,0.67,0.73,15
middleman,Line,OTHER,0.37,0.36,15472.21,2601950499.05,51009.32,0.01,0.05,232
middleman,Module,OTHER,0.79,0.79,565.52,4881360.04,2209.38,0.03,0.04,232
core-js,Line,FEATURE,0.99,0.99,1473.33,11018974.08,3319.48,0.5,0.5,8
core-js,Module,FEATURE,1.0,1.0,102.78,53944.54,232.26,0.5,0.5,8
core-js,Line,UPGRADE,0.98,0.97,10.2,153.67,12.4,0.5,0.62,8
core-js,Module,UPGRADE,0.99,0.98,1.42,3.13,1.77,0.75,0.75,8
fluentd,Line,SUPPORT,0.95,0.95,299.93,176659.3,420.31,0.28,0.49,81
fluentd,Module,SUPPORT,0.93,0.93,9.95,139.08,11.79,0.23,0.48,81
fluentd,Line,OTHER,0.91,0.91,2923.19,32438278.87,5695.46,0.12,0.27,182
fluentd,Module,OTHER,0.93,0.93,110.69,34961.51,186.98,0.08,0.24,182
vega,Line,BUG,0.18,0.14,5863.23,512098194.15,22629.59,0.04,0.09,45
vega,Module,BUG,0.96,0.96,26.3,7945.56,89.14,0.2,0.33,45
mathjs,Line,BUG,0.0,-0.03,3710.36,148687213.81,12193.74,0.07,0.1,81
mathjs,Module,BUG,0.01,-0.03,91.51,58360.87,241.58,0.01,0.04,81
vega,Line,DOCS,0.18,0.11,5578.49,183067629.35,13530.25,0.04,0.07,27
vega,Module,DOCS,0.92,0.91,10.13,603.77,24.57,0.41,0.67,27
AutoMapper,Line,BUG,0.01,-0.08,14389.55,881894446.51,29696.71,0.0,0.0,26
AutoMapper,Module,BUG,0.8,0.77,93.89,37357.35,193.28,0.08,0.31,26
mathjs,Line,DOCS,0.02,-0.06,3575.09,99243134.97,9962.08,0.07,0.11,27
mathjs,Module,DOCS,0.13,0.02,112.77,94730.37,307.78,0.07,0.19,27
vega,Line,REFACTOR,0.99,0.99,3347.89,61987221.69,7873.2,0.0,0.23,13
vega,Module,REFACTOR,0.99,0.99,51.71,17978.96,134.09,0.0,0.38,13
AutoMapper,Line,DOCS,0.46,-0.08,14089.52,444843486.54,21091.31,0.2,0.2,5
AutoMapper,Module,DOCS,0.75,0.0,342.2,197244.73,444.12,0.0,0.0,5
mathjs,Line,REFACTOR,0.86,0.81,24079.41,2243803841.52,47368.81,0.0,0.0,9
mathjs,Module,REFACTOR,0.98,0.97,114.27,46244.13,215.04,0.0,0.11,9
vega,Line,TESTING,0.95,0.95,97533.09,58276063888.44,241404.36,0.04,0.04,25
vega,Module,TESTING,0.99,0.99,42.23,7042.77,83.92,0.24,0.36,25
AutoMapper,Line,REFACTOR,0.97,0.96,977.36,4683892.51,2164.23,0.12,0.38,8
AutoMapper,Module,REFACTOR,0.94,0.89,42.32,5843.88,76.45,0.0,0.12,8
mathjs,Line,TESTING,0.29,0.26,1547.54,10941347.28,3307.77,0.12,0.3,57
mathjs,Module,TESTING,0.12,0.07,76.14,34102.67,184.67,0.04,0.11,57
vega,Line,FEATURE,0.96,0.92,200736.32,163727621448.47,404632.7,0.0,0.0,5
vega,Module,FEATURE,0.98,0.92,13814.31,937331046.24,30615.86,0.0,0.0,5
mathjs,Line,FEATURE,1.0,1.0,230.06,101642.15,318.81,0.0,0.0,3
mathjs,Module,FEATURE,1.0,1.0,2.82,14.22,3.77,0.0,0.0,3
AutoMapper,Line,TESTING,0.38,0.31,78790.19,21774201344.7,147560.84,0.1,0.1,20
AutoMapper,Module,TESTING,0.64,0.57,298.9,241434.56,491.36,0.05,0.1,20
vega,Line,UPGRADE,1.0,1.0,2062.06,25202445.45,5020.2,0.5,0.5,6
vega,Module,UPGRADE,1.0,1.0,29.88,5071.16,71.21,0.5,0.5,6
mathjs,Line,UPGRADE,1.0,1.0,213.28,97889.25,312.87,0.0,0.0,3
mathjs,Module,UPGRADE,1.0,1.0,11.71,404.75,20.12,0.67,0.67,3
vega,Line,RELEASE,0.25,0.2,6169.99,142587222.02,11940.99,0.88,0.88,34
vega,Module,RELEASE,0.19,0.11,8.02,915.69,30.26,0.85,0.91,34
mathjs,Line,RELEASE,0.12,-0.01,40582.16,6821214937.01,82590.65,0.06,0.06,17
mathjs,Module,RELEASE,0.27,0.1,4.38,39.5,6.28,0.35,0.65,17
vega,Line,SUPPORT,0.08,-0.02,11461.56,516127551.04,22718.44,0.0,0.0,21
vega,Module,SUPPORT,0.92,0.91,56.86,23996.0,154.91,0.1,0.29,21
mathjs,Line,SUPPORT,0.46,0.4,1074.54,9946082.92,3153.74,0.18,0.23,22
mathjs,Module,SUPPORT,0.98,0.98,15.0,967.43,31.1,0.09,0.27,22
vega,Line,OTHER,0.38,0.36,57349.88,27997463272.6,167324.43,0.04,0.1,70
vega,Module,OTHER,0.68,0.67,310.09,771157.62,878.16,0.07,0.17,70
mathjs,Line,OTHER,0.2,0.18,16016.36,1877221834.87,43326.92,0.02,0.04,100
mathjs,Module,OTHER,0.2,0.17,192.34,235710.22,485.5,0.04,0.16,100
