Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
lodash,Module,RELEASE,0.98,0.98,17.7,4456.56,66.76,0.01,0.01,102,312,0.624
json-server,Line,DOCS,1.0,1.0,0.24,3.84,1.96,0.0,0.0,119,2,0.678
json-server,Module,DOCS,1.0,1.0,0.05,0.19,0.44,0.0,0.0,119,2,0.678
webpack,Line,OTHER,0.92,0.92,1950.08,35059607.57,5921.12,0.01,0.09,239,185,0.271
webpack,Module,OTHER,0.96,0.96,68.06,50074.51,223.77,0.06,0.18,239,185,0.271
jekyll,Line,SUPPORT,0.68,0.67,36.6,8158.05,90.32,0.05,0.07,103,35,0.596
jekyll,Module,SUPPORT,0.82,0.81,1.0,4.48,2.12,0.09,0.17,103,35,0.596
requests,Line,SUPPORT,0.49,0.48,10.75,742.71,27.25,0.06,0.14,137,0,0.593
requests,Module,SUPPORT,0.9,0.9,0.4,0.62,0.79,0.11,0.23,137,0,0.593
lodash,Line,SUPPORT,1.0,1.0,194.21,178325.06,422.29,0.16,0.22,102,312,0.495
lodash,Module,SUPPORT,1.0,1.0,2.94,45.11,6.72,0.27,0.33,102,312,0.495
json-server,Line,REFACTOR,0.34,0.33,26.51,9233.33,96.09,0.01,0.02,119,2,0.657
json-server,Module,REFACTOR,0.52,0.51,0.75,5.86,2.42,0.01,0.03,119,2,0.657
jekyll,Line,OTHER,0.64,0.63,1502.96,14264166.84,3776.79,0.08,0.25,103,35,0.337
jekyll,Module,OTHER,0.61,0.6,135.26,128560.07,358.55,0.14,0.2,103,35,0.337
requests,Line,OTHER,0.08,0.07,2451.35,42813813.87,6543.23,0.07,0.12,137,0,0.257
requests,Module,OTHER,0.55,0.54,46.05,11806.16,108.66,0.11,0.28,137,0,0.257
lodash,Line,OTHER,1.0,1.0,27461.18,6153341692.2,78443.24,0.09,0.3,102,312,0.275
lodash,Module,OTHER,1.0,1.0,134.78,132192.21,363.58,0.33,0.6,102,312,0.275
pm2,Line,BUG,0.37,0.36,231.06,240619.89,490.53,0.12,0.22,120,17,0.328
pm2,Module,BUG,0.33,0.31,14.93,690.06,26.27,0.11,0.22,120,17,0.328
json-server,Line,TESTING,1.0,1.0,408.2,9215974.46,3035.78,0.0,0.0,119,2,0.649
json-server,Module,TESTING,1.0,1.0,2.75,451.34,21.24,0.03,0.04,119,2,0.649
json-server,Line,FEATURE,1.0,1.0,0.28,9.15,3.03,0.0,0.0,119,2,0.68
json-server,Module,FEATURE,1.0,1.0,0.03,0.13,0.37,0.0,0.0,119,2,0.68
pm2,Line,DOCS,0.58,0.57,41.95,51186.44,226.24,0.02,0.04,120,17,0.637
pm2,Module,DOCS,0.2,0.18,1.51,83.49,9.14,0.0,0.05,120,17,0.637
json-server,Line,UPGRADE,0.95,0.95,145.75,489683.63,699.77,0.01,0.02,119,2,0.672
json-server,Module,UPGRADE,0.97,0.97,0.36,7.02,2.65,0.01,0.02,119,2,0.672
pm2,Line,REFACTOR,0.58,0.57,522.15,4647397.33,2155.78,0.04,0.09,120,17,0.603
pm2,Module,REFACTOR,0.71,0.7,9.96,2010.0,44.83,0.06,0.11,120,17,0.603
json-server,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,,,119,2,0.682
json-server,Module,RELEASE,1.0,1.0,0.0,0.0,0.0,,,119,2,0.682
pm2,Line,TESTING,0.43,0.42,256.07,454929.86,674.48,0.05,0.14,120,17,0.495
pm2,Module,TESTING,0.28,0.26,11.27,661.73,25.72,0.08,0.18,120,17,0.495
json-server,Line,SUPPORT,0.59,0.58,62.62,98108.96,313.22,0.0,0.0,119,2,0.661
json-server,Module,SUPPORT,0.81,0.81,0.25,0.78,0.88,0.03,0.03,119,2,0.661
pm2,Line,FEATURE,0.35,0.34,92.3,30740.49,175.33,0.01,0.07,120,17,0.598
pm2,Module,FEATURE,0.26,0.24,4.14,57.94,7.61,0.03,0.11,120,17,0.598
json-server,Line,OTHER,0.01,-0.01,25002.5,6650091377.98,81548.09,0.01,0.01,119,2,0.363
json-server,Module,OTHER,0.44,0.43,91.16,55745.29,236.1,0.04,0.1,119,2,0.363
pm2,Line,UPGRADE,0.13,0.12,59.79,33434.35,182.85,0.02,0.04,120,17,0.586
pm2,Module,UPGRADE,0.31,0.29,3.01,97.03,9.85,0.08,0.12,120,17,0.586
pm2,Line,RELEASE,0.01,-0.01,6.34,1035.13,32.17,0.04,0.06,120,17,0.63
pm2,Module,RELEASE,0.12,0.1,1.36,50.75,7.12,0.0,0.05,120,17,0.63
pm2,Line,SUPPORT,0.06,0.04,54.07,23599.62,153.62,0.03,0.04,120,17,0.609
pm2,Module,SUPPORT,0.48,0.47,5.2,455.77,21.35,0.04,0.07,120,17,0.609
pm2,Line,OTHER,0.43,0.42,1016.83,3161612.11,1778.09,0.08,0.16,120,17,0.254
pm2,Module,OTHER,0.32,0.3,49.64,10143.47,100.71,0.09,0.24,120,17,0.254
video.js,Line,BUG,0.58,0.58,8093.26,660329908.31,25696.89,0.04,0.09,233,165,0.384
video.js,Module,BUG,0.9,0.9,119.17,143543.65,378.87,0.12,0.19,233,165,0.384
devise,Line,BUG,0.67,0.66,77.97,18939.95,137.62,0.12,0.27,113,21,0.409
devise,Module,BUG,0.67,0.66,8.3,240.71,15.51,0.16,0.29,113,21,0.409
video.js,Line,DOCS,0.25,0.24,72331.47,116509871107.86,341335.42,0.0,0.0,233,165,0.589
video.js,Module,DOCS,0.4,0.39,151.75,463287.41,680.65,0.01,0.01,233,165,0.589
devise,Line,DOCS,0.63,0.62,15.59,2109.37,45.93,0.07,0.11,113,21,0.59
devise,Module,DOCS,0.81,0.8,1.17,8.85,2.97,0.03,0.12,113,21,0.59
video.js,Line,REFACTOR,0.7,0.7,3432.8,136957545.64,11702.89,0.0,0.03,233,165,0.631
video.js,Module,REFACTOR,0.57,0.56,163.67,303134.89,550.58,0.0,0.01,233,165,0.631
devise,Line,REFACTOR,0.65,0.64,28.38,23715.11,154.0,0.02,0.07,113,21,0.611
devise,Module,REFACTOR,0.67,0.66,2.57,207.68,14.41,0.04,0.07,113,21,0.611
video.js,Line,TESTING,0.46,0.46,6374.86,355749119.76,18861.31,0.0,0.0,233,165,0.583
video.js,Module,TESTING,0.96,0.96,13.81,2158.77,46.46,0.07,0.13,233,165,0.583
jest,Line,BUG,0.68,0.68,1386.43,15810572.11,3976.25,0.08,0.18,160,20,0.416
jest,Module,BUG,0.79,0.79,102.7,102392.59,319.99,0.09,0.16,160,20,0.416
devise,Line,TESTING,0.57,0.56,255.41,800744.38,894.84,0.08,0.16,113,21,0.494
devise,Module,TESTING,0.71,0.7,14.72,1902.66,43.62,0.08,0.14,113,21,0.494
video.js,Line,FEATURE,0.86,0.86,2657.6,50178229.62,7083.66,0.04,0.07,233,165,0.578
video.js,Module,FEATURE,0.94,0.94,38.7,17939.26,133.94,0.1,0.15,233,165,0.578
jest,Line,DOCS,0.54,0.53,14423.32,3235395612.6,56880.54,0.01,0.01,160,20,0.57
jest,Module,DOCS,0.62,0.61,37.01,14765.21,121.51,0.02,0.06,160,20,0.57
webtorrent,Line,BUG,0.0,-0.01,192.61,904324.2,950.96,0.03,0.08,306,0,0.569
webtorrent,Module,BUG,0.28,0.27,3.43,259.85,16.12,0.21,0.33,306,0,0.569
devise,Line,FEATURE,0.13,0.11,7.76,939.58,30.65,0.0,0.0,113,21,0.659
devise,Module,FEATURE,0.21,0.19,0.65,4.29,2.07,0.0,0.0,113,21,0.659
npm,Line,BUG,0.35,0.35,2000.12,72978450.83,8542.74,0.04,0.08,478,113,0.46
npm,Module,BUG,0.68,0.68,27.85,7870.65,88.72,0.06,0.11,478,113,0.46
mongoose,Line,BUG,0.53,0.53,4890.25,200304925.47,14152.91,0.02,0.05,569,13,0.381
mongoose,Module,BUG,0.91,0.91,34.32,5205.41,72.15,0.09,0.19,569,13,0.381
video.js,Line,UPGRADE,0.68,0.68,2933.5,489862903.61,22132.85,0.0,0.0,233,165,0.67
video.js,Module,UPGRADE,0.96,0.96,7.14,1722.68,41.51,0.0,0.0,233,165,0.67
jest,Line,REFACTOR,0.99,0.99,1262.35,61825446.25,7862.92,0.01,0.02,160,20,0.655
jest,Module,REFACTOR,0.41,0.4,203.03,2079658.49,1442.1,0.0,0.01,160,20,0.655
webtorrent,Line,DOCS,0.56,0.56,19.35,13240.37,115.07,0.0,0.0,306,0,0.662
webtorrent,Module,DOCS,0.9,0.9,0.11,0.37,0.61,0.01,0.07,306,0,0.662
devise,Line,UPGRADE,0.71,0.7,18.41,1871.89,43.27,0.0,0.02,113,21,0.62
devise,Module,UPGRADE,0.86,0.86,0.81,2.89,1.7,0.02,0.06,113,21,0.62
npm,Line,DOCS,0.23,0.23,239.7,1674835.9,1294.15,0.05,0.09,478,113,0.536
npm,Module,DOCS,0.9,0.9,6.55,252.91,15.9,0.1,0.17,478,113,0.536
mongoose,Line,DOCS,0.05,0.05,18962.78,3843180942.67,61993.39,0.0,0.01,569,13,0.508
mongoose,Module,DOCS,0.35,0.35,67.11,40898.52,202.23,0.02,0.04,569,13,0.508
video.js,Line,RELEASE,0.04,0.03,1461.98,11572510.42,3401.84,0.04,0.08,233,165,0.612
video.js,Module,RELEASE,0.74,0.74,11.73,454.83,21.33,0.09,0.13,233,165,0.612
jest,Line,TESTING,0.6,0.59,3084.28,157678990.01,12557.03,0.04,0.08,160,20,0.501
jest,Module,TESTING,0.72,0.71,117.02,122027.16,349.32,0.05,0.11,160,20,0.501
webtorrent,Line,REFACTOR,0.57,0.57,3.71,1121.51,33.49,0.0,0.0,306,0,0.678
webtorrent,Module,REFACTOR,0.77,0.77,0.04,0.06,0.25,0.0,0.0,306,0,0.678
npm,Line,REFACTOR,0.98,0.98,40.06,28485.61,168.78,0.07,0.08,478,113,0.635
npm,Module,REFACTOR,0.96,0.96,1.45,31.81,5.64,0.08,0.08,478,113,0.635
devise,Line,RELEASE,0.61,0.6,28.61,3810.95,61.73,0.15,0.26,113,21,0.479
devise,Module,RELEASE,0.95,0.95,1.53,3.86,1.97,0.31,0.55,113,21,0.479
mongoose,Line,REFACTOR,0.81,0.81,295.39,1806646.11,1344.12,0.06,0.12,569,13,0.599
mongoose,Module,REFACTOR,0.98,0.98,2.91,37.61,6.13,0.09,0.15,569,13,0.599
video.js,Line,SUPPORT,0.04,0.03,590.82,31385449.08,5602.27,0.0,0.0,233,165,0.664
video.js,Module,SUPPORT,0.92,0.92,3.01,473.26,21.75,0.03,0.03,233,165,0.664
jest,Line,FEATURE,0.68,0.68,463.98,4855016.27,2203.41,0.02,0.03,160,20,0.656
jest,Module,FEATURE,0.83,0.83,10.04,2205.77,46.97,0.01,0.04,160,20,0.656
webtorrent,Line,TESTING,0.08,0.07,35.58,27418.08,165.58,0.02,0.04,306,0,0.638
webtorrent,Module,TESTING,0.13,0.12,1.7,65.49,8.09,0.03,0.09,306,0,0.638
npm,Line,TESTING,0.8,0.8,578.06,2827583.98,1681.54,0.08,0.12,478,113,0.523
npm,Module,TESTING,0.91,0.91,15.69,1636.97,40.46,0.07,0.16,478,113,0.523
devise,Line,SUPPORT,0.73,0.73,33.41,6131.12,78.3,0.03,0.05,113,21,0.606
devise,Module,SUPPORT,0.82,0.82,2.72,47.35,6.88,0.02,0.04,113,21,0.606
mongoose,Line,TESTING,0.58,0.58,599.79,2443531.2,1563.18,0.02,0.09,569,13,0.46
mongoose,Module,TESTING,0.76,0.76,14.22,1398.88,37.4,0.08,0.15,569,13,0.46
video.js,Line,OTHER,0.53,0.53,26694.25,882132212.47,29700.71,0.04,0.08,233,165,0.313
video.js,Module,OTHER,0.94,0.94,68.15,25191.48,158.72,0.14,0.25,233,165,0.313
jest,Line,UPGRADE,0.25,0.24,4094.79,449973190.36,21212.57,0.01,0.02,160,20,0.633
jest,Module,UPGRADE,0.31,0.3,130.72,444475.35,666.69,0.01,0.02,160,20,0.633
webtorrent,Line,FEATURE,0.0,-0.01,1.1,165.19,12.85,0.0,0.0,306,0,0.676
webtorrent,Module,FEATURE,0.0,-0.01,0.31,13.14,3.63,0.0,0.0,306,0,0.676
devise,Line,OTHER,0.69,0.68,766.28,4739636.15,2177.07,0.13,0.26,113,21,0.309
devise,Module,OTHER,0.83,0.83,46.89,10340.34,101.69,0.22,0.34,113,21,0.309
npm,Line,FEATURE,0.88,0.88,70.98,103213.82,321.27,0.03,0.06,478,113,0.615
npm,Module,FEATURE,0.86,0.86,1.25,31.18,5.58,0.03,0.04,478,113,0.615
mongoose,Line,FEATURE,0.92,0.92,54.53,48579.96,220.41,0.02,0.03,569,13,0.633
mongoose,Module,FEATURE,0.91,0.91,2.18,68.49,8.28,0.03,0.06,569,13,0.633
superagent,Line,BUG,0.0,-0.02,426.07,1672024.73,1293.07,0.02,0.03,124,11,0.464
superagent,Module,BUG,0.31,0.29,2.84,22.02,4.69,0.14,0.29,124,11,0.464
jest,Line,RELEASE,0.72,0.72,625.62,9628116.08,3102.92,0.0,0.0,160,20,0.603
jest,Module,RELEASE,0.59,0.58,12.12,876.75,29.61,0.02,0.08,160,20,0.603
webtorrent,Line,UPGRADE,0.12,0.11,3.23,2093.32,45.75,0.0,0.0,306,0,0.679
webtorrent,Module,UPGRADE,0.1,0.09,0.29,19.69,4.44,0.0,0.0,306,0,0.679
npm,Line,UPGRADE,0.84,0.84,9331.85,632763192.52,25154.78,0.03,0.06,478,113,0.521
npm,Module,UPGRADE,0.84,0.84,143.02,150704.01,388.21,0.03,0.05,478,113,0.521
mongoose,Line,UPGRADE,0.0,-0.0,14.08,10143.12,100.71,0.0,0.01,569,13,0.644
mongoose,Module,UPGRADE,0.1,0.1,1.14,16.08,4.01,0.01,0.03,569,13,0.644
superagent,Line,DOCS,0.07,0.05,67.3,75071.31,273.99,0.02,0.04,124,11,0.625
superagent,Module,DOCS,0.35,0.33,1.01,5.49,2.34,0.02,0.08,124,11,0.625
jest,Line,SUPPORT,0.74,0.74,689.86,6795213.99,2606.76,0.01,0.02,160,20,0.611
jest,Module,SUPPORT,0.93,0.93,13.21,1677.62,40.96,0.05,0.09,160,20,0.611
webtorrent,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,,,306,0,0.682
webtorrent,Module,RELEASE,1.0,1.0,0.0,0.0,0.0,,,306,0,0.682
npm,Line,RELEASE,0.96,0.96,5.24,271.6,16.48,0.08,0.1,478,113,0.618
npm,Module,RELEASE,1.0,1.0,0.13,0.12,0.34,0.14,0.14,478,113,0.618
mongoose,Line,RELEASE,0.09,0.09,3114.28,226615946.86,15053.77,0.01,0.01,569,13,0.453
mongoose,Module,RELEASE,0.44,0.44,8.01,1398.4,37.4,0.06,0.17,569,13,0.453
superagent,Line,REFACTOR,0.01,-0.01,580.3,6661774.33,2581.04,0.0,0.0,124,11,0.642
superagent,Module,REFACTOR,0.09,0.07,3.1,117.88,10.86,0.01,0.04,124,11,0.642
keystone,Line,BUG,1.0,1.0,12161.68,5278027583.45,72650.03,0.03,0.05,61,1443,0.423
keystone,Module,BUG,1.0,1.0,55.2,101771.89,319.02,0.15,0.26,61,1443,0.423
jest,Line,OTHER,0.58,0.57,38513.06,16050312869.28,126689.83,0.03,0.09,160,20,0.276
jest,Module,OTHER,0.77,0.77,667.64,3567957.37,1888.9,0.08,0.13,160,20,0.276
webtorrent,Line,SUPPORT,0.02,0.01,18.21,8391.79,91.61,0.02,0.03,306,0,0.642
webtorrent,Module,SUPPORT,0.16,0.15,0.63,11.03,3.32,0.02,0.04,306,0,0.642
npm,Line,SUPPORT,0.93,0.93,62.47,25957.45,161.11,0.08,0.14,478,113,0.573
npm,Module,SUPPORT,0.86,0.86,1.64,25.48,5.05,0.06,0.13,478,113,0.573
keystone,Line,DOCS,0.79,0.78,187649.66,1827946890782.82,1352015.86,0.0,0.0,61,1443,0.623
keystone,Module,DOCS,0.96,0.96,790.17,32428069.83,5694.56,0.0,0.0,61,1443,0.623
mongoose,Line,SUPPORT,0.34,0.34,270.63,2206006.52,1485.26,0.02,0.02,569,13,0.63
mongoose,Module,SUPPORT,0.82,0.82,1.93,48.44,6.96,0.06,0.08,569,13,0.63
superagent,Line,TESTING,0.44,0.43,700.53,7299872.38,2701.83,0.02,0.03,124,11,0.562
superagent,Module,TESTING,0.86,0.86,2.16,52.78,7.26,0.1,0.16,124,11,0.562
webtorrent,Line,OTHER,0.45,0.45,277.16,1064483.81,1031.74,0.16,0.33,306,0,0.441
webtorrent,Module,OTHER,0.5,0.5,12.16,1752.28,41.86,0.22,0.45,306,0,0.441
keystone,Line,REFACTOR,1.0,1.0,9582.09,3049071656.03,55218.4,0.0,0.02,61,1443,0.645
keystone,Module,REFACTOR,1.0,1.0,134.93,586321.05,765.72,0.0,0.02,61,1443,0.645
npm,Line,OTHER,0.95,0.95,20206.52,3334138493.29,57742.0,0.16,0.22,478,113,0.355
npm,Module,OTHER,0.96,0.96,339.99,648998.32,805.6,0.14,0.24,478,113,0.355
mongoose,Line,OTHER,0.44,0.44,11869.45,831654993.06,28838.43,0.01,0.02,569,13,0.355
mongoose,Module,OTHER,0.68,0.68,91.62,38629.63,196.54,0.01,0.09,569,13,0.355
superagent,Line,FEATURE,0.0,-0.02,43.6,191505.45,437.61,0.0,0.0,124,11,0.673
superagent,Module,FEATURE,0.07,0.05,2.47,514.25,22.68,0.0,0.0,124,11,0.673
keystone,Line,TESTING,1.0,1.0,4467.35,1029821387.55,32090.83,0.0,0.0,61,1443,0.618
keystone,Module,TESTING,1.0,1.0,9.8,4145.82,64.39,0.03,0.08,61,1443,0.618
keystone,Line,FEATURE,0.99,0.99,576.56,14348547.35,3787.95,0.0,0.0,61,1443,0.648
keystone,Module,FEATURE,0.99,0.99,10.05,4484.57,66.97,0.0,0.0,61,1443,0.648
superagent,Line,UPGRADE,0.29,0.28,5.47,1509.07,38.85,0.0,0.0,124,11,0.672
superagent,Module,UPGRADE,0.35,0.33,0.77,25.17,5.02,0.0,0.0,124,11,0.672
keystone,Line,UPGRADE,0.96,0.96,31.85,51372.61,226.66,0.0,0.0,61,1443,0.654
keystone,Module,UPGRADE,0.98,0.98,2.99,456.28,21.36,0.0,0.0,61,1443,0.654
superagent,Line,RELEASE,0.26,0.25,18.89,4328.09,65.79,0.01,0.06,124,11,0.566
superagent,Module,RELEASE,0.9,0.9,0.47,0.87,0.93,0.22,0.44,124,11,0.566
keystone,Line,RELEASE,1.0,1.0,0.42,5.59,2.36,0.05,0.05,61,1443,0.645
keystone,Module,RELEASE,1.0,1.0,0.16,0.83,0.91,0.05,0.08,61,1443,0.645
superagent,Line,SUPPORT,0.09,0.07,219.38,786163.77,886.66,0.0,0.0,124,11,0.611
superagent,Module,SUPPORT,0.59,0.58,0.91,7.14,2.67,0.06,0.1,124,11,0.611
keystone,Line,SUPPORT,0.99,0.99,270.46,2775439.16,1665.96,0.0,0.02,61,1443,0.613
keystone,Module,SUPPORT,1.0,1.0,1.97,100.64,10.03,0.07,0.08,61,1443,0.613
superagent,Line,OTHER,0.07,0.05,671.96,2801613.35,1673.8,0.04,0.06,124,11,0.344
superagent,Module,OTHER,0.36,0.34,9.4,481.52,21.94,0.18,0.33,124,11,0.344
keystone,Line,OTHER,0.99,0.99,265027.98,3332344685233.34,1825471.09,0.0,0.03,61,1443,0.405
keystone,Module,OTHER,1.0,1.0,1002.99,40436929.64,6359.0,0.11,0.26,61,1443,0.405
medium-editor,Line,BUG,0.97,0.97,294.1,620090.72,787.46,0.08,0.2,148,2,0.4
medium-editor,Module,BUG,0.98,0.98,16.66,2149.03,46.36,0.11,0.22,148,2,0.4
pandoc,Line,BUG,0.93,0.93,227.38,362106.36,601.75,0.16,0.28,133,3,0.399
pandoc,Module,BUG,0.96,0.96,9.61,991.77,31.49,0.29,0.57,133,3,0.399
medium-editor,Line,DOCS,0.62,0.61,385.82,3646190.89,1909.5,0.02,0.03,148,2,0.607
medium-editor,Module,DOCS,0.78,0.78,3.49,305.26,17.47,0.05,0.09,148,2,0.607
pandoc,Line,DOCS,0.83,0.83,96.7,40981.48,202.44,0.05,0.1,133,3,0.583
pandoc,Module,DOCS,0.74,0.73,2.71,124.48,11.16,0.1,0.22,133,3,0.583
medium-editor,Line,REFACTOR,0.97,0.97,11.63,1945.24,44.1,0.07,0.09,148,2,0.64
medium-editor,Module,REFACTOR,0.96,0.96,0.73,9.01,3.0,0.01,0.03,148,2,0.64
pandoc,Line,REFACTOR,0.65,0.64,93.91,167053.8,408.72,0.05,0.08,133,3,0.605
pandoc,Module,REFACTOR,0.95,0.95,0.85,5.54,2.35,0.05,0.08,133,3,0.605
medium-editor,Line,TESTING,0.98,0.98,110.06,167690.65,409.5,0.05,0.18,148,2,0.546
medium-editor,Module,TESTING,0.99,0.99,3.09,153.1,12.37,0.17,0.29,148,2,0.546
swagger-ui,Line,BUG,0.02,0.01,5536.84,120307700.66,10968.49,0.04,0.08,168,21,0.407
swagger-ui,Module,BUG,0.17,0.15,111.02,25641.7,160.13,0.05,0.11,168,21,0.407
pandoc,Line,TESTING,0.94,0.94,979.47,4621947.27,2149.87,0.05,0.1,133,3,0.468
pandoc,Module,TESTING,0.98,0.98,12.22,1320.92,36.34,0.14,0.32,133,3,0.468
medium-editor,Line,FEATURE,0.91,0.91,12.57,4637.25,68.1,0.0,0.0,148,2,0.661
medium-editor,Module,FEATURE,0.92,0.92,0.67,12.76,3.57,0.0,0.0,148,2,0.661
selenium,Line,BUG,1.0,1.0,851.0,724201.0,851.0,0.0,0.5,2,121,0.227
selenium,Module,BUG,1.0,1.0,28.0,784.0,28.0,0.5,1.0,2,121,0.227
selenium,Line,DOCS,1.0,1.0,3323.0,11042329.0,3323.0,0.0,0.0,2,121,0.341
selenium,Module,DOCS,1.0,1.0,77.0,5929.0,77.0,0.0,0.0,2,121,0.341
swagger-ui,Line,DOCS,0.82,0.82,122.55,675929.03,822.15,0.01,0.03,168,21,0.642
swagger-ui,Module,DOCS,0.85,0.85,3.23,201.13,14.18,0.01,0.05,168,21,0.642
pandoc,Line,FEATURE,0.9,0.9,16.66,26663.87,163.29,0.01,0.02,133,3,0.661
pandoc,Module,FEATURE,0.94,0.94,1.38,196.58,14.02,0.02,0.02,133,3,0.661
selenium,Line,REFACTOR,1.0,1.0,2456.0,6031936.0,2456.0,0.0,0.0,2,121,0.568
selenium,Module,REFACTOR,1.0,1.0,49.0,2401.0,49.0,0.0,0.0,2,121,0.568
medium-editor,Line,UPGRADE,0.96,0.96,5.18,731.89,27.05,0.04,0.04,148,2,0.658
medium-editor,Module,UPGRADE,0.86,0.86,0.59,10.02,3.17,0.02,0.05,148,2,0.658
selenium,Line,TESTING,1.0,1.0,7071.0,49999041.0,7071.0,0.0,0.0,2,121,0.227
selenium,Module,TESTING,1.0,1.0,279.0,77841.0,279.0,0.0,0.0,2,121,0.227
browser-sync,Line,BUG,0.0,-0.01,828.7,6916978.45,2630.01,0.02,0.03,185,34,0.503
browser-sync,Module,BUG,0.11,0.1,4.33,92.09,9.6,0.09,0.18,185,34,0.503
generator-jhipster,Line,BUG,0.3,0.29,1023.23,9580903.62,3095.3,0.08,0.17,202,5,0.259
generator-jhipster,Module,BUG,0.71,0.71,47.23,9841.81,99.21,0.11,0.24,202,5,0.259
selenium,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,,,2,121,0.682
selenium,Module,FEATURE,1.0,1.0,0.0,0.0,0.0,,,2,121,0.682
swagger-ui,Line,REFACTOR,0.03,0.02,109.47,1424970.03,1193.72,0.01,0.02,168,21,0.664
swagger-ui,Module,REFACTOR,0.04,0.02,2.71,716.12,26.76,0.01,0.02,168,21,0.664
pandoc,Line,UPGRADE,0.95,0.95,30.48,6553.45,80.95,0.04,0.08,133,3,0.576
pandoc,Module,UPGRADE,1.0,1.0,0.52,1.76,1.33,0.2,0.36,133,3,0.576
selenium,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,,,2,121,0.682
selenium,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,,,2,121,0.682
medium-editor,Line,RELEASE,0.95,0.95,6.07,1358.77,36.86,0.04,0.04,148,2,0.647
medium-editor,Module,RELEASE,0.97,0.97,0.34,3.45,1.86,0.04,0.05,148,2,0.647
selenium,Line,RELEASE,1.0,1.0,11890.0,141372100.0,11890.0,0.0,0.0,2,121,0.227
selenium,Module,RELEASE,1.0,1.0,15.0,225.0,15.0,0.0,0.0,2,121,0.227
browser-sync,Line,DOCS,0.12,0.11,14.25,10750.47,103.68,0.01,0.02,185,34,0.648
browser-sync,Module,DOCS,0.11,0.1,1.5,128.86,11.35,0.03,0.07,185,34,0.648
generator-jhipster,Line,DOCS,0.03,0.02,17.66,13100.83,114.46,0.04,0.09,202,5,0.621
generator-jhipster,Module,DOCS,0.07,0.06,1.21,37.19,6.1,0.01,0.05,202,5,0.621
selenium,Line,SUPPORT,1.0,1.0,2384.0,5683456.0,2384.0,0.0,0.0,2,121,0.341
selenium,Module,SUPPORT,1.0,1.0,73.0,5329.0,73.0,0.0,0.0,2,121,0.341
swagger-ui,Line,TESTING,0.41,0.4,8128.27,2259468919.24,47533.87,0.01,0.01,168,21,0.618
swagger-ui,Module,TESTING,0.52,0.51,65.57,104254.27,322.88,0.0,0.0,168,21,0.618
pandoc,Line,RELEASE,0.86,0.86,35.87,12855.04,113.38,0.01,0.04,133,3,0.608
pandoc,Module,RELEASE,0.98,0.98,0.29,0.5,0.7,0.21,0.27,133,3,0.608
medium-editor,Line,SUPPORT,0.88,0.88,133.77,463788.07,681.02,0.03,0.05,148,2,0.628
medium-editor,Module,SUPPORT,0.95,0.95,3.08,233.64,15.29,0.03,0.05,148,2,0.628
selenium,Line,OTHER,1.0,1.0,135736.0,18424261696.0,135736.0,0.0,0.0,2,121,0.023
selenium,Module,OTHER,1.0,1.0,835.0,697225.0,835.0,0.0,0.0,2,121,0.023
browser-sync,Line,REFACTOR,0.68,0.68,16.07,9357.31,96.73,0.0,0.0,185,34,0.669
browser-sync,Module,REFACTOR,0.71,0.71,0.73,15.24,3.9,0.01,0.01,185,34,0.669
generator-jhipster,Line,REFACTOR,0.29,0.28,1850.68,170030104.74,13039.56,0.01,0.04,202,5,0.599
generator-jhipster,Module,REFACTOR,0.87,0.87,19.88,14448.99,120.2,0.04,0.07,202,5,0.599
swagger-ui,Line,FEATURE,0.09,0.08,3678.47,143534351.75,11980.58,0.0,0.0,168,21,0.62
swagger-ui,Module,FEATURE,0.12,0.1,78.31,57639.74,240.08,0.01,0.01,168,21,0.62
pandoc,Line,SUPPORT,0.95,0.95,257.35,696475.47,834.55,0.06,0.13,133,3,0.516
pandoc,Module,SUPPORT,0.97,0.97,6.54,449.77,21.21,0.11,0.2,133,3,0.516
medium-editor,Line,OTHER,0.78,0.78,3931.03,145688135.91,12070.13,0.11,0.17,148,2,0.345
medium-editor,Module,OTHER,0.96,0.96,80.87,47363.77,217.63,0.13,0.28,148,2,0.345
browser-sync,Line,TESTING,0.18,0.17,149.89,456990.85,676.01,0.02,0.04,185,34,0.62
browser-sync,Module,TESTING,0.29,0.28,4.65,320.7,17.91,0.02,0.06,185,34,0.62
generator-jhipster,Line,TESTING,0.59,0.59,370.95,568944.15,754.28,0.06,0.14,202,5,0.413
generator-jhipster,Module,TESTING,0.57,0.56,13.9,1282.48,35.81,0.09,0.18,202,5,0.413
karma,Line,BUG,0.14,0.13,590.14,3505493.55,1872.3,0.08,0.15,191,10,0.3
karma,Module,BUG,0.79,0.79,21.61,3103.2,55.71,0.16,0.31,191,10,0.3
swagger-ui,Line,UPGRADE,0.57,0.56,727.89,24588297.69,4958.66,0.0,0.0,168,21,0.676
swagger-ui,Module,UPGRADE,0.57,0.56,3.63,399.13,19.98,0.0,0.0,168,21,0.676
