Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
react,Line,REFACTOR,-0.03,-0.07,6980.44,1770707943.69,42079.78,0.0,0.0,130,0,0.577
react,Module,REFACTOR,-0.02,-0.06,89.76,284418.03,533.31,0.0,0.0,130,0,0.577
nixpkgs,Line,TESTING,-0.01,-0.07,15952.82,16512870848.36,128502.42,0.09,0.17,93,0,0.416
nixpkgs,Module,TESTING,0.26,0.22,114.9,117403.03,342.64,0.09,0.24,93,0,0.416
brew,Line,DOCS,0.02,-0.01,168.57,559533.19,748.02,0.06,0.17,152,0,0.45
brew,Module,DOCS,0.13,0.1,8.71,620.11,24.9,0.14,0.25,152,0,0.45
angular.js,Line,UPGRADE,-0.08,-0.11,2950.82,112282972.35,10596.37,0.0,0.01,204,0,0.502
angular.js,Module,UPGRADE,0.11,0.09,11.84,1204.08,34.7,0.01,0.03,204,0,0.502
mesos,Line,FEATURE,0.08,0.06,10.72,1444.47,38.01,0.03,0.05,257,0,0.638
mesos,Module,FEATURE,0.69,0.68,0.35,0.96,0.98,0.02,0.04,257,0,0.638
lock,Line,FEATURE,-0.01,-0.02,783.9,69739553.9,8351.02,0.0,0.0,492,0,0.672
lock,Module,FEATURE,-0.01,-0.02,25.53,69728.55,264.06,0.0,0.0,492,0,0.672
nova,Line,UPGRADE,0.37,0.36,960.89,8038420.69,2835.21,0.04,0.08,234,0,0.49
nova,Module,UPGRADE,0.52,0.51,11.72,1192.88,34.54,0.12,0.3,234,0,0.49
Odin,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.682
Odin,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.682
react,Line,TESTING,-0.01,-0.05,59417.33,94640663519.0,307637.23,0.02,0.05,130,0,0.4
react,Module,TESTING,-0.01,-0.05,985.15,25881173.36,5087.35,0.12,0.21,130,0,0.4
nixpkgs,Line,FEATURE,-0.01,-0.07,5289.3,2472371381.5,49722.95,0.02,0.03,93,0,0.538
nixpkgs,Module,FEATURE,0.03,-0.03,4.31,123.76,11.12,0.01,0.02,93,0,0.538
cinder,Line,BUG,0.1,0.07,21050.79,4492076688.3,67022.96,0.3,0.51,181,0,0.342
cinder,Module,BUG,0.92,0.92,113.18,43354.06,208.22,0.36,0.57,181,0,0.342
brew,Line,REFACTOR,0.03,-0.0,331.73,4309696.22,2075.98,0.01,0.06,152,0,0.557
brew,Module,REFACTOR,0.02,-0.01,12.48,9985.25,99.93,0.01,0.05,152,0,0.557
angular.js,Line,RELEASE,0.64,0.63,126.13,47179.26,217.21,0.04,0.14,204,0,0.446
angular.js,Module,RELEASE,0.84,0.84,3.9,54.75,7.4,0.35,0.49,204,0,0.446
kubernetes,Line,REFACTOR,0.28,0.27,3034.47,195403478.36,13978.68,0.1,0.16,641,0,0.502
kubernetes,Module,REFACTOR,0.15,0.14,94.98,206981.5,454.95,0.07,0.13,641,0,0.502
mesos,Line,UPGRADE,-0.01,-0.03,2088.94,358731095.75,18940.2,0.03,0.07,257,0,0.524
mesos,Module,UPGRADE,0.07,0.05,6.46,1237.72,35.18,0.04,0.11,257,0,0.524
lock,Line,UPGRADE,-0.0,-0.01,237.64,25251138.58,5025.05,0.0,0.0,492,0,0.664
lock,Module,UPGRADE,0.01,-0.0,3.87,1983.46,44.54,0.01,0.02,492,0,0.664
Odin,Line,RELEASE,0.31,0.19,0.88,9.6,3.1,0.0,0.03,35,0,0.656
Odin,Module,RELEASE,0.84,0.81,0.16,0.19,0.43,0.03,0.09,35,0,0.656
nova,Line,RELEASE,-0.01,-0.03,1057.6,26054221.24,5104.33,0.24,0.38,234,0,0.455
nova,Module,RELEASE,0.57,0.56,6.16,357.97,18.92,0.37,0.53,234,0,0.455
gitlabhq,Line,FEATURE,0.27,0.27,513.74,3212004.89,1792.21,0.09,0.15,1154,0,0.49
gitlabhq,Module,FEATURE,0.29,0.29,21.51,7897.09,88.87,0.1,0.2,1154,0,0.49
nixpkgs,Line,UPGRADE,0.19,0.14,805.59,8795994.41,2965.8,0.1,0.25,93,0,0.412
nixpkgs,Module,UPGRADE,0.25,0.21,39.77,16623.17,128.93,0.13,0.26,93,0,0.412
react,Line,FEATURE,-0.02,-0.06,9838.93,4405570675.15,66374.47,0.02,0.02,130,0,0.6
react,Module,FEATURE,-0.03,-0.07,163.58,770868.38,877.99,0.01,0.03,130,0,0.6
cinder,Line,DOCS,0.52,0.51,911.29,7776052.96,2788.56,0.04,0.12,181,0,0.526
cinder,Module,DOCS,0.58,0.57,20.34,4551.5,67.46,0.13,0.24,181,0,0.526
brew,Line,TESTING,0.01,-0.02,653.38,6372660.1,2524.41,0.09,0.16,152,0,0.403
brew,Module,TESTING,0.01,-0.02,29.72,10321.35,101.59,0.07,0.17,152,0,0.403
angular.js,Line,SUPPORT,-0.04,-0.07,45.8,41483.21,203.67,0.02,0.03,204,0,0.606
angular.js,Module,SUPPORT,0.02,-0.0,2.12,42.1,6.49,0.01,0.02,204,0,0.606
Odin,Line,SUPPORT,-0.01,-0.18,287.63,597079.31,772.71,0.0,0.0,35,0,0.617
Odin,Module,SUPPORT,0.15,0.0,3.69,91.18,9.55,0.0,0.06,35,0,0.617
nixpkgs,Line,RELEASE,0.17,0.12,589.72,5652336.3,2377.46,0.05,0.13,93,0,0.443
nixpkgs,Module,RELEASE,0.39,0.35,20.53,3204.0,56.6,0.13,0.23,93,0,0.443
mesos,Line,RELEASE,0.4,0.39,136.48,119475.39,345.65,0.02,0.08,257,0,0.538
mesos,Module,RELEASE,0.63,0.62,2.86,53.96,7.35,0.06,0.11,257,0,0.538
react,Line,UPGRADE,-0.04,-0.08,1626.5,69903792.6,8360.85,0.01,0.02,130,0,0.536
react,Module,UPGRADE,-0.01,-0.05,76.4,165906.97,407.32,0.0,0.02,130,0,0.536
nova,Line,SUPPORT,0.25,0.23,7978.57,1073345854.56,32761.96,0.12,0.25,234,0,0.372
nova,Module,SUPPORT,0.21,0.19,280.31,1430459.02,1196.02,0.14,0.3,234,0,0.372
elasticsearch,Line,BUG,0.47,0.46,253676.89,845210308597.47,919353.2,0.19,0.27,270,0,0.259
elasticsearch,Module,BUG,0.53,0.52,10447.69,1471158468.46,38355.68,0.27,0.34,270,0,0.259
cinder,Line,REFACTOR,0.55,0.54,3177.48,47674713.31,6904.69,0.05,0.09,181,0,0.558
cinder,Module,REFACTOR,0.77,0.76,12.57,697.44,26.41,0.03,0.22,181,0,0.558
brew,Line,FEATURE,-0.02,-0.05,6.61,1729.18,41.58,0.0,0.0,152,0,0.658
brew,Module,FEATURE,0.25,0.22,0.22,0.54,0.73,0.0,0.01,152,0,0.658
lock,Line,RELEASE,0.02,0.01,413.3,14862223.9,3855.16,0.03,0.06,492,0,0.537
lock,Module,RELEASE,0.14,0.13,36.65,33771.64,183.77,0.16,0.29,492,0,0.537
angular.js,Line,OTHER,0.54,0.53,25244.97,4071390409.99,63807.45,0.2,0.32,204,0,0.199
angular.js,Module,OTHER,0.31,0.29,714.19,3121753.45,1766.85,0.11,0.19,204,0,0.199
Odin,Line,OTHER,0.23,0.1,8072.97,133387413.23,11549.35,0.06,0.14,35,0,0.425
Odin,Module,OTHER,0.67,0.61,126.39,29108.91,170.61,0.03,0.17,35,0,0.425
nixpkgs,Line,SUPPORT,0.11,0.06,2189.75,52911631.56,7274.04,0.08,0.16,93,0,0.415
nixpkgs,Module,SUPPORT,0.38,0.34,65.96,40203.5,200.51,0.13,0.24,93,0,0.415
kubernetes,Line,TESTING,0.09,0.08,35793.03,12179307065.21,110359.9,0.09,0.21,641,0,0.388
kubernetes,Module,TESTING,0.45,0.45,277.2,618006.62,786.13,0.13,0.26,641,0,0.388
react,Line,RELEASE,-0.02,-0.06,6489.91,1063002062.12,32603.71,0.03,0.12,130,0,0.449
react,Module,RELEASE,0.0,-0.04,149.18,880824.03,938.52,0.05,0.13,130,0,0.449
mesos,Line,SUPPORT,0.54,0.53,872.96,6118950.28,2473.65,0.05,0.11,257,0,0.514
mesos,Module,SUPPORT,0.72,0.71,14.87,1480.37,38.48,0.04,0.16,257,0,0.514
nova,Line,OTHER,0.15,0.13,171211.53,437491998246.2,661431.78,0.2,0.32,234,0,0.16
nova,Module,OTHER,0.5,0.49,1697.7,50513270.27,7107.27,0.27,0.49,234,0,0.16
cinder,Line,TESTING,0.69,0.68,2193.54,23502964.66,4847.99,0.15,0.24,181,0,0.437
cinder,Module,TESTING,0.47,0.45,86.47,56917.39,238.57,0.1,0.25,181,0,0.437
brew,Line,UPGRADE,0.06,0.03,142.36,271740.53,521.29,0.1,0.22,152,0,0.389
brew,Module,UPGRADE,0.03,-0.0,14.16,5314.42,72.9,0.12,0.3,152,0,0.389
elasticsearch,Line,DOCS,0.32,0.31,229460.55,688300705049.24,829638.9,0.14,0.24,270,0,0.296
elasticsearch,Module,DOCS,0.48,0.47,6488.19,616549943.68,24830.42,0.21,0.29,270,0,0.296
nixpkgs,Line,OTHER,0.39,0.35,127555.51,114399219303.38,338229.54,0.08,0.11,93,0,0.312
nixpkgs,Module,OTHER,0.38,0.34,2977.5,73113762.48,8550.66,0.12,0.27,93,0,0.312
lock,Line,SUPPORT,-0.01,-0.02,277.81,9945599.22,3153.66,0.0,0.01,492,0,0.638
lock,Module,SUPPORT,0.0,-0.01,9.44,6547.95,80.92,0.01,0.02,492,0,0.638
react,Line,SUPPORT,-0.01,-0.05,13029.78,4192157827.5,64746.88,0.05,0.12,130,0,0.477
react,Module,SUPPORT,0.01,-0.03,177.17,729066.41,853.85,0.06,0.14,130,0,0.477
brew,Line,RELEASE,-0.0,-0.03,3.8,302.38,17.39,0.02,0.03,152,0,0.645
brew,Module,RELEASE,0.37,0.35,0.4,1.51,1.23,0.01,0.02,152,0,0.645
cinder,Line,FEATURE,0.57,0.56,474.25,1388866.84,1178.5,0.06,0.09,181,0,0.589
cinder,Module,FEATURE,0.48,0.47,4.91,208.79,14.45,0.06,0.12,181,0,0.589
mesos,Line,OTHER,0.51,0.5,11958.31,1114010902.56,33376.8,0.09,0.2,257,0,0.381
mesos,Module,OTHER,0.62,0.61,293.46,545220.98,738.39,0.12,0.22,257,0,0.381
elasticsearch,Line,REFACTOR,0.38,0.37,100229.65,140131187665.45,374341.0,0.05,0.18,270,0,0.437
elasticsearch,Module,REFACTOR,0.28,0.27,3276.1,183625682.25,13550.86,0.09,0.21,270,0,0.437
gitlabhq,Line,UPGRADE,0.1,0.1,403.36,3678229.4,1917.87,0.05,0.11,1154,0,0.501
gitlabhq,Module,UPGRADE,0.3,0.3,9.61,1971.64,44.4,0.11,0.2,1154,0,0.501
kubernetes,Line,FEATURE,0.17,0.16,1108.13,17291152.37,4158.26,0.03,0.08,641,0,0.531
kubernetes,Module,FEATURE,0.25,0.24,34.84,17864.39,133.66,0.06,0.12,641,0,0.531
react,Line,OTHER,0.01,-0.03,404878.08,3812922863015.33,1952670.7,0.08,0.19,130,0,0.155
react,Module,OTHER,0.01,-0.03,9556.57,2415682173.54,49149.59,0.11,0.22,130,0,0.155
brew,Line,SUPPORT,-0.0,-0.03,181.12,2252051.88,1500.68,0.05,0.13,152,0,0.535
brew,Module,SUPPORT,0.05,0.02,6.23,763.05,27.62,0.09,0.18,152,0,0.535
cinder,Line,UPGRADE,0.74,0.73,116.89,55947.8,236.53,0.15,0.21,181,0,0.551
cinder,Module,UPGRADE,0.53,0.52,5.77,150.28,12.26,0.1,0.2,181,0,0.551
elasticsearch,Line,TESTING,0.77,0.77,361204.62,1127018299834.68,1061611.18,0.16,0.28,270,0,0.31
elasticsearch,Module,TESTING,0.56,0.55,13684.66,1719955843.47,41472.35,0.14,0.25,270,0,0.31
lock,Line,OTHER,0.23,0.22,34851.47,23689409257.96,153913.64,0.11,0.17,492,0,0.344
lock,Module,OTHER,0.06,0.05,168.08,631677.66,794.78,0.21,0.36,492,0,0.344
brew,Line,OTHER,0.08,0.05,2943.89,106673549.94,10328.29,0.11,0.28,152,0,0.199
brew,Module,OTHER,0.18,0.15,196.29,358358.05,598.63,0.18,0.35,152,0,0.199
cinder,Line,RELEASE,-0.0,-0.03,256.68,1521980.63,1233.69,0.09,0.2,181,0,0.554
cinder,Module,RELEASE,0.46,0.44,5.98,250.42,15.82,0.09,0.23,181,0,0.554
elasticsearch,Line,FEATURE,-0.08,-0.1,151080.41,239657409655.29,489548.17,0.03,0.04,270,0,0.477
elasticsearch,Module,FEATURE,-0.06,-0.08,2020.0,44109658.54,6641.51,0.03,0.07,270,0,0.477
cinder,Line,SUPPORT,0.91,0.91,3185.93,37034140.46,6085.57,0.17,0.33,181,0,0.423
cinder,Module,SUPPORT,0.95,0.95,38.8,4188.02,64.71,0.18,0.36,181,0,0.423
kubernetes,Line,UPGRADE,0.09,0.08,2372.0,113095923.03,10634.66,0.07,0.12,641,0,0.459
kubernetes,Module,UPGRADE,0.26,0.25,40.79,23305.41,152.66,0.08,0.15,641,0,0.459
elasticsearch,Line,UPGRADE,0.79,0.79,100240.02,63468226301.63,251929.01,0.05,0.13,270,0,0.348
elasticsearch,Module,UPGRADE,0.67,0.66,9315.62,842452621.91,29025.03,0.1,0.15,270,0,0.348
gitlabhq,Line,RELEASE,0.04,0.04,65.66,177570.06,421.39,0.03,0.08,1154,0,0.575
gitlabhq,Module,RELEASE,0.2,0.2,3.14,275.48,16.6,0.08,0.17,1154,0,0.575
cf-deployment,Line,BUG,-0.04,-0.07,37.32,27289.98,165.2,0.04,0.08,192,0,0.546
cf-deployment,Module,BUG,0.01,-0.02,3.46,186.98,13.67,0.02,0.1,192,0,0.546
cinder,Line,OTHER,0.09,0.06,130204.75,248358473166.67,498355.77,0.19,0.32,181,0,0.279
cinder,Module,OTHER,0.93,0.93,462.17,796328.83,892.37,0.29,0.47,181,0,0.279
office-js,Line,BUG,-0.01,-0.03,7557.87,6540197437.43,80871.49,0.0,0.0,307,0,0.662
office-js,Module,BUG,0.02,0.0,3.99,1011.89,31.81,0.01,0.03,307,0,0.662
elasticsearch,Line,RELEASE,0.9,0.9,10326.83,496781929.5,22288.61,0.13,0.26,270,0,0.322
elasticsearch,Module,RELEASE,0.73,0.72,853.15,3349243.29,1830.09,0.07,0.15,270,0,0.322
cf-deployment,Line,DOCS,-0.01,-0.04,12.06,5733.5,75.72,0.02,0.02,192,0,0.649
cf-deployment,Module,DOCS,0.28,0.26,0.42,5.02,2.24,0.01,0.02,192,0,0.649
linux,Line,BUG,-0.06,-0.07,5461.12,238788409.79,15452.78,0.27,0.51,640,0,0.136
linux,Module,BUG,-0.03,-0.04,284.94,557171.78,746.44,0.3,0.57,640,0,0.136
d3,Line,BUG,0.13,0.11,101.58,208020.42,456.09,0.09,0.22,262,0,0.527
d3,Module,BUG,0.29,0.28,5.27,447.28,21.15,0.16,0.29,262,0,0.527
socket.io,Line,BUG,-0.05,-0.09,259.87,1112690.42,1054.84,0.11,0.17,127,0,0.511
socket.io,Module,BUG,-0.04,-0.08,18.82,5041.22,71.0,0.05,0.28,127,0,0.511
office-js,Line,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
kubernetes,Line,RELEASE,0.0,-0.01,9238.28,1185907182.01,34437.0,0.03,0.09,641,0,0.404
kubernetes,Module,RELEASE,0.03,0.02,73.97,47985.05,219.05,0.04,0.08,641,0,0.404
elasticsearch,Line,SUPPORT,0.33,0.32,450928.14,2346086053195.0,1531693.85,0.13,0.19,270,0,0.339
elasticsearch,Module,SUPPORT,0.44,0.43,8563.24,918485683.57,30306.53,0.12,0.23,270,0,0.339
cf-deployment,Line,REFACTOR,-0.0,-0.03,8.32,3203.61,56.6,0.0,0.0,192,0,0.672
cf-deployment,Module,REFACTOR,0.15,0.13,0.25,2.4,1.55,0.0,0.01,192,0,0.672
d3,Line,DOCS,-0.12,-0.14,0.11,0.07,0.26,0.1,0.1,262,0,0.681
d3,Module,DOCS,-2.43,-2.5,0.09,0.01,0.11,0.1,0.1,262,0,0.681
socket.io,Line,DOCS,-0.02,-0.06,3690.82,781531249.14,27955.88,0.0,0.0,127,0,0.632
socket.io,Module,DOCS,-0.02,-0.06,56.07,163845.39,404.78,0.0,0.01,127,0,0.632
office-js,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
webpack,Line,BUG,0.0,-0.01,2581.9,586177711.91,24211.11,0.09,0.17,424,0,0.367
webpack,Module,BUG,0.34,0.33,44.85,23912.26,154.64,0.1,0.24,424,0,0.367
cf-deployment,Line,TESTING,-0.01,-0.04,171.37,1600568.81,1265.14,0.06,0.14,192,0,0.531
cf-deployment,Module,TESTING,0.33,0.31,2.65,76.77,8.76,0.14,0.25,192,0,0.531
elasticsearch,Line,OTHER,0.62,0.61,3675955.46,156262078739869.6,12500483.14,0.16,0.29,270,0,0.235
elasticsearch,Module,OTHER,0.55,0.54,144890.29,198644396224.23,445695.41,0.14,0.21,270,0,0.235
jekyll,Line,BUG,0.08,0.05,351.18,3126079.7,1768.07,0.16,0.32,138,0,0.391
jekyll,Module,BUG,0.46,0.44,18.96,3688.93,60.74,0.14,0.38,138,0,0.391
d3,Line,REFACTOR,-0.01,-0.03,134.88,3521483.07,1876.56,0.0,0.0,262,0,0.674
d3,Module,REFACTOR,0.0,-0.02,1.72,491.72,22.17,0.0,0.0,262,0,0.674
gitlabhq,Line,SUPPORT,0.23,0.23,622.86,7973462.13,2823.73,0.09,0.16,1154,0,0.516
gitlabhq,Module,SUPPORT,0.52,0.52,14.27,3241.08,56.93,0.09,0.2,1154,0,0.516
requests,Line,BUG,0.23,0.2,44.25,8861.34,94.13,0.09,0.25,137,0,0.388
requests,Module,BUG,0.36,0.34,4.64,56.67,7.53,0.13,0.31,137,0,0.388
socket.io,Line,REFACTOR,-0.04,-0.08,13.88,4952.53,70.37,0.0,0.0,127,0,0.666
socket.io,Module,REFACTOR,0.1,0.06,0.35,1.64,1.28,0.0,0.01,127,0,0.666
office-js,Line,TESTING,-0.01,-0.03,4395.08,1553289296.73,39411.79,0.0,0.0,307,0,0.677
office-js,Module,TESTING,-0.01,-0.03,4.32,1370.45,37.02,0.0,0.0,307,0,0.677
linux,Line,DOCS,-0.03,-0.04,1272.37,43406710.03,6588.38,0.05,0.11,640,0,0.504
linux,Module,DOCS,-0.02,-0.03,23.86,13652.91,116.85,0.02,0.24,640,0,0.504
cf-deployment,Line,FEATURE,0.09,0.07,0.31,4.16,2.04,0.0,0.0,192,0,0.677
cf-deployment,Module,FEATURE,0.53,0.52,0.12,0.09,0.31,0.0,0.0,192,0,0.677
jekyll,Line,DOCS,0.03,-0.01,521.02,6566308.84,2562.48,0.04,0.11,138,0,0.485
jekyll,Module,DOCS,0.06,0.02,36.31,25963.96,161.13,0.06,0.14,138,0,0.485
kubernetes,Line,SUPPORT,0.01,0.0,56003.66,89094625465.99,298487.23,0.06,0.12,641,0,0.448
kubernetes,Module,SUPPORT,0.1,0.09,303.5,2507067.54,1583.37,0.07,0.14,641,0,0.448
webpack,Line,DOCS,-0.01,-0.02,54.06,314997.77,561.25,0.0,0.0,424,0,0.658
webpack,Module,DOCS,0.06,0.05,1.2,76.73,8.76,0.01,0.02,424,0,0.658
d3,Line,TESTING,-0.01,-0.03,244.05,9901188.0,3146.62,0.02,0.03,262,0,0.613
d3,Module,TESTING,0.01,-0.01,3.96,743.02,27.26,0.03,0.06,262,0,0.613
requests,Line,DOCS,0.08,0.04,47.43,28110.87,167.66,0.06,0.12,137,0,0.509
requests,Module,DOCS,0.28,0.25,2.34,27.48,5.24,0.07,0.18,137,0,0.509
socket.io,Line,TESTING,-0.03,-0.07,4396.19,754287225.44,27464.29,0.02,0.04,127,0,0.587
socket.io,Module,TESTING,-0.03,-0.07,4.61,228.34,15.11,0.01,0.01,127,0,0.587
office-js,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
cf-deployment,Line,UPGRADE,0.01,-0.02,2.51,238.13,15.43,0.02,0.02,192,0,0.667
cf-deployment,Module,UPGRADE,0.65,0.64,0.14,0.09,0.29,0.02,0.03,192,0,0.667
jekyll,Line,REFACTOR,0.24,0.21,30.99,9452.74,97.23,0.03,0.08,138,0,0.6
jekyll,Module,REFACTOR,0.33,0.3,0.91,8.12,2.85,0.04,0.16,138,0,0.6
d3,Line,FEATURE,0.05,0.03,0.26,8.8,2.97,0.1,0.1,262,0,0.68
d3,Module,FEATURE,0.4,0.39,0.1,0.07,0.26,0.1,0.1,262,0,0.68
requests,Line,REFACTOR,-0.01,-0.05,11.23,11158.08,105.63,0.0,0.0,137,0,0.661
requests,Module,REFACTOR,0.33,0.3,0.26,0.57,0.76,0.0,0.01,137,0,0.661
webpack,Line,REFACTOR,-0.07,-0.08,1398.58,29200970.61,5403.79,0.0,0.0,424,0,0.593
webpack,Module,REFACTOR,0.02,0.01,37.39,42495.94,206.15,0.01,0.01,424,0,0.593
socket.io,Line,FEATURE,-0.01,-0.05,303.92,7208360.07,2684.84,0.0,0.0,127,0,0.657
socket.io,Module,FEATURE,-0.02,-0.06,14.89,9855.11,99.27,0.0,0.0,127,0,0.657
office-js,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
linux,Line,REFACTOR,-0.07,-0.08,724.31,6809207.9,2609.45,0.0,0.0,640,0,0.613
linux,Module,REFACTOR,0.54,0.54,7.02,714.64,26.73,0.03,0.1,640,0,0.613
cf-deployment,Line,RELEASE,0.0,-0.03,307.08,2983835.21,1727.38,0.16,0.2,192,0,0.526
cf-deployment,Module,RELEASE,0.36,0.34,6.05,252.07,15.88,0.07,0.27,192,0,0.526
jekyll,Line,TESTING,0.46,0.44,142.36,154234.98,392.73,0.1,0.25,138,0,0.436
jekyll,Module,TESTING,0.29,0.26,15.47,3277.36,57.25,0.12,0.36,138,0,0.436
lodash,Line,BUG,-0.02,-0.03,2457.34,285346248.55,16892.19,0.0,0.0,414,0,0.601
lodash,Module,BUG,-0.0,-0.01,29.71,41325.53,203.29,0.0,0.0,414,0,0.601
d3,Line,UPGRADE,-0.0,-0.02,6.14,8971.86,94.72,0.0,0.0,262,0,0.678
d3,Module,UPGRADE,0.1,0.08,0.19,0.81,0.9,0.0,0.0,262,0,0.678
requests,Line,TESTING,-0.01,-0.05,141.96,565398.8,751.93,0.05,0.18,137,0,0.477
requests,Module,TESTING,0.44,0.42,2.28,31.21,5.59,0.12,0.32,137,0,0.477
socket.io,Line,UPGRADE,0.27,0.24,0.21,0.32,0.57,0.0,0.0,127,0,0.673
socket.io,Module,UPGRADE,0.24,0.21,0.14,0.07,0.27,0.0,0.0,127,0,0.673
kubernetes,Line,OTHER,0.52,0.52,344562.94,894351528069.16,945701.61,0.07,0.17,641,0,0.291
kubernetes,Module,OTHER,0.84,0.84,2476.0,35518325.65,5959.73,0.13,0.25,641,0,0.291
office-js,Line,RELEASE,-0.03,-0.05,35084.46,37259186338.76,193026.39,0.48,0.54,307,0,0.455
office-js,Module,RELEASE,-0.05,-0.07,24.58,10095.56,100.48,0.5,0.57,307,0,0.455
cf-deployment,Line,SUPPORT,-0.02,-0.05,27.53,21147.8,145.42,0.01,0.03,192,0,0.635
cf-deployment,Module,SUPPORT,0.01,-0.02,3.13,696.52,26.39,0.04,0.06,192,0,0.635
jekyll,Line,FEATURE,-0.01,-0.05,93.06,261331.06,511.21,0.01,0.01,138,0,0.604
jekyll,Module,FEATURE,-0.0,-0.04,9.53,4120.05,64.19,0.01,0.04,138,0,0.604
webpack,Line,TESTING,0.31,0.3,759.21,8843403.67,2973.79,0.04,0.1,424,0,0.497
webpack,Module,TESTING,0.46,0.45,24.68,9338.7,96.64,0.05,0.11,424,0,0.497
d3,Line,RELEASE,-0.01,-0.03,2.24,379.82,19.49,0.0,0.0,262,0,0.647
d3,Module,RELEASE,0.1,0.08,0.29,1.95,1.4,0.0,0.0,262,0,0.647
requests,Line,FEATURE,-0.01,-0.05,1.01,26.3,5.13,0.0,0.0,137,0,0.649
requests,Module,FEATURE,0.34,0.31,0.14,0.11,0.33,0.0,0.0,137,0,0.649
socket.io,Line,RELEASE,-0.03,-0.07,104.66,288754.36,537.36,0.36,0.54,127,0,0.496
socket.io,Module,RELEASE,-0.03,-0.07,13.55,5096.74,71.39,0.39,0.65,127,0,0.496
lodash,Line,DOCS,-0.02,-0.03,6395.57,1852595763.95,43041.79,0.0,0.0,414,0,0.588
lodash,Module,DOCS,-0.01,-0.02,43.1,84608.9,290.88,0.0,0.0,414,0,0.588
office-js,Line,SUPPORT,-0.0,-0.02,1769.23,953910220.04,30885.44,0.0,0.0,307,0,0.671
office-js,Module,SUPPORT,-0.0,-0.02,1.18,347.63,18.64,0.03,0.04,307,0,0.671
jekyll,Line,UPGRADE,-0.0,-0.04,43.42,77943.58,279.18,0.04,0.08,138,0,0.572
jekyll,Module,UPGRADE,0.01,-0.03,7.37,2101.62,45.84,0.03,0.08,138,0,0.572
cf-deployment,Line,OTHER,0.04,0.01,966.82,12563136.2,3544.45,0.07,0.19,192,0,0.26
cf-deployment,Module,OTHER,0.31,0.29,25.03,3706.2,60.88,0.12,0.3,192,0,0.26
gitlabhq,Line,OTHER,0.42,0.42,24318.39,6433411325.99,80208.55,0.18,0.33,1154,0,0.25
gitlabhq,Module,OTHER,0.5,0.5,489.49,6395823.06,2529.0,0.27,0.48,1154,0,0.25
linux,Line,TESTING,-0.05,-0.06,1680.71,51209333.63,7156.07,0.07,0.13,640,0,0.464
linux,Module,TESTING,-0.05,-0.06,28.13,9404.6,96.98,0.08,0.2,640,0,0.464
webpack,Line,FEATURE,-0.03,-0.04,204.45,1031292.94,1015.53,0.0,0.0,424,0,0.591
webpack,Module,FEATURE,0.04,0.03,9.86,7179.73,84.73,0.0,0.02,424,0,0.591
requests,Line,UPGRADE,-0.02,-0.06,26.12,25956.87,161.11,0.01,0.02,137,0,0.646
requests,Module,UPGRADE,0.15,0.12,0.63,8.08,2.84,0.01,0.04,137,0,0.646
json-server,Line,BUG,-0.02,-0.06,415.56,6743022.64,2596.73,0.07,0.15,121,0,0.546
json-server,Module,BUG,0.01,-0.03,7.44,3542.88,59.52,0.17,0.26,121,0,0.546
d3,Line,SUPPORT,-0.02,-0.04,23.56,12526.08,111.92,0.0,0.01,262,0,0.655
d3,Module,SUPPORT,0.21,0.19,0.89,16.57,4.07,0.02,0.02,262,0,0.655
socket.io,Line,SUPPORT,-0.04,-0.08,54.17,78359.12,279.93,0.0,0.0,127,0,0.646
socket.io,Module,SUPPORT,0.09,0.05,1.3,18.06,4.25,0.0,0.0,127,0,0.646
lodash,Line,REFACTOR,0.01,-0.0,15.8,12050.68,109.78,0.0,0.0,414,0,0.666
lodash,Module,REFACTOR,0.97,0.97,0.17,0.75,0.86,0.0,0.01,414,0,0.666
jekyll,Line,RELEASE,0.29,0.26,134.88,201742.2,449.16,0.17,0.28,138,0,0.439
jekyll,Module,RELEASE,0.62,0.61,7.21,428.4,20.7,0.3,0.49,138,0,0.439
office-js,Line,OTHER,0.14,0.13,175498.45,90580140101.53,300965.35,0.35,0.53,307,0,0.341
office-js,Module,OTHER,0.15,0.14,120.26,26598.24,163.09,0.58,0.63,307,0,0.341
json-server,Line,DOCS,0.23,0.2,0.17,0.68,0.83,0.09,0.09,121,0,0.678
