Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
vega,Module,BUG,0.83,0.82,13.92,3838.68,61.96,0.39,0.68,38
dat,Line,TESTING,0.89,0.88,210.98,304316.94,551.65,0.05,0.21,19
dat,Module,TESTING,0.88,0.86,8.42,534.38,23.12,0.11,0.32,19
fluentd,Line,REFACTOR,0.99,0.99,15.86,499.79,22.36,0.75,0.94,16
fluentd,Module,REFACTOR,0.98,0.98,0.44,0.57,0.75,0.75,0.81,16
dat,Line,FEATURE,0.75,1.25,4.0,16.0,4.0,0.0,0.0,2
dat,Module,FEATURE,0.75,1.12,1.0,1.0,1.0,0.0,0.0,2
middleman,Line,UPGRADE,0.85,0.55,402.69,347441.02,589.44,0.0,0.0,4
middleman,Module,UPGRADE,0.79,0.79,12.18,212.81,14.59,0.25,0.25,4
nightwatch,Line,SUPPORT,0.53,0.47,518.03,456853.88,675.91,0.11,0.21,19
nightwatch,Module,SUPPORT,0.84,0.81,5.52,44.97,6.71,0.16,0.32,19
fpm,Line,SUPPORT,0.83,0.81,257.69,377231.25,614.19,0.27,0.32,22
fpm,Module,SUPPORT,0.83,0.8,10.28,727.41,26.97,0.14,0.41,22
core-js,Line,DOCS,0.98,0.97,26.33,2079.18,45.6,0.6,0.7,10
core-js,Module,DOCS,0.95,0.92,3.5,47.38,6.88,0.5,0.6,10
mathjs,Line,BUG,0.9,0.9,2604.2,119756205.8,10943.32,0.13,0.2,79
mathjs,Module,BUG,0.85,0.84,126.76,128313.22,358.21,0.19,0.33,79
core-js,Line,REFACTOR,0.88,0.88,3707.5,20651721.99,4544.42,0.0,0.0,3
core-js,Module,REFACTOR,0.83,1.34,625.33,463721.18,680.97,0.0,0.0,3
vega,Line,DOCS,0.87,0.86,2370.81,20405920.51,4517.29,0.0,0.09,23
vega,Module,DOCS,0.9,0.88,4.99,59.3,7.7,0.43,0.65,23
dat,Line,UPGRADE,0.84,0.79,9.03,200.17,14.15,0.1,0.1,10
dat,Module,UPGRADE,0.88,0.82,1.39,5.97,2.44,0.2,0.4,10
fluentd,Line,TESTING,0.99,0.99,1572.46,6066913.17,2463.11,0.24,0.33,76
fluentd,Module,TESTING,1.0,1.0,17.98,1038.09,32.22,0.37,0.53,76
middleman,Line,RELEASE,0.77,0.72,54.37,4722.68,68.72,0.0,0.08,12
middleman,Module,RELEASE,0.88,0.84,1.33,4.62,2.15,0.25,0.67,12
nightwatch,Line,OTHER,0.87,0.87,602.25,3559073.51,1886.55,0.28,0.34,122
nightwatch,Module,OTHER,0.97,0.97,14.64,2179.41,46.68,0.39,0.58,122
fpm,Line,OTHER,0.89,0.89,1260.63,24606110.26,4960.45,0.17,0.39,59
fpm,Module,OTHER,0.9,0.89,44.16,34648.03,186.14,0.46,0.75,59
mathjs,Line,DOCS,0.77,0.75,1456.78,9112080.1,3018.62,0.11,0.19,27
mathjs,Module,DOCS,0.85,0.83,45.46,8426.44,91.8,0.07,0.19,27
dat,Line,RELEASE,0.75,1.25,1.0,1.0,1.0,0.0,0.5,2
dat,Module,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2
vega,Line,REFACTOR,0.88,0.84,2445.68,33139317.57,5756.68,0.0,0.11,9
vega,Module,REFACTOR,0.88,0.81,19.44,1401.33,37.43,0.0,0.22,9
core-js,Line,TESTING,1.0,1.0,1500.58,6850211.25,2617.29,0.36,0.36,22
core-js,Module,TESTING,1.0,1.0,40.19,5615.14,74.93,0.45,0.64,22
dat,Line,SUPPORT,0.86,0.72,56.92,6758.53,82.21,0.0,0.4,5
dat,Module,SUPPORT,0.9,0.6,2.57,15.4,3.92,0.4,0.4,5
core-js,Line,FEATURE,0.85,0.55,2595.14,19926664.07,4463.93,0.0,0.0,4
core-js,Module,FEATURE,0.84,0.84,462.33,387922.11,622.83,0.0,0.0,4
middleman,Line,SUPPORT,0.84,0.82,1277.77,13186049.67,3631.26,0.12,0.24,17
middleman,Module,SUPPORT,0.83,0.79,20.46,1849.5,43.01,0.18,0.35,17
fluentd,Line,FEATURE,0.97,0.97,66.52,30051.87,173.35,0.88,0.88,16
fluentd,Module,FEATURE,0.98,0.98,1.69,7.82,2.8,0.75,0.81,16
mathjs,Line,REFACTOR,0.88,0.83,8005.25,248281511.83,15756.95,0.12,0.25,8
mathjs,Module,REFACTOR,0.9,0.82,99.42,27135.14,164.73,0.25,0.38,8
vega,Line,TESTING,0.83,0.81,11698.88,332813873.71,18243.19,0.0,0.0,20
vega,Module,TESTING,0.89,0.87,22.35,3202.68,56.59,0.1,0.25,20
AutoMapper,Line,BUG,0.77,0.75,16214.8,1326736376.97,36424.39,0.09,0.13,23
AutoMapper,Module,BUG,0.86,0.84,63.19,36811.52,191.86,0.3,0.57,23
core-js,Line,UPGRADE,0.97,0.96,23.86,967.8,31.11,0.5,0.75,8
core-js,Module,UPGRADE,0.98,0.96,3.93,23.08,4.8,0.25,0.75,8
dat,Line,OTHER,0.32,0.3,16023.75,3198035564.94,56551.18,0.11,0.26,91
dat,Module,OTHER,0.89,0.89,108.23,117981.5,343.48,0.37,0.62,91
vega,Line,FEATURE,0.83,0.49,26590.33,1549768433.0,39367.1,0.0,0.0,4
vega,Module,FEATURE,0.83,0.83,119.46,23077.27,151.91,0.0,0.0,4
middleman,Line,OTHER,0.49,0.48,17144.14,2953937100.0,54350.13,0.03,0.06,155
middleman,Module,OTHER,0.85,0.85,178.0,305491.35,552.71,0.33,0.43,155
fluentd,Line,UPGRADE,0.98,0.98,8.19,184.71,13.59,0.82,0.88,17
fluentd,Module,UPGRADE,0.98,0.98,1.14,4.07,2.02,0.76,0.82,17
mathjs,Line,TESTING,0.85,0.84,1141.11,4911530.01,2216.2,0.17,0.26,53
mathjs,Module,TESTING,0.85,0.84,21.13,1821.06,42.67,0.34,0.49,53
AutoMapper,Line,DOCS,0.77,0.54,2622.72,8936397.96,2989.38,0.2,0.2,5
AutoMapper,Module,DOCS,0.7,-0.2,28.16,1243.96,35.27,0.2,0.4,5
vega,Line,UPGRADE,0.75,1.25,33.0,1089.0,33.0,0.0,0.0,2
vega,Module,UPGRADE,0.75,1.12,2.0,4.0,2.0,0.0,0.0,2
mathjs,Line,FEATURE,0.67,0.67,58.88,3518.06,59.31,0.0,0.0,3
mathjs,Module,FEATURE,0.73,1.54,0.77,0.63,0.79,0.0,0.0,3
mathjs,Line,UPGRADE,0.86,0.86,279.24,111195.09,333.46,0.0,0.0,3
mathjs,Module,UPGRADE,0.86,1.28,20.01,571.11,23.9,0.0,0.0,3
core-js,Line,SUPPORT,1.0,1.0,11.91,315.6,17.77,0.5,0.71,14
core-js,Module,SUPPORT,1.0,1.0,2.29,12.69,3.56,0.57,0.64,14
AutoMapper,Line,REFACTOR,0.83,0.74,482.11,701810.0,837.74,0.29,0.57,7
AutoMapper,Module,REFACTOR,0.89,0.78,9.47,234.46,15.31,0.0,0.0,7
fluentd,Line,RELEASE,1.0,1.0,2.04,20.0,4.47,0.77,0.77,13
fluentd,Module,RELEASE,0.99,0.99,0.44,0.74,0.86,0.77,0.77,13
vega,Line,RELEASE,0.84,0.83,4340.73,46602717.65,6826.62,0.85,0.88,33
vega,Module,RELEASE,0.9,0.89,0.51,2.51,1.58,0.91,0.94,33
mathjs,Line,RELEASE,0.33,0.23,29765.38,1938158773.63,44024.52,0.06,0.06,17
mathjs,Module,RELEASE,0.9,0.88,3.52,23.1,4.81,0.41,0.71,17
core-js,Line,OTHER,0.96,0.96,7059.92,401961201.81,20048.97,0.47,0.56,62
core-js,Module,OTHER,0.99,0.99,367.09,417011.65,645.76,0.29,0.39,62
AutoMapper,Line,TESTING,0.84,0.82,53066.41,12665616082.8,112541.62,0.11,0.17,18
AutoMapper,Module,TESTING,0.87,0.84,195.33,137703.15,371.08,0.0,0.17,18
fluentd,Line,SUPPORT,1.0,1.0,131.05,97514.57,312.27,0.5,0.6,68
fluentd,Module,SUPPORT,1.0,1.0,3.74,59.37,7.71,0.54,0.69,68
AutoMapper,Line,UPGRADE,0.88,0.88,26552.83,1059276422.05,32546.53,0.0,0.0,3
AutoMapper,Module,UPGRADE,0.88,1.24,19.25,555.32,23.57,0.0,0.0,3
vega,Line,SUPPORT,0.85,0.83,7635.27,174544570.45,13211.53,0.0,0.06,17
vega,Module,SUPPORT,0.8,0.75,32.88,2395.85,48.95,0.0,0.24,17
mathjs,Line,SUPPORT,0.93,0.92,264.79,434209.57,658.95,0.05,0.41,22
mathjs,Module,SUPPORT,0.89,0.87,21.96,4678.74,68.4,0.18,0.36,22
fluentd,Line,OTHER,0.99,0.99,1819.02,24918155.39,4991.81,0.17,0.28,163
fluentd,Module,OTHER,1.0,1.0,54.03,22756.53,150.85,0.37,0.66,163
AutoMapper,Line,SUPPORT,0.9,0.87,2384.56,19879396.95,4458.63,0.0,0.0,9
AutoMapper,Module,SUPPORT,0.88,0.81,44.25,6665.45,81.64,0.11,0.22,9
vega,Line,OTHER,0.93,0.93,24811.03,3531415225.26,59425.71,0.02,0.06,51
vega,Module,OTHER,0.89,0.88,197.75,691726.49,831.7,0.12,0.45,51
mathjs,Line,OTHER,0.86,0.86,12591.7,1858676484.8,43112.37,0.06,0.17,96
mathjs,Module,OTHER,0.89,0.89,107.75,88266.38,297.1,0.19,0.39,96
AutoMapper,Line,OTHER,0.85,0.84,52086.16,16155118194.12,127102.79,0.16,0.23,31
AutoMapper,Module,OTHER,0.89,0.88,382.73,965165.96,982.43,0.13,0.35,31
