Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
superagent,Line,REFACTOR,0.91,0.91,193.87,4543501.74,2131.55,0.36,0.43,135
superagent,Module,REFACTOR,0.92,0.92,0.99,64.02,8.0,0.06,0.29,135
pm2,Line,SUPPORT,0.94,0.94,8.17,3333.14,57.73,0.61,0.81,137
pm2,Module,SUPPORT,0.86,0.85,2.33,165.01,12.85,0.27,0.6,137
webtorrent,Line,TESTING,0.97,0.97,3.83,2182.17,46.71,0.91,0.93,306
webtorrent,Module,TESTING,0.94,0.94,0.67,8.49,2.91,0.16,0.46,306
jest,Line,TESTING,0.98,0.98,1584.38,83347954.79,9129.51,0.79,0.91,180
jest,Module,TESTING,0.9,0.9,207.66,743610.5,862.33,0.22,0.41,180
video.js,Line,RELEASE,0.99,0.99,222.6,1845598.86,1358.53,0.85,0.95,398
video.js,Module,RELEASE,0.99,0.99,3.93,184.76,13.59,0.16,0.34,398
npm,Line,TESTING,0.99,0.99,120.94,683065.32,826.48,0.94,1.0,591
npm,Module,TESTING,1.0,1.0,8.11,913.37,30.22,0.4,0.68,591
mongoose,Line,TESTING,1.0,1.0,74.06,172739.47,415.62,0.99,1.0,582
mongoose,Module,TESTING,0.99,0.99,4.98,407.95,20.2,0.69,0.88,582
devise,Line,UPGRADE,0.98,0.98,5.51,659.78,25.69,0.4,0.66,134
devise,Module,UPGRADE,0.99,0.99,0.4,2.08,1.44,0.37,0.53,134
superagent,Line,TESTING,0.89,0.89,267.05,3285277.6,1812.53,0.83,0.91,135
superagent,Module,TESTING,0.93,0.93,2.0,70.57,8.4,0.48,0.74,135
pm2,Line,OTHER,0.99,0.99,97.61,215488.12,464.21,0.92,0.94,137
pm2,Module,OTHER,0.96,0.96,22.8,3232.18,56.85,0.43,0.68,137
webtorrent,Line,FEATURE,0.89,0.89,0.03,0.16,0.4,0.0,0.0,306
webtorrent,Module,FEATURE,0.94,0.94,0.0,0.0,0.06,0.0,0.11,306
jest,Line,FEATURE,0.96,0.96,171.6,1215090.3,1102.31,0.22,0.57,180
jest,Module,FEATURE,0.91,0.91,18.16,9175.56,95.79,0.17,0.48,180
video.js,Line,SUPPORT,0.93,0.93,69.49,392113.82,626.19,0.49,0.63,398
video.js,Module,SUPPORT,0.99,0.99,0.93,27.32,5.23,0.31,0.66,398
npm,Line,FEATURE,0.91,0.91,15.86,101432.22,318.48,0.79,0.82,591
npm,Module,FEATURE,0.92,0.92,0.3,25.09,5.01,0.86,0.94,591
mongoose,Line,FEATURE,0.99,0.99,20.32,67435.24,259.68,0.77,0.84,582
mongoose,Module,FEATURE,0.99,0.99,1.09,101.73,10.09,0.28,0.52,582
devise,Line,RELEASE,1.0,1.0,2.31,38.7,6.22,0.95,0.96,134
devise,Module,RELEASE,0.99,0.99,1.25,6.21,2.49,0.65,0.85,134
superagent,Line,FEATURE,0.89,0.89,2.56,312.73,17.68,0.25,0.25,135
superagent,Module,FEATURE,0.96,0.96,0.14,0.59,0.77,0.0,0.25,135
webtorrent,Line,UPGRADE,0.86,0.86,0.2,4.71,2.17,0.0,0.0,306
webtorrent,Module,UPGRADE,0.96,0.96,0.01,0.01,0.08,0.0,0.5,306
video.js,Line,OTHER,0.99,0.99,1311.88,80477654.68,8970.93,0.96,0.98,398
video.js,Module,OTHER,0.99,0.99,52.61,40502.6,201.25,0.7,0.84,398
jest,Line,UPGRADE,0.98,0.98,1118.44,88300850.95,9396.85,0.43,0.55,180
jest,Module,UPGRADE,0.92,0.92,90.39,245678.16,495.66,0.11,0.33,180
npm,Line,UPGRADE,1.0,1.0,1734.15,93549523.86,9672.1,0.92,0.94,591
npm,Module,UPGRADE,1.0,1.0,29.01,24707.52,157.19,0.42,0.68,591
mongoose,Line,UPGRADE,0.92,0.92,5.46,7619.19,87.29,0.77,0.91,582
mongoose,Module,UPGRADE,1.0,1.0,0.28,4.45,2.11,0.54,0.74,582
keystone,Line,BUG,0.99,0.99,1073.0,724542256.69,26917.32,0.87,0.93,1504
keystone,Module,BUG,0.99,0.99,13.49,83164.54,288.38,0.24,0.53,1504
devise,Line,SUPPORT,1.0,1.0,20.08,6977.32,83.53,0.56,0.76,134
devise,Module,SUPPORT,0.98,0.98,2.2,32.65,5.71,0.17,0.5,134
superagent,Line,UPGRADE,0.9,0.9,1.24,135.92,11.66,0.17,0.5,135
superagent,Module,UPGRADE,0.91,0.91,0.15,1.81,1.35,0.33,0.67,135
npm,Line,RELEASE,1.0,1.0,1.66,109.06,10.44,0.73,0.85,591
npm,Module,RELEASE,1.0,1.0,0.08,0.12,0.35,0.79,0.83,591
jest,Line,RELEASE,0.88,0.88,252.84,3855117.88,1963.45,0.56,0.61,180
jest,Module,RELEASE,0.96,0.96,2.44,116.0,10.77,0.55,0.64,180
mongoose,Line,RELEASE,1.0,1.0,541.11,19112110.54,4371.74,0.96,0.98,582
mongoose,Module,RELEASE,1.0,1.0,5.24,989.42,31.46,0.7,0.93,582
keystone,Line,DOCS,0.99,0.99,197.87,16252706.66,4031.46,0.84,0.85,1504
keystone,Module,DOCS,0.99,0.99,2.06,1398.77,37.4,0.22,0.45,1504
devise,Line,OTHER,0.94,0.94,302.71,3327588.92,1824.17,0.87,0.9,134
devise,Module,OTHER,0.98,0.98,49.61,15153.89,123.1,0.5,0.72,134
superagent,Line,RELEASE,0.95,0.95,7.04,2297.39,47.93,0.76,0.81,135
superagent,Module,RELEASE,0.95,0.95,0.3,1.59,1.26,0.66,0.83,135
medium-editor,Line,BUG,0.99,0.99,180.02,1478906.99,1216.1,0.87,0.89,150
medium-editor,Module,BUG,0.98,0.98,15.64,6928.85,83.24,0.41,0.63,150
pandoc,Line,BUG,0.96,0.96,152.93,1114192.85,1055.55,0.94,0.95,136
pandoc,Module,BUG,0.96,0.96,13.13,4490.65,67.01,0.54,0.82,136
jest,Line,SUPPORT,0.98,0.98,2795.66,432825379.81,20804.46,0.66,0.75,180
jest,Module,SUPPORT,0.96,0.96,32.74,26302.45,162.18,0.32,0.41,180
npm,Line,SUPPORT,1.0,1.0,6.97,3410.24,58.4,0.98,1.0,591
npm,Module,SUPPORT,0.98,0.98,1.38,33.21,5.76,0.47,0.64,591
mongoose,Line,SUPPORT,0.99,0.99,134.13,1561528.56,1249.61,0.74,0.86,582
mongoose,Module,SUPPORT,1.0,1.0,1.02,29.52,5.43,0.53,0.76,582
keystone,Line,REFACTOR,0.97,0.97,836.32,328946695.9,18136.89,0.58,0.72,1504
keystone,Module,REFACTOR,0.99,0.99,14.46,86561.06,294.21,0.22,0.61,1504
superagent,Line,SUPPORT,0.88,0.88,81.43,565321.73,751.88,0.65,0.81,135
superagent,Module,SUPPORT,0.95,0.95,0.5,3.33,1.82,0.27,0.7,135
pandoc,Line,DOCS,0.99,0.99,21.21,9124.54,95.52,0.87,0.96,136
pandoc,Module,DOCS,0.95,0.95,1.93,65.32,8.08,0.38,0.64,136
medium-editor,Line,DOCS,1.0,1.0,32.03,21349.38,146.11,0.32,0.44,150
medium-editor,Module,DOCS,0.99,0.99,0.7,8.4,2.9,0.18,0.53,150
swagger-ui,Line,BUG,1.0,1.0,407.09,3980965.46,1995.24,0.96,0.97,189
swagger-ui,Module,BUG,0.97,0.97,35.39,8253.28,90.85,0.26,0.47,189
jest,Line,OTHER,0.96,0.96,12647.85,8998484018.03,94860.34,0.92,0.95,180
jest,Module,OTHER,0.88,0.88,1575.83,42061842.61,6485.51,0.25,0.44,180
npm,Line,OTHER,0.97,0.97,19393.39,30119518819.28,173549.76,0.96,0.98,591
npm,Module,OTHER,0.96,0.96,315.33,6037892.5,2457.21,0.6,0.84,591
mongoose,Line,OTHER,1.0,1.0,968.77,19025565.79,4361.83,0.96,0.97,582
mongoose,Module,OTHER,1.0,1.0,38.98,20317.22,142.54,0.5,0.71,582
keystone,Line,TESTING,0.99,0.99,642.5,197716402.44,14061.17,0.71,0.84,1504
keystone,Module,TESTING,0.99,0.99,4.91,9098.65,95.39,0.17,0.36,1504
superagent,Line,OTHER,0.99,0.99,103.43,216262.75,465.04,0.84,0.91,135
superagent,Module,OTHER,0.94,0.94,5.92,251.46,15.86,0.39,0.62,135
medium-editor,Line,REFACTOR,0.99,0.99,20.54,23625.52,153.71,0.4,0.49,150
medium-editor,Module,REFACTOR,0.98,0.98,0.72,19.72,4.44,0.28,0.31,150
pandoc,Line,REFACTOR,0.97,0.97,49.23,117498.03,342.78,0.58,0.67,136
pandoc,Module,REFACTOR,0.97,0.97,1.06,16.67,4.08,0.49,0.63,136
swagger-ui,Line,DOCS,0.88,0.88,113.21,1045698.09,1022.59,0.44,0.74,189
swagger-ui,Module,DOCS,0.92,0.92,2.37,254.57,15.96,0.37,0.52,189
keystone,Line,FEATURE,0.96,0.96,11.17,60200.71,245.36,0.07,0.21,1504
keystone,Module,FEATURE,0.97,0.97,0.2,16.99,4.12,0.14,0.14,1504
pandoc,Line,TESTING,0.97,0.97,718.22,14085519.67,3753.07,0.87,0.94,136
pandoc,Module,TESTING,0.97,0.97,17.2,6119.62,78.23,0.31,0.56,136
medium-editor,Line,TESTING,0.98,0.98,130.17,919707.19,959.01,0.82,0.93,150
medium-editor,Module,TESTING,0.98,0.98,5.47,1094.29,33.08,0.3,0.54,150
browser-sync,Line,BUG,0.98,0.98,195.66,675959.73,822.17,0.86,0.88,219
browser-sync,Module,BUG,0.95,0.95,2.25,46.97,6.85,0.4,0.66,219
selenium,Line,BUG,0.95,0.95,1102.85,54974834.67,7414.5,0.85,0.9,123
selenium,Module,BUG,0.95,0.95,55.71,31653.22,177.91,0.49,0.68,123
generator-jhipster,Line,BUG,0.98,0.98,200.26,2546005.2,1595.62,0.95,0.97,207
generator-jhipster,Module,BUG,0.98,0.98,26.19,5918.58,76.93,0.38,0.72,207
swagger-ui,Line,REFACTOR,0.97,0.97,3.35,816.02,28.57,0.53,0.67,189
swagger-ui,Module,REFACTOR,0.95,0.95,0.23,1.58,1.26,0.07,0.27,189
karma,Line,BUG,1.0,1.0,214.35,1910083.61,1382.06,0.91,0.91,201
karma,Module,BUG,0.97,0.97,15.71,2758.64,52.52,0.48,0.67,201
keystone,Line,UPGRADE,1.0,1.0,3.3,1687.81,41.08,0.61,0.87,1504
keystone,Module,UPGRADE,0.94,0.94,0.45,15.56,3.94,0.08,0.32,1504
pandoc,Line,FEATURE,0.98,0.98,2.53,169.9,13.03,0.0,0.12,136
pandoc,Module,FEATURE,0.98,0.98,0.16,0.66,0.81,0.0,0.13,136
medium-editor,Line,FEATURE,0.98,0.98,4.34,754.89,27.48,0.2,0.27,150
medium-editor,Module,FEATURE,0.98,0.98,0.27,2.17,1.47,0.07,0.21,150
browser-sync,Line,DOCS,0.98,0.98,0.79,47.61,6.9,0.82,0.93,219
browser-sync,Module,DOCS,0.91,0.91,0.27,2.37,1.54,0.39,0.54,219
selenium,Line,DOCS,0.99,0.99,4457.37,294714284.23,17167.24,0.79,0.89,123
selenium,Module,DOCS,0.93,0.93,248.33,258208.53,508.14,0.24,0.41,123
generator-jhipster,Line,DOCS,0.98,0.98,1.41,123.47,11.11,0.83,0.94,207
generator-jhipster,Module,DOCS,0.98,0.98,0.23,0.59,0.77,0.56,0.83,207
swagger-ui,Line,TESTING,0.86,0.86,4099.89,1352814826.49,36780.63,0.55,0.64,189
swagger-ui,Module,TESTING,0.9,0.9,27.06,65719.69,256.36,0.25,0.41,189
karma,Line,DOCS,0.99,0.99,39.02,54369.99,233.17,0.93,0.98,201
karma,Module,DOCS,0.97,0.97,4.26,229.5,15.15,0.39,0.69,201
keystone,Line,RELEASE,0.99,0.99,4.81,4906.37,70.05,0.54,0.79,1504
keystone,Module,RELEASE,0.98,0.98,0.62,98.88,9.94,0.44,0.58,1504
pandoc,Line,UPGRADE,0.98,0.98,17.95,14568.85,120.7,0.87,1.0,136
pandoc,Module,UPGRADE,0.97,0.97,1.33,81.21,9.01,0.61,0.83,136
medium-editor,Line,UPGRADE,0.99,0.99,2.71,231.9,15.23,0.54,0.77,150
medium-editor,Module,UPGRADE,0.97,0.97,0.34,4.67,2.16,0.38,0.62,150
browser-sync,Line,REFACTOR,0.98,0.98,6.9,2987.34,54.66,0.57,0.71,219
browser-sync,Module,REFACTOR,0.95,0.95,0.34,4.17,2.04,0.29,0.5,219
selenium,Line,REFACTOR,0.99,0.99,1146.54,30415999.95,5515.07,0.81,0.85,123
selenium,Module,REFACTOR,0.99,0.99,16.95,2678.18,51.75,0.18,0.43,123
generator-jhipster,Line,REFACTOR,0.97,0.97,268.21,3364958.39,1834.38,0.78,0.86,207
generator-jhipster,Module,REFACTOR,0.96,0.96,11.92,2837.71,53.27,0.26,0.47,207
swagger-ui,Line,FEATURE,1.0,1.0,416.57,4064371.15,2016.03,0.34,0.46,189
swagger-ui,Module,FEATURE,0.96,0.96,19.96,12025.47,109.66,0.06,0.22,189
karma,Line,REFACTOR,1.0,1.0,188.03,895921.7,946.53,0.55,0.71,201
karma,Module,REFACTOR,0.99,0.99,8.26,967.21,31.1,0.34,0.52,201
keystone,Line,SUPPORT,0.98,0.98,14.28,60940.13,246.86,0.71,0.8,1504
keystone,Module,SUPPORT,0.96,0.96,0.82,153.17,12.38,0.27,0.44,1504
pandoc,Line,RELEASE,0.98,0.98,18.34,10732.6,103.6,0.7,0.85,136
pandoc,Module,RELEASE,0.98,0.98,0.46,3.56,1.89,0.5,0.62,136
medium-editor,Line,RELEASE,1.0,1.0,1.01,20.03,4.48,0.57,0.71,150
medium-editor,Module,RELEASE,1.0,1.0,0.08,0.16,0.4,0.71,0.86,150
selenium,Line,TESTING,0.91,0.91,6373.8,2756653075.61,52503.84,0.82,0.86,123
selenium,Module,TESTING,0.92,0.92,111.73,192598.89,438.86,0.37,0.63,123
browser-sync,Line,TESTING,0.92,0.92,53.95,198225.3,445.23,0.59,0.66,219
browser-sync,Module,TESTING,0.92,0.92,2.33,168.84,12.99,0.31,0.44,219
generator-jhipster,Line,TESTING,1.0,1.0,64.81,91153.66,301.92,0.94,0.97,207
generator-jhipster,Module,TESTING,0.98,0.98,10.24,919.13,30.32,0.35,0.55,207
karma,Line,TESTING,0.98,0.98,78.69,286575.05,535.33,0.82,0.89,201
karma,Module,TESTING,0.97,0.97,4.36,139.32,11.8,0.18,0.44,201
swagger-ui,Line,UPGRADE,0.93,0.93,300.72,6765210.89,2601.0,0.0,0.0,189
swagger-ui,Module,UPGRADE,0.89,0.89,1.13,128.87,11.35,0.0,0.17,189
keystone,Line,OTHER,0.99,0.99,4488.32,7860160780.13,88657.55,0.87,0.91,1504
keystone,Module,OTHER,0.99,0.99,50.92,781931.09,884.27,0.29,0.53,1504
pandoc,Line,SUPPORT,0.97,0.97,150.83,847384.2,920.53,0.82,0.93,136
pandoc,Module,SUPPORT,0.98,0.98,5.97,729.01,27.0,0.33,0.61,136
medium-editor,Line,SUPPORT,0.98,0.98,55.76,127580.84,357.18,0.49,0.56,150
medium-editor,Module,SUPPORT,0.98,0.98,1.69,120.74,10.99,0.38,0.62,150
selenium,Line,FEATURE,0.9,0.9,87.49,482077.99,694.32,0.38,0.51,123
selenium,Module,FEATURE,0.9,0.9,2.17,233.7,15.29,0.24,0.44,123
browser-sync,Line,FEATURE,0.99,0.99,1.45,71.44,8.45,0.17,0.25,219
browser-sync,Module,FEATURE,0.95,0.95,0.07,0.23,0.47,0.25,0.25,219
generator-jhipster,Line,FEATURE,0.99,0.99,21.09,31683.08,178.0,0.44,0.72,207
generator-jhipster,Module,FEATURE,0.94,0.94,0.74,13.45,3.67,0.23,0.48,207
swagger-ui,Line,RELEASE,0.96,0.96,4077.24,1418619289.78,37664.56,0.57,0.78,189
swagger-ui,Module,RELEASE,0.99,0.99,8.63,1143.5,33.82,0.52,0.78,189
karma,Line,FEATURE,0.99,0.99,70.48,92100.96,303.48,0.68,0.77,201
karma,Module,FEATURE,0.98,0.98,10.57,1126.31,33.56,0.2,0.52,201
pandoc,Line,OTHER,0.98,0.98,2202.45,211671967.5,14548.95,0.9,0.96,136
pandoc,Module,OTHER,0.98,0.98,94.4,219063.2,468.04,0.44,0.75,136
medium-editor,Line,OTHER,0.99,0.99,2066.53,123456299.16,11111.09,0.87,0.9,150
medium-editor,Module,OTHER,0.99,0.99,77.12,143352.16,378.62,0.47,0.79,150
browser-sync,Line,UPGRADE,0.94,0.94,0.14,1.92,1.39,0.0,0.0,219
browser-sync,Module,UPGRADE,0.9,0.9,0.03,0.08,0.29,0.33,0.33,219
generator-jhipster,Line,UPGRADE,0.95,0.95,54.76,273725.32,523.19,0.91,0.93,207
generator-jhipster,Module,UPGRADE,0.94,0.94,4.53,383.13,19.57,0.52,0.72,207
selenium,Line,UPGRADE,0.99,0.99,1102.8,32104250.04,5666.06,0.65,0.71,123
selenium,Module,UPGRADE,0.97,0.97,6.73,537.33,23.18,0.2,0.39,123
jsdom,Line,BUG,0.99,0.99,42.67,99024.6,314.68,0.91,0.95,246
jsdom,Module,BUG,0.96,0.96,3.54,171.39,13.09,0.49,0.71,246
swagger-ui,Line,SUPPORT,0.93,0.93,25.16,56349.51,237.38,0.84,0.89,189
swagger-ui,Module,SUPPORT,0.93,0.93,0.81,14.51,3.81,0.24,0.55,189
karma,Line,UPGRADE,0.89,0.89,38.95,153911.6,392.32,0.67,0.91,201
karma,Module,UPGRADE,0.82,0.82,3.08,1680.45,40.99,0.53,0.58,201
browser-sync,Line,RELEASE,0.96,0.96,0.21,3.78,1.95,0.33,0.33,219
browser-sync,Module,RELEASE,0.92,0.92,0.04,0.12,0.35,0.33,0.33,219
generator-jhipster,Line,RELEASE,0.98,0.98,1.52,123.02,11.09,0.93,0.97,207
generator-jhipster,Module,RELEASE,0.97,0.97,0.58,3.79,1.95,0.86,0.91,207
selenium,Line,RELEASE,1.0,1.0,180.04,467006.46,683.38,0.81,0.88,123
selenium,Module,RELEASE,0.93,0.93,12.78,2269.83,47.64,0.29,0.54,123
jsdom,Line,DOCS,0.98,0.98,0.31,7.1,2.66,0.71,0.93,246
jsdom,Module,DOCS,0.96,0.96,0.05,0.09,0.3,0.5,0.71,246
swagger-ui,Line,OTHER,0.95,0.95,3039.85,824802469.95,28719.37,0.93,0.94,189
swagger-ui,Module,OTHER,0.91,0.91,139.48,95860.89,309.61,0.2,0.43,189
karma,Line,RELEASE,1.0,1.0,7.29,1502.48,38.76,0.9,0.95,201
karma,Module,RELEASE,0.98,0.98,1.59,31.24,5.59,0.77,0.9,201
stylus,Line,BUG,0.95,0.95,33.72,66884.03,258.62,0.93,0.95,162
stylus,Module,BUG,0.98,0.98,3.44,40.01,6.33,0.41,0.69,162
pomelo,Line,BUG,1.0,1.0,10.39,1115.24,33.4,0.78,0.83,93
pomelo,Module,BUG,1.0,1.0,1.66,17.26,4.15,0.41,0.76,93
browser-sync,Line,SUPPORT,0.99,0.99,1.14,50.09,7.08,0.2,0.5,219
browser-sync,Module,SUPPORT,0.98,0.98,0.06,0.21,0.46,0.5,0.7,219
generator-jhipster,Line,SUPPORT,0.95,0.95,78.95,359757.15,599.8,0.91,0.95,207
generator-jhipster,Module,SUPPORT,0.86,0.86,12.45,4653.71,68.22,0.32,0.54,207
selenium,Line,SUPPORT,0.99,0.99,594.93,7821132.92,2796.63,0.93,0.96,123
selenium,Module,SUPPORT,0.9,0.9,24.2,7499.42,86.6,0.38,0.72,123
jsdom,Line,REFACTOR,0.95,0.95,8.69,6157.21,78.47,0.3,0.39,246
jsdom,Module,REFACTOR,0.93,0.93,0.15,0.61,0.78,0.15,0.26,246
karma,Line,SUPPORT,0.92,0.92,2.1,447.8,21.16,0.18,0.55,201
karma,Module,SUPPORT,0.87,0.87,0.93,151.12,12.29,0.27,0.64,201
stylus,Line,DOCS,0.85,0.85,809.98,36906200.09,6075.05,0.8,0.86,162
stylus,Module,DOCS,0.83,0.82,4.87,1395.05,37.35,0.54,0.76,162
systemjs,Line,BUG,0.91,0.91,205.74,2242686.99,1497.56,0.86,0.89,212
systemjs,Module,BUG,0.94,0.94,8.26,1342.66,36.64,0.53,0.74,212
fpm,Line,BUG,0.91,0.9,58.37,175025.22,418.36,0.81,0.91,81
fpm,Module,BUG,0.89,0.88,8.58,1239.4,35.21,0.5,0.7,81
browser-sync,Line,OTHER,1.0,1.0,32.92,31150.11,176.49,0.93,0.95,219
browser-sync,Module,OTHER,0.96,0.96,6.1,360.9,19.0,0.45,0.6,219
generator-jhipster,Line,OTHER,1.0,1.0,916.38,17174705.27,4144.24,0.92,0.96,207
generator-jhipster,Module,OTHER,0.97,0.97,248.2,737728.17,858.91,0.33,0.57,207
selenium,Line,OTHER,0.95,0.95,26010.38,31746827808.96,178176.4,0.88,0.93,123
selenium,Module,OTHER,0.95,0.95,550.28,3451847.0,1857.91,0.35,0.56,123
jsdom,Line,TESTING,0.99,0.99,15728.43,12012365004.63,109600.94,0.79,0.84,246
jsdom,Module,TESTING,0.88,0.88,18.03,7883.0,88.79,0.32,0.54,246
karma,Line,OTHER,1.0,1.0,230.04,733239.53,856.29,0.88,0.9,201
karma,Module,OTHER,0.95,0.95,22.6,4268.22,65.33,0.33,0.52,201
stylus,Line,REFACTOR,0.92,0.92,4.29,1523.27,39.03,0.75,0.89,162
stylus,Module,REFACTOR,0.94,0.94,0.48,3.23,1.8,0.33,0.53,162
systemjs,Line,DOCS,1.0,1.0,29.14,14433.17,120.14,0.76,0.87,212
systemjs,Module,DOCS,0.99,0.99,0.75,8.07,2.84,0.44,0.69,212
fpm,Line,DOCS,0.88,0.87,20.46,23611.06,153.66,0.24,0.29,81
fpm,Module,DOCS,0.92,0.91,0.61,8.65,2.94,0.06,0.24,81
jsdom,Line,FEATURE,0.91,0.91,4.27,2039.07,45.16,0.33,0.48,246
jsdom,Module,FEATURE,0.9,0.9,0.24,4.45,2.11,0.33,0.4,246
stylus,Line,TESTING,0.99,0.99,3.78,450.47,21.22,0.93,1.0,162
stylus,Module,TESTING,0.85,0.85,2.78,293.77,17.14,0.42,0.62,162
nightwatch,Line,BUG,0.99,0.99,21.57,11445.2,106.98,0.98,1.0,174
nightwatch,Module,BUG,0.94,0.94,4.47,136.63,11.69,0.37,0.63,174
ng-file-upload,Line,BUG,0.96,0.96,14.32,23912.48,154.64,0.93,0.96,224
ng-file-upload,Module,BUG,0.98,0.98,1.38,13.3,3.65,0.57,0.72,224
natural,Line,BUG,0.9,0.87,1946.08,81305506.62,9016.96,0.21,0.43,22
natural,Module,BUG,0.92,0.9,8.26,767.58,27.71,0.18,0.41,22
dat,Line,BUG,0.97,0.97,156.68,738776.94,859.52,0.8,0.94,106
dat,Module,BUG,0.95,0.95,18.41,3637.87,60.31,0.45,0.7,106
systemjs,Line,REFACTOR,1.0,1.0,24.11,18230.85,135.02,0.5,0.86,212
systemjs,Module,REFACTOR,1.0,1.0,1.03,23.99,4.9,0.14,0.57,212
fpm,Line,REFACTOR,0.95,0.95,37.18,39397.93,198.49,0.25,0.25,81
fpm,Module,REFACTOR,0.95,0.95,0.99,28.84,5.37,0.12,0.19,81
jsdom,Line,UPGRADE,0.97,0.97,10.1,8015.84,89.53,0.17,0.4,246
jsdom,Module,UPGRADE,0.87,0.87,2.06,212.33,14.57,0.17,0.44,246
stylus,Line,FEATURE,0.87,0.87,3.55,1533.36,39.16,0.0,0.29,162
stylus,Module,FEATURE,0.89,0.89,0.12,1.48,1.22,0.17,0.5,162
nightwatch,Line,DOCS,0.91,0.91,44.97,122324.88,349.75,0.16,0.29,174
nightwatch,Module,DOCS,0.92,0.92,0.7,9.64,3.1,0.11,0.29,174
ng-file-upload,Line,DOCS,0.87,0.87,0.02,0.07,0.27,0.0,0.0,224
ng-file-upload,Module,DOCS,0.87,0.87,0.0,0.0,0.07,0.0,0.0,224
natural,Line,DOCS,0.95,0.93,22.83,4666.71,68.31,0.0,0.0,22
natural,Module,DOCS,0.95,0.93,0.72,4.62,2.15,0.0,0.0,22
dat,Line,DOCS,0.97,0.97,270.6,2424492.42,1557.08,0.35,0.7,106
dat,Module,DOCS,0.92,0.92,8.39,1969.22,44.38,0.45,0.55,106
systemjs,Line,TESTING,0.99,0.99,2836.91,254631405.01,15957.17,0.46,0.53,212
systemjs,Module,TESTING,0.99,0.99,40.26,33846.66,183.97,0.25,0.54,212
fpm,Line,TESTING,0.91,0.9,29.58,41836.33,204.54,0.64,0.78,81
fpm,Module,TESTING,0.94,0.94,1.85,99.43,9.97,0.53,0.84,81
jsdom,Line,RELEASE,0.98,0.98,1.11,129.44,11.38,0.12,0.25,246
jsdom,Module,RELEASE,0.98,0.98,0.02,0.02,0.14,0.5,0.88,246
stylus,Line,UPGRADE,0.9,0.9,0.12,1.37,1.17,0.25,0.25,162
stylus,Module,UPGRADE,0.98,0.98,0.01,0.01,0.09,0.5,0.75,162
nightwatch,Line,REFACTOR,0.95,0.95,153.44,1688752.73,1299.52,0.45,0.71,174
nightwatch,Module,REFACTOR,0.98,0.98,2.02,87.95,9.38,0.29,0.55,174
natural,Line,REFACTOR,0.93,0.91,15.78,2903.13,53.88,0.0,0.0,22
natural,Module,REFACTOR,0.92,0.9,0.48,2.83,1.68,0.0,0.0,22
dat,Line,REFACTOR,0.91,0.91,11.48,6971.9,83.5,0.07,0.07,106
dat,Module,REFACTOR,0.89,0.88,0.57,22.6,4.75,0.22,0.33,106
systemjs,Line,FEATURE,0.94,0.94,0.86,68.81,8.3,0.2,0.2,212
systemjs,Module,FEATURE,0.97,0.97,0.04,0.08,0.28,0.2,0.4,212
fpm,Line,FEATURE,0.96,0.96,9.29,1326.23,36.42,0.07,0.29,81
fpm,Module,FEATURE,0.95,0.95,0.49,3.23,1.8,0.0,0.07,81
middleman,Line,BUG,0.99,0.99,377.36,8339276.45,2887.78,0.84,0.86,284
middleman,Module,BUG,0.98,0.98,11.1,2335.92,48.33,0.28,0.56,284
jsdom,Line,SUPPORT,0.98,0.98,28.78,51903.49,227.82,0.63,0.64,246
jsdom,Module,SUPPORT,0.97,0.97,1.44,49.9,7.06,0.19,0.34,246
stylus,Line,RELEASE,0.98,0.98,0.7,19.58,4.43,0.91,0.94,162
stylus,Module,RELEASE,0.91,0.91,0.49,10.63,3.26,0.83,0.85,162
natural,Line,TESTING,0.9,0.87,1992.73,83144859.14,9118.38,0.0,0.09,22
natural,Module,TESTING,0.92,0.9,2.6,114.35,10.69,0.09,0.18,22
nightwatch,Line,TESTING,0.97,0.97,328.57,5003745.23,2236.91,0.69,0.74,174
nightwatch,Module,TESTING,0.96,0.96,6.2,1149.76,33.91,0.35,0.65,174
dat,Line,TESTING,0.87,0.86,1416.56,138113571.92,11752.17,0.46,0.54,106
dat,Module,TESTING,0.92,0.92,19.72,11233.1,105.99,0.29,0.39,106
systemjs,Line,UPGRADE,1.0,1.0,1325.45,42224616.95,6498.05,0.03,0.03,212
systemjs,Module,UPGRADE,1.0,1.0,5.38,698.9,26.44,0.03,0.07,212
fpm,Line,UPGRADE,0.91,0.9,10.58,4350.24,65.96,0.64,0.69,81
fpm,Module,UPGRADE,0.95,0.95,1.38,36.23,6.02,0.53,0.66,81
middleman,Line,DOCS,0.9,0.9,21.94,47383.36,217.68,0.22,0.33,284
middleman,Module,DOCS,0.91,0.91,1.08,71.03,8.43,0.08,0.19,284
jsdom,Line,OTHER,0.92,0.92,2540.36,555252573.92,23563.8,0.92,0.93,246
jsdom,Module,OTHER,0.92,0.92,19.77,4810.26,69.36,0.54,0.76,246
stylus,Line,SUPPORT,0.95,0.95,13.59,11888.69,109.04,0.69,0.76,162
stylus,Module,SUPPORT,0.97,0.97,1.1,18.18,4.26,0.34,0.54,162
natural,Line,FEATURE,0.82,0.76,22.02,7261.01,85.21,0.0,0.0,22
natural,Module,FEATURE,0.87,0.83,0.31,1.52,1.23,0.0,0.5,22
