,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC
0,tensorflow/tensorflow,0.6.0,2015-12-09,,,,,,,,,,,,,
1,tensorflow/tensorflow,v0.6.0,2016-02-10,,,,,,,,,,,,,
2,tensorflow/tensorflow,v0.7.0,2016-02-16,FEATURE,1841.0,369424.0,1.0,1066.0,4.0,39.0,1.0,,,,,
3,tensorflow/tensorflow,v0.7.1,2016-02-19,,,,,,,,,,,,,
4,tensorflow/tensorflow,v0.8.0rc0,2016-04-13,FEATURE,2407.0,495986.0,4.0,2115.0,56.0,1824.0,1.0,3.0,2119.0,56.0,1824.0,1.0
5,tensorflow/tensorflow,v0.8.0,2016-04-22,,,,,,,,,,,,,
6,tensorflow/tensorflow,v0.9.0rc0,2016-06-05,FEATURE,3461.0,644601.0,13.0,1392.0,46.0,9464.0,3.0,10.0,1392.0,30.0,4994.0,2.0
7,tensorflow/tensorflow,v0.9.0,2016-06-21,,,,,,,,,,,,,
8,tensorflow/tensorflow,v0.10.0rc0,2016-07-29,FEATURE,3905.0,770820.0,8.0,1474.0,66.0,2704.0,1.0,7.0,2468.0,65.0,2701.0,1.0
9,tensorflow/tensorflow,v0.10.0,2016-09-08,FEATURE,4084.0,808559.0,4.0,313.0,6.0,227.0,1.0,3.0,901.0,4.0,183.0,1.0
10,tensorflow/tensorflow,v0.11.0rc0,2016-09-30,FEATURE,4622.0,961283.0,16.0,1720.0,45.0,1864.0,0.0,16.0,3988.0,45.0,1864.0,1.0
11,tensorflow/tensorflow,v0.11.0rc1,2016-10-20,,,,,,,,,,,,,
12,tensorflow/tensorflow,v0.11.0rc2,2016-10-31,,,,,,,,,,,,,
13,tensorflow/tensorflow,v0.11.0,2016-11-09,,,,,,,,,,,,,
14,tensorflow/tensorflow,0.12.0-rc0,2016-11-28,FEATURE,5112.0,1101699.0,18.0,2624.0,59.0,3521.0,1.0,38.0,5228.0,58.0,3517.0,2.0
15,tensorflow/tensorflow,0.12.0-rc1,2016-12-09,,,,,,,,,,,,,
16,tensorflow/tensorflow,v0.12.0,2016-12-19,,,,,,,,,,,,,
17,tensorflow/tensorflow,0.12.1,2016-12-25,,,,,,,,,,,,,
18,tensorflow/tensorflow,v1.0.0-alpha,2017-01-09,FEATURE,5485.0,1222445.0,3.0,1595.0,9.0,213.0,0.0,3.0,3002.0,9.0,213.0,1.0
19,tensorflow/tensorflow,v1.0.0-rc0,2017-01-26,FEATURE,6194.0,1382989.0,5.0,373.0,32.0,2016.0,1.0,4.0,1024.0,29.0,1761.0,1.0
20,tensorflow/tensorflow,v1.0.0-rc1,2017-02-03,,,,,,,,,,,,,
21,tensorflow/tensorflow,v1.0.0-rc2,2017-02-08,,,,,,,,,,,,,
22,tensorflow/tensorflow,v1.0.0,2017-02-10,,,,,,,,,,,,,
