,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC
67,josdejong/mathjs,v3.1.2,2016-03-24,,,,,,,,,,,,,
68,josdejong/mathjs,v3.1.3,2016-03-24,,,,,,,,,,,,,
69,josdejong/mathjs,v3.1.4,2016-04-03,OTHER,997.0,150103.0,1.0,9.0,1.0,3.0,1.0,,,,,
70,josdejong/mathjs,v3.2.0,2016-04-16,OTHER,997.0,150307.0,2.0,7.0,37.0,76.0,1.0,,,,,
71,josdejong/mathjs,v3.2.1,2016-04-26,OTHER,997.0,150429.0,2.0,3.0,1.0,5.0,1.0,,,,,
72,josdejong/mathjs,v3.3.0,2016-07-05,OTHER,1000.0,151053.0,3.0,7.0,5.0,55.0,1.0,59.0,7.0,,0.0,1.0
73,josdejong/mathjs,v3.4.0,2016-08-07,OTHER,1011.0,153427.0,4.0,15.0,2.0,42.0,1.0,177.0,15.0,,0.0,1.0
74,josdejong/mathjs,v3.4.1,2016-08-08,,,,,,,,,,,,,
75,josdejong/mathjs,v3.5.0,2016-09-07,OTHER,1011.0,153489.0,4.0,3.0,8.0,43.0,1.0,59.0,3.0,,0.0,1.0
76,josdejong/mathjs,v3.5.1,2016-09-12,OTHER,1011.0,153477.0,2.0,1.0,1.0,8.0,1.0,59.0,1.0,,0.0,1.0
77,josdejong/mathjs,v3.5.2,2016-09-20,,,,,,,,,,,,,
78,josdejong/mathjs,v3.5.3,2016-09-21,,,,,,,,,,,,,
79,josdejong/mathjs,v3.6.0,2016-10-21,OTHER,1017.0,154952.0,16.0,15.0,15.0,352.0,1.0,239.0,15.0,4.0,205.0,2.0
80,josdejong/mathjs,v3.7.0,2016-11-05,OTHER,1017.0,155294.0,6.0,2.0,25.0,326.0,1.0,59.0,2.0,,0.0,1.0
81,josdejong/mathjs,v3.8.0,2016-11-18,OTHER,1019.0,155818.0,13.0,11.0,24.0,599.0,2.0,236.0,185.0,,0.0,1.0
82,josdejong/mathjs,v3.8.1,2016-12-15,,,,,,,,,,,,,
83,josdejong/mathjs,v3.9.0,2017-01-23,OTHER,1039.0,160733.0,25.0,24.0,46.0,2056.0,3.0,356.0,24.0,128.0,809.0,2.0
84,josdejong/mathjs,v3.9.1,2017-02-06,OTHER,1040.0,160226.0,10.0,6.0,9.0,130.0,1.0,118.0,6.0,,0.0,1.0
85,josdejong/mathjs,v3.9.2,2017-02-16,,,,,,,,,,,,,
86,josdejong/mathjs,v3.9.3,2017-02-22,,,,,,,,,,,,,
87,josdejong/mathjs,v3.10.0,2017-03-05,OTHER,1042.0,161610.0,16.0,13.0,13.0,179.0,2.0,240.0,13.0,6.0,66.0,2.0
88,josdejong/mathjs,v3.10.1,2017-03-26,OTHER,1042.0,161641.0,3.0,4.0,3.0,7.0,1.0,59.0,4.0,,0.0,1.0
89,josdejong/mathjs,v3.10.2,2017-03-31,,,,,,,,,,,,,
90,josdejong/mathjs,v3.10.3,2017-03-31,,,,,,,,,,,,,
91,josdejong/mathjs,v3.11.0,2017-04-02,OTHER,1046.0,161977.0,2.0,3.0,1.0,5.0,1.0,59.0,3.0,,0.0,1.0
92,josdejong/mathjs,v3.11.1,2017-04-02,OTHER,1046.0,162024.0,1.0,2.0,1.0,8.0,1.0,,,,,
93,josdejong/mathjs,v3.11.2,2017-04-03,,,,,,,,,,,,,
94,josdejong/mathjs,v3.11.3,2017-04-03,,,,,,,,,,,,,
95,josdejong/mathjs,v3.11.4,2017-04-03,,,,,,,,,,,,,
96,josdejong/mathjs,v3.11.5,2017-04-08,OTHER,1047.0,163260.0,2.0,1.0,23.0,1060.0,1.0,,,,,
97,josdejong/mathjs,v3.12.0,2017-04-17,OTHER,1051.0,164308.0,5.0,3.0,2.0,7.0,1.0,177.0,3.0,,0.0,1.0
98,josdejong/mathjs,v3.12.1,2017-04-24,OTHER,1052.0,164857.0,9.0,13.0,34.0,625.0,1.0,59.0,71.0,,0.0,1.0
99,josdejong/mathjs,v3.12.2,2017-04-30,,,,,,,,,,,,,
100,josdejong/mathjs,v3.12.3,2017-05-05,OTHER,1059.0,165622.0,5.0,1.0,53.0,744.0,1.0,,,,,
101,josdejong/mathjs,v3.13.0,2017-05-12,OTHER,1062.0,165904.0,10.0,11.0,8.0,29.0,1.0,236.0,185.0,59.0,413.0,1.0
102,josdejong/mathjs,v3.13.1,2017-05-12,OTHER,1063.0,166044.0,1.0,5.0,,0.0,1.0,,,,,
103,josdejong/mathjs,v3.13.2,2017-05-26,OTHER,1063.0,165589.0,2.0,4.0,6.0,334.0,1.0,,,,,
104,josdejong/mathjs,v3.13.3,2017-05-27,OTHER,1064.0,165760.0,3.0,4.0,2.0,7.0,1.0,59.0,4.0,,0.0,1.0
105,josdejong/mathjs,v3.14.1,2017-06-30,OTHER,1114.0,174045.0,1.0,2.0,6.0,2362.0,1.0,,,,,
106,josdejong/mathjs,v3.14.0,2017-06-30,OTHER,1114.0,174160.0,27.0,17.0,112.0,6928.0,1.0,354.0,75.0,,0.0,1.0
107,josdejong/mathjs,v3.14.2,2017-07-05,,,,,,,,,,,,,
108,josdejong/mathjs,v3.15.0,2017-07-29,OTHER,1116.0,174676.0,8.0,13.0,5.0,14.0,1.0,239.0,13.0,4.0,11.0,2.0
109,josdejong/mathjs,v3.16.0,2017-08-06,OTHER,1118.0,175213.0,10.0,3.0,23.0,402.0,1.0,3.0,3.0,9.0,339.0,1.0
110,josdejong/mathjs,v3.16.1,2017-08-12,OTHER,1121.0,175817.0,8.0,13.0,8.0,445.0,1.0,60.0,13.0,2.0,29.0,2.0
111,josdejong/mathjs,v3.16.2,2017-08-20,OTHER,1122.0,176012.0,7.0,3.0,10.0,409.0,2.0,1.0,61.0,2.0,9.0,1.0
112,josdejong/mathjs,v3.16.3,2017-08-28,OTHER,1122.0,176061.0,5.0,3.0,5.0,22.0,1.0,4.0,3.0,5.0,22.0,1.0
113,josdejong/mathjs,v3.16.4,2017-10-01,OTHER,1122.0,176097.0,2.0,7.0,,0.0,0.0,118.0,65.0,,0.0,1.0
114,josdejong/mathjs,v3.16.5,2017-10-18,OTHER,1122.0,176103.0,1.0,2.0,,0.0,0.0,59.0,2.0,,0.0,1.0
115,josdejong/mathjs,v3.17.0,2017-11-18,OTHER,1122.0,176664.0,2.0,5.0,2.0,6.0,1.0,59.0,5.0,,0.0,1.0
116,josdejong/mathjs,v3.18.0,2017-12-16,OTHER,1126.0,178403.0,10.0,12.0,10.0,1682.0,1.0,177.0,12.0,,0.0,1.0
117,josdejong/mathjs,v3.18.1,2017-12-28,OTHER,1128.0,191418.0,4.0,2.0,4.0,2357.0,1.0,2.0,2.0,3.0,2352.0,1.0
118,josdejong/mathjs,v3.19.0,2018-01-06,OTHER,1128.0,191577.0,6.0,3.0,6.0,25.0,1.0,236.0,3.0,118.0,885.0,1.0
119,josdejong/mathjs,v3.20.0,2018-01-14,OTHER,1128.0,191697.0,5.0,5.0,4.0,15.0,1.0,118.0,63.0,,0.0,1.0
120,josdejong/mathjs,v3.20.1,2018-01-17,OTHER,1128.0,191739.0,2.0,1.0,2.0,37.0,1.0,1.0,1.0,2.0,37.0,1.0
121,josdejong/mathjs,v4.0.0-rc.1,2018-02-04,OTHER,1126.0,193018.0,39.0,22.0,162.0,4212.0,2.0,413.0,22.0,,0.0,1.0
122,josdejong/mathjs,v3.20.2,2018-02-07,,,,,,,,,,,,,
123,josdejong/mathjs,v4.0.0-rc.2,2018-02-21,OTHER,1125.0,192661.0,35.0,22.0,162.0,4288.0,2.0,295.0,22.0,,0.0,1.0
124,josdejong/mathjs,v4.0.0,2018-02-25,OTHER,1125.0,192663.0,2.0,3.0,1.0,2.0,1.0,,,,,
125,josdejong/mathjs,v4.0.1,2018-03-17,OTHER,1125.0,192735.0,2.0,4.0,,0.0,1.0,59.0,4.0,,0.0,1.0
126,josdejong/mathjs,v4.1.0,2018-04-08,OTHER,1125.0,194040.0,6.0,9.0,2.0,36.0,2.0,236.0,9.0,,0.0,1.0
127,josdejong/mathjs,v4.1.1,2018-04-11,OTHER,1125.0,194058.0,1.0,4.0,1.0,4.0,1.0,,,,,
128,josdejong/mathjs,v4.1.2,2018-04-18,OTHER,1125.0,194081.0,4.0,4.0,1.0,2.0,2.0,118.0,4.0,,0.0,1.0
129,josdejong/mathjs,v4.2.0,2018-05-02,OTHER,1141.0,133202.0,5.0,6.0,6.0,191.0,1.0,118.0,6.0,,0.0,1.0
130,josdejong/mathjs,v4.2.1,2018-05-02,,,,,,,,,,,,,
131,josdejong/mathjs,v4.2.2,2018-05-05,OTHER,1141.0,194880.0,1.0,5.0,2.0,7.0,1.0,,,,,
132,josdejong/mathjs,v4.3.0,2018-05-21,OTHER,1150.0,199016.0,13.0,18.0,13.0,808.0,3.0,177.0,76.0,,0.0,1.0
133,josdejong/mathjs,v4.4.0,2018-05-28,OTHER,1160.0,199954.0,7.0,4.0,23.0,456.0,2.0,118.0,4.0,,0.0,1.0
134,josdejong/mathjs,v4.4.1,2018-05-29,,,,,,,,,,,,,
135,josdejong/mathjs,v4.4.2,2018-06-02,OTHER,1160.0,187115.0,8.0,7.0,7.0,13056.0,2.0,118.0,65.0,,0.0,1.0
136,josdejong/mathjs,v5.0.0,2018-06-16,OTHER,1161.0,128083.0,43.0,60.0,979.0,73901.0,2.0,708.0,60.0,236.0,1357.0,1.0
137,josdejong/mathjs,v5.0.1,2018-07-01,OTHER,1161.0,127635.0,3.0,6.0,2.0,6.0,1.0,118.0,64.0,,0.0,1.0
138,josdejong/mathjs,v5.0.2,2018-07-07,OTHER,1161.0,127689.0,5.0,12.0,9.0,21.0,1.0,,,,,
139,josdejong/mathjs,v5.0.3,2018-07-14,OTHER,1161.0,127791.0,13.0,14.0,9.0,1141.0,2.0,236.0,72.0,,0.0,1.0
140,josdejong/mathjs,v5.0.4,2018-07-22,OTHER,1162.0,127812.0,7.0,4.0,7.0,97.0,1.0,236.0,4.0,177.0,1947.0,1.0
141,josdejong/mathjs,v5.1.0,2018-08-12,OTHER,1167.0,127163.0,17.0,11.0,24.0,450.0,2.0,295.0,127.0,118.0,236.0,1.0
142,josdejong/mathjs,v5.1.1,2018-08-21,OTHER,1167.0,127307.0,2.0,5.0,3.0,48.0,1.0,,,,,
143,josdejong/mathjs,v5.1.2,2018-09-09,OTHER,1167.0,128471.0,6.0,8.0,7.0,12.0,2.0,,,,,
144,josdejong/mathjs,v5.2.0,2018-10-05,OTHER,1171.0,128843.0,10.0,11.0,19.0,964.0,2.0,59.0,11.0,59.0,236.0,1.0
145,josdejong/mathjs,v5.2.1,2018-10-18,OTHER,1171.0,128551.0,3.0,6.0,1.0,6.0,1.0,,,,,
146,josdejong/mathjs,v5.2.2,2018-10-23,OTHER,1171.0,128592.0,3.0,4.0,5.0,71.0,1.0,,,,,
147,josdejong/mathjs,v5.2.3,2018-10-30,OTHER,1171.0,128605.0,2.0,5.0,7.0,80.0,1.0,,,,,
148,josdejong/mathjs,v5.3.0,2018-11-29,OTHER,1175.0,127653.0,5.0,14.0,17.0,317.0,1.0,,,,,
149,josdejong/mathjs,v5.3.1,2018-12-03,OTHER,1175.0,127678.0,2.0,1.0,6.0,121.0,1.0,,,,,
150,josdejong/mathjs,v5.4.0,2018-12-09,OTHER,1176.0,127750.0,6.0,3.0,17.0,389.0,1.0,,,,,
151,josdejong/mathjs,v5.4.1,2019-01-10,OTHER,1176.0,127545.0,4.0,25.0,13.0,82.0,2.0,,,,,
152,josdejong/mathjs,v5.4.2,2019-01-25,OTHER,1176.0,127592.0,5.0,3.0,7.0,16.0,1.0,,,,,
153,josdejong/mathjs,v5.5.0,2019-02-20,,,,,,,,,,,,,
154,josdejong/mathjs,v5.6.0,2019-03-02,OTHER,1177.0,127889.0,3.0,10.0,6.0,12.0,1.0,,,,,
155,josdejong/mathjs,v5.7.0,2019-03-10,,,,,,,,,,,,,
156,josdejong/mathjs,v5.8.0,2019-03-20,OTHER,1186.0,128560.0,2.0,3.0,7.0,225.0,1.0,,,,,
157,josdejong/mathjs,v5.9.0,2019-04-08,OTHER,1196.0,129489.0,9.0,22.0,12.0,241.0,1.0,122.0,22.0,6.0,226.0,2.0
158,josdejong/mathjs,v6.0.0-beta.0,2019-04-30,OTHER,1745.0,154489.0,94.0,83.0,3798.0,72916.0,1.0,,,,,
159,josdejong/mathjs,v6.0.0-beta.1,2019-05-01,OTHER,1745.0,154496.0,1.0,,3.0,17.0,1.0,,,,,
160,josdejong/mathjs,v5.10.0,2019-05-08,OTHER,1196.0,128930.0,2.0,7.0,10.0,1346.0,1.0,,,,,
161,josdejong/mathjs,v5.10.1,2019-05-17,OTHER,1196.0,129017.0,2.0,3.0,4.0,283.0,1.0,,,,,
162,josdejong/mathjs,v5.10.2,2019-05-18,OTHER,1196.0,129113.0,1.0,1.0,1.0,2.0,1.0,,,,,
163,josdejong/mathjs,v5.10.3,2019-05-18,OTHER,1196.0,129120.0,1.0,,4.0,147.0,1.0,,,,,
164,josdejong/mathjs,v6.0.0-beta.2,2019-05-21,OTHER,1227.0,142786.0,124.0,100.0,3897.0,82190.0,1.0,,,,,
165,josdejong/mathjs,v6.0.0-beta.3,2019-06-05,OTHER,1017.0,131742.0,8.0,19.0,26.0,976.0,1.0,,,,,
